Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Finance;calculate reward;calculates;reward;calculate;reward;
Finance;pay reward;pays;reward;pay;reward;
HR;Dismiss employee;dismisses;employee;dismiss;employee;
HR;provide training;provides;training;provide;training;
Management;Check employee performance;checks;employee performance;check;employee performance;
Management;Suggest for reward;suggests for;reward;suggest for;reward;
Management;Suggest training;suggests;training;suggest;training;
Management;Suggest employee dismissal;suggests;employee dismissal;suggest;employee dismissal;
Management;Choose appropriate benefit;chooses;appropriate benefit;choose;appropriate benefit;
Management;Announce employee of the month;announces;employee of the month;announce;employee of the month;
Management;Prepare timetable for next 2 weeks;prepares;timetable for next 2 weeks;prepare;timetable|weeks;
Management;check volume of work required;checks;volume of work;check|required;volume of work;
Management;check workers availability;checks;workers availability;check;workers availability;
Management;publish timetable;publishes;timetable;publish;timetable;
Management;fill shift sheet;fills;shift sheet;;fill shift sheet;
Management;publish shift schedule;publishes;shift schedule;publish;shift schedule;
Support line - part time workers;fullfil availability;fulfills;availability;;fullfil availability;
Data entry officer;Process invoices;processes;invoices;;process invoices;
Data entry officer;collect allocated invoices;collects;allocated invoices;collect allocated;invoices;
Data entry officer;find out urgent invoice;finds out;urgent invoice;find out;urgent invoice;
Data entry officer;Process immediately;processes;immediately;;process;
Data entry officer;Put in high priority outbox;puts in;high priority outbox;put in;high priority outbox;
Data entry officer;Look up vendor in SAP;looks up;vendor in SAP;look up;vendor in sap;
Data entry officer;Complete vendor master record request form;completes;vendor master record request form;;complete vendor master record request form;
Data entry officer;add vendor number to invoice;adds;vendor number to invoice;add;vendor number to invoice;
Data entry officer;put in dedicatied boutbox for master record;puts in;dedicatied boutbox for master record;put in;dedicatied boutbox for master record;
Data entry officer;staple the form to invoice;staples;form to invoice;staple;form to invoice;
Data entry officer;Sort invoice;sorts;invoice;;sort invoice;
Data entry officer;Sort per vendor;sorts per;vendor;;sort per vendor;
Data entry officer;Sort by amount;sorts by;amount;;sort by amount;
Data entry officer;Entry data;;Entry data;;entry data;
Data entry officer;Occasionally take invoice to outbox;takes;invoice to outbox;take;invoice to outbox;
Mater data entry department;Check urgency;checks;urgency;check;urgency;
Mater data entry department;Create master data record;creates;master data record;create;master data record;
Mail center;Collect invoice with request;collects;invoice with request;collect;invoice with request;
Mail center;collect urgent invoice every hour;collects;urgent invoice every hour;collect;urgent invoice every hour;
Mail center;take to mater record department;takes to;mater record department;take to;mater record department;
Mail center;Collect invoice every hour;collects;invoice every hour;collect;invoice every hour;
Registry;Achive paid invoice per vendor;archives;paid invoice per vendor;paid;achive|invoice per vendor;
Registry;archive paid invoice per payment data;archives;paid invoice per payment data;paid;archive|invoice per payment data;
Registry;Receive request from client;receives;request from client;receive;request from client;
Registry;Locate requested invoice;locates;requested invoice;requested;locate|invoice;
Accounts Receivable Department;Generate monthly invoice;generates;monthly invoice;generate;monthly invoice;
Payment office;automate pay;automates;pay;pay;automate;
Payment office;Generate payment report;generates;payment report;generate;payment report;
Payment office;sent to client, accouts receivable department and registry;sends to;client|accouts receivable department|registry;sent to;client|acc|##vable department|registry;
Admin Officer;sort invoice per client;sorts;invoice per client;;sort invoice per client;
Admin Officer;Staple invoice entry form;staples;invoice entry form;;staple invoice entry form;
Admin Officer;Entry information to invoice entry form;entries;information to invoice entry form;;entry information to invoice entry form;
Admin Officer;check the completeness and tick relievant box;"checks;ticks";"completeness;tick relievant box";check;completeness|tick relievant box;
Admin Officer;Check in a Excel file;checks in;Excel file;check in;excel file;
Admin Officer;entry date of processing;;entry date of processing;;entry date of processing;
Admin Officer;Check if invoice is urgent;checks;invoice;check;invoice;
Admin Officer;Put a red stamp on invoice entry form;puts;red stamp on invoice entry form;put;red stamp on invoice entry form;
Admin Officer;Check compliance;checks;compliance;check;compliance;
Admin Officer;Check if knowS SLA;checks;SLA;check|knows;sla;
Admin Officer;Batched invoices;;Batched invoices;batched;invoices;
Admin Officer;Consider to handle;considers to handle;;consider|handle;;
Admin Officer;Sent back to client for completion;sends;client for completion;sent;client for completion;
Admin Officer;Call client;calls;client;call;client;
Admin Officer;sent to experienced SSP members;sends to;SSP members;sent to;experienced ssp members;
Admin Officer;sent a remainder letter;sends;remainder letter;sent;remainder letter;
Admin Officer;follow-up by telephone;follow-ups by;telephone;follow;up by telephone;
Vaidation officer;sort invoice;sorts;invoice;;sort invoice;
Vaidation officer;print a report;prints;report;print;report;
Vaidation officer;Compare details of report with invoice;compares;details of report with invoice;compare;details of report with invoice;
Vaidation officer;Highlight errors;highlights;errors;;highlight errors;
Vaidation officer;sent back to the data entry officer;sends;data entry officer;sent;data entry officer;
Vaidation officer;keep a record of the officer's mistake number;keeps;record of the officer's mistake number;keep;record of the officer'|mistake number;
Vaidation officer;check box 'invoice entered corredtly;checks;box's invoice;entered;check box|invoice;
Vaidation officer;Check urgency;checks;urgency;check;urgency;
Vaidation officer;Process firstly;processes;firstly;;process;
Mail center;Open envelopes;opens;envelopes;;open envelopes;
Mail center;Categorised invoices;;Categorised invoices;categorised;invoices;
Parts Provision Team;Parts in Stock;;Parts in Stock;;parts in stock;
Parts Provision Team;PPT requests authorisation for extra Part(s);;PPT requests authorisation for extra Part;requests;ppt|authorisation for extra part;
Parts Provision Team;Authorisation given;gives;Authorisation;given;authorisation;
Parts Provision Team;requested from stock;requests from;stock;requested from;stock;
Parts Provision Team;Request authorisation for additional part(s);requests;authorisation for additional part;request;authorisation for additional part;
Parts Provision Team;Authorisation given;gives;Authorisation;given;authorisation;
Service Team;Request additional part(s);requests;additional part;request;additional part;
Service Team;Service the Vehicle;services;Vehicle;service;vehicle;
Service Team;Stop Work;stops;Work;stop;work;
Parts Provision Team;Customer details recorded;records;Customer details;recorded;customer details;
Parts Provision Team;Part(s) available for collection;;Parts available for collection;;part|collection;
Parts Provision Team;Customer agrees to buy;agrees;Customer;agrees|buy;customer;
Parts Provision Team;PPT confirms / identifies the Part(s);confirms|identifies;Part;confirms|identifies;ppt|part;
Parts Provision Team;Check Stock;checks;Stock;check;stock;
Teacher;check process;checks;process;check;process;
Teacher;assign penalty points;assigns;penalty points;assign;penalty points;
Teacher;Check process;checks;process;check;process;
Teacher;Assign possitive reports;assigns;possitive reports;assign;possitive reports;
Teacher;Consult project;consults;project;;consult project;
Student;fix the process;fixes;process;fix;process;
Student;extend process to level 2,3;extends;process to level 2,3;extend;process to level 2;
Student;Join Team;joins;Team;join;team;
Student;Create process model;creates;process model;create;process model;
Student;Perform work according to role;performs;work according to role;perform|according to;work|role;
Team;Agree to domain;agrees to;domain;agree to;domain;
Team;Analyze domain;analyzes;domain;analyze;domain;
Team;identify processes;identifies;processes;identify;processes;
Team;Assign roles;assigns;roles;assign;roles;
Team;present project;presents;project;;present project;
Administrative;Receive problem message;receives;problem message;receive;problem message;
Administrative;Create report;creates;report;create;report;
Administrative;Contact customer;contacts;customer;contact;customer;
Administrative;Receive answer;receives;answer;receive;answer;
Administrative;Close problem;closes;problem;;close problem;
Administrative;Send answer;sends;answer;send;answer;
IT analyst;Analyze report;analyzes;report;analyze;report;
IT analyst;Check ticket;checks;ticket;check;ticket;
IT analyst;Create ticket;creates;ticket;create;ticket;
IT specialist;Open ticket;opens;ticket;;open ticket;
IT specialist;Solve task;solves;task;solve;task;
IT specialist;Testing;;Testing;;testing;
IT specialist;Close ticket;closes;ticket;;close ticket;
IT specialist;Make documentation;makes;documentation;make;documentation;
Inspection team member;Prepare, read the materials;prepares;materials;prepare|read;materials;
Inspection team member;Exam product;exams;product;;exam product;
Inspection team member;Send anomalies;sends;anomalies;send;anomalies;
Inspection team member;Write down defect;writes down;defect;write down;defect;
Inspection team member;Defect summary;;Defect summary;;defect summary;
Lead inspector;Receive inspection request;receives;inspection request;receive;inspection request;
Lead inspector;Plan inspection;plans;inspection;;plan inspection;
Lead inspector;Select people;selects;people;select;people;
Lead inspector;Distribute materials;distributes;materials;distribute;materials;
Lead inspector;Create final report;creates;final report;create;final report;
Lead inspector;Send final report;sends;final report;send;final report;
Lead inspector;Receive new materials;receives;new materials;receive;new materials;
Lead inspector;Report material anomalies;reports;material anomalies;report;material anomalies;
Finance;check solvency;checks;solvency;check;solvency;
Finance;sending invoice;sends;invoice;sending;invoice;
Finance;check status of payment;checks;status of payment;;check status of payment;
Finance;check number of reminder;checks;number of reminder;check;number of reminder;
Finance;close order;closes;order;;close order;
Finance;suing the customer;sues;customer;suing;customer;
Finance;prepare a reminder;prepares;reminder;prepare;reminder;
Finance;prepare letter of refusal;prepares;letter of refusal;prepare;letter of refusal;
Sales;check customer;checks;customer;check;customer;
Sales;create new customer ID;creates;new customer ID;create;new customer id;
Sales;check customer status;checks;customer status;check;customer status;
Sales;prepare a letter;prepares;letter;prepare;letter;
Production;produce product;produces;product;produce;product;
Dispatch;sending products;sends;products;sending;products;
warehouse;check stock;checks;stock;check;stock;
warehouse;products will be packed;packs;products;packed;products;
Sender;Maximize conference screen;maximizes;conference screen;;maximize conference screen;
Sender;Adjust volume;adjusts;volume;adjust;volume;
Sender;Stop video streaming;stops;video streaming;stop;video streaming;
Sender;Mute call;mutes;Mute call;;mute call;
Sender;Un-mute call;un-mutes;Un-mute call;;mute call;
Sender;Minimize conference screen;minimizes;conference screen;minimize;conference screen;
Sender;Hang up;hangs up;;hang up;;
Sender;Close the call window;closes;call window;close;call window;
Sender;Cancel;cancels;;cancel;;
Sender;Confirm;confirms;;confirm;;
Sender;Start talking;starts;talking;start talking;;
Sender;Send file;sends;file;send;file;
Sender;Chat;;Chat;;chat;
Sender;Start file transfer;starts;file transfer;start;file transfer;
Sender;Put call on hold;puts;call on hold;put;call on hold;
Sender;Resume the call;resumes;call;resume;call;
Receiver;Start talking;starts;talking;start talking;;
Receiver;Accept file;accepts;file;accept;file;
Receiver;Reject file;rejects;file;reject;file;
Receiver;Read chat message;reads;chat message;read;chat message;
Sender;Add Contact;adds;Contact;add;contact;
Sender;Choose the contact;chooses;contact;choose;contact;
Sender;Start audio call;starts;audio call;start;audio call;
Sender;start video call;starts;video call;start;video call;
Sender;Start video streaming;starts;video streaming;start;video streaming;
Receiver;Accept;accepts;;accept;;
Receiver;Reject;rejects;;reject;;
Receiver;Start video streaming;starts;video streaming;start;video streaming;
SAMA;Create Project Plan;creates;Project Plan;create;project plan;
SAMA;Verify Plan;verifies;Plan;verify;plan;
SAMA;Create Package Instance for each Bank;creates;Package Instance for each Bank;create;package instance for each bank;
SAMA;Sign Package Instance;signs;Package Instance;sign;package instance;
SAMA;Post Package Instance;posts;Package Instance;;package instance;
Bank;Verify BR;verifies;;verify;br;
Bank;Sign BR by CFO;signs;CFO;sign;br by cfo;
Bank;Edit Business Rules;edits;Business Rules;edit;business rules;
SAMA;Validate BR;validates;BR;validate;br;
SAMA;Simulate BR;simulates;BR;simulate;br;
SAMA;verify BR;verifies;BR;verify;br;
SAMA;Post BR;posts;BR;;br;
SAMA;Lock BR;locks;BR;;lock br;
Bank Package Processing;Package Receipt Acknowledgement;packages;Receipt Acknowledgement;;package receipt acknowledgement;
Bank Package Processing;Auto data entry;;Auto data entry;;auto data entry;
Bank Package Processing;Manual data entry;;Manual data entry;;manual data entry;
Bank Package Processing;Process ESB Orchestra;processes;ESB Orchestra;;process esb orchestra;
Bank Package Processing;Verify and sign by CFO;verifies;CFO;verify|sign by;cfo;
Bank Package Processing;Post bank package to SAMA;posts;bank package to SAMA;;bank package to sama;
SAMA;Verify data;verifies;data;verify;data;
SAMA;Verify BR;verifies;BR;verify;br;
SAMA;Simulate data;simulates;data;simulate;data;
SAMA;Reconciliation of Banking System;;Reconciliation of Banking System;;reconciliation of banking system;
SAMA;Generate ratio & KPI;generates;ratio|KPI;generate;ratio|kpi;
SAMA;Verify ratio & KPIs;verifies;ratio|KPIs;;verify ratio|kpis;
SAMA;Post to data warehouse;posts to;data warehouse;post to;data warehouse;
SAMA;Post data to EIS;posts;data to EIS;post;data to eis;
SAMA;Generate Statistical Reports;generates;Statistical Reports;generate;statistical reports;
Management;Hire in-house Lawyer;hires in;house Lawyer;hire in;house lawyer;
Management;Buy License;buys;License;buy;license;
Management;Design Around;;Design;design;;
Engineers;Product Review;;Product Review;;product review;
Lawyer;Pre-markman Analysis;;Pre-markman Analysis;;markman analysis;
Lawyer;Determine amount of infringement;determines;amount of infringement;determine;amount of infringement;
Plaintiff;File Claim;files;Claim;;file claim;
Defendant;Hire Law Firm;hires;Law Firm;;hire law firm;
Defendant;Buy License;buys;License;buy;license;
Defendant;Design Around;designs around;;design;;
Law Firm;Determine amount of infringement;determines;amount of infringement;determine;amount of infringement;
Law Firm;Product Review;;Product Review;;product review;
Law Firm;Pre-markman Analysis;;Pre-markman Analysis;;markman analysis;
Team;Agree on domain;agrees on;domain;agree on;domain;
Team;Identify processes;identifies;processes;identify;processes;
Team;Defense project;;Defense project;;defense project;
Student;Extend process to level 2,3;extends;process to level 2,3;extend;process to level 2;
Teacher;Check model process;checks;model process;check;model process;
Teacher;Assign points;assigns;points;assign;points;
Teacher;Assign student manually;assigns;student;assign;student;
Patient;Waiting in waiting room;waits in;waiting room;waiting in;waiting room;
Patient;Pickup medicine;;Pickup medicine;;pickup medicine;
Doctor;Emergency problem solving;;Emergency problem solving;;emergency problem solving;
Doctor;Operate patient;operates;patient;operate;patient;
Doctor;Non operative help;;operative help;;operative help;
Doctor;Check patient health;checks;patient health;check;patient health;
Doctor;Assign medication;assigns;medication;assign;medication;
Doctor;Fill in patient documentation;fills in;patient documentation;fill in;patient documentation;
Doctor;schedule next visit;;schedule next visit;schedule;next visit;
Nurse;Urgent problem;;Urgent problem;;urgent problem;
Nurse;Check in patient;checks in;patient;check in;patient;
Nurse;Check insurance;checks;insurance;check;insurance;
Nurse;Apologize that hospital is not able to help;apologizes;hospital;apologize|help;hospital;
Nurse;Check out patient;checks out;patient;check out;patient;
Event Administrator;Enter event name;enters;event name;enter;event name;
Event Administrator;Enter event date;enters;event date;enter;event date;
Event Administrator;Enter event time;enters;event time;enter;event time;
Event Administrator;Set privacy option;sets;privacy option;set;privacy option;
Event Administrator;Set guest list view option;sets;guest list view option;set;guest list view option;
Event Administrator;Enter event location;enters;event location;enter;event location;
Event Administrator;Enter additional information;enters;additional information;enter;additional information;
Event Administrator;Upload photo;uploads;photo;upload;photo;
Event Administrator;Create event from application menu;creates;event from application menu;create;event from application menu;
Event Administrator;Create event from 'what are you planning' field;creates;event from|field;create|planning;event|field;
Event Administrator;Add comment;adds;comment;add;comment;
Event Administrator;Message guests;messages;guests;;message guests;
Event Administrator;Select guests;selects;guests;select;guests;
Event Administrator;Attach link;attaches;link;;attach link;
Event Administrator;Upload video;uploads;video;upload;video;
Event Administrator;Share event;shares;event;share;event;
Event Administrator;Select Facebook friends;selects;Facebook friends;select;facebook friends;
Event Administrator;Friends  e-mail address;;Friends e-mail address;;friends e|mail address;
Event Administrator;Add a personal message;adds;personal message;add;personal message;
Event Administrator;Send invitation;sends;invitation;send;invitation;
Customer;Issues Inquiry;issues;Inquiry;;issues inquiry;
Customer;receives quote;receives;quote;receives;quote;
Customer;Kick off with Customer, PM and BDM;kicks off;Customer|PM|BDM;kick off;customer|pm|bdm;
Business Development Manager;Define basic scope;defines;basic scope;define;basic scope;
Business Development Manager;Look over quote before submitting to customer;looks over;quote before submitting to customer;look over|submitting to;quote|customer;
Business Development Manager;Receive inquiry;receives;inquiry;receive;inquiry;
Brian's Team;Quote Project;quotes;Project;;quote project;
Project Manager;Customer and Project Manager now interact;interacts;Customer|Project Manager;interact;customer|project manager;
Finance;check purchase invoice formally;checks;purchase invoice formally;check;purchase invoice;
Finance;trigger payment;triggers;payment;;trigger payment;
Department;check for factually correct purchase invoice;checks for;factually correct purchase invoice;check for;factually correct purchase invoice;
Department head;approve purchase invoice;approves;purchase invoice;approve;purchase invoice;
ACME Inc.;Ask the supplier;asks;supplier;ask;supplier;
ACME Inc.;Check question with the ordering department;checks;question with the ordering department;check;question with the ordering department;
ACME Inc.;Check quantity and quality;checks;quantity|quality;check;quantity|quality;
Production;Check product availibility;checks;product availibility;check;product availibility;
Production;Pick product from warehouse;picks;product from warehouse;pick;product from warehouse;
Production;start production;starts;production;start;production;
Production;Pack product;packs;product;;pack product;
Production;Check materials;checks;materials;check;materials;
Production;Order materials;orders;materials;;order materials;
Production;Product;;Product;;product;
Sales;Check customer;checks;customer;check;customer;
Sales;Send product;sends;product;send;product;
Sales;Check reminders;checks;reminders;check;reminders;
Sales;Take legal actions;takes;legal actions;take;legal actions;
Sales;Decline customer;declines;customer;decline;customer;
Umoja Change Management;Publish Deliverable;publishes;Deliverable;publish;deliverable;
Umoja Change Management;Rename and Upload new file to indicate a release;renames|uploads;new file release;rename|upload|indicate;new file to|release;
Umoja Change Management;Release to External Review;releases to;External Review;;release to external review;
Umoja Change Management;Reopen Deliverables in Rapport;reopens;Deliverables in Rapport;reopen;deliverables in rapport;
Umoja Change Management;Rapport Process Deliverables to be set to In Progress;rapports;Process Deliverables to be set in Progress;set to;rapport process deliverables to|progress;
Umoja Workstream Member;Update Map Version to the next Detailed Design release version;updates;Map Version to the next Detailed Design release version;update;map version to the next detailed design release version;
Umoja Workstream Member;Update Map Design;updates;Map Design;update;map design;
Umoja Workstream Member;Update Map version to the final design version vCxx;updates;Update Map version to the final design version;update;map version to the final design version vcxx;
Umoja Workstream Member;Upload New Deliverable Version to Rapport;uploads;New Deliverable Version to Rapport;upload;new deliverable version to rapport;
2nd level issue;Insert issue in product backlog;inserts;issue in product backlog;;insert issue in product backlog;
2nd level issue;Edit 2nd level ticket;edits;2nd level ticket;;2nd level ticket;
1st level issue;Send mail to Account Manager;sends;mail to Account Manager;send;mail to account manager;
1st level issue;Close ticket;closes;ticket;;close ticket;
1st level issue;Open Ticket;opens;Ticket;;open ticket;
1st level issue;Edit 1st level ticket;edits;1st level ticket;;1st level ticket;
Key Account Manager;Get problem description;gets;problem description;get;problem description;
Key Account Manager;Send mail to support system;sends;mail to support system;send;mail to support system;
Key Account Manager;Explain Solution;explains;Solution;explain;solution;
1st Level support agent;Classify Ticket;classifies;Ticket;classify;ticket;
1st Level support agent;Handle 1st level issue;handles;1st level issue;handle;1st level issue;
1st Level support agent;Document 1st level result;documents;1st level result;;document 1st level result;
2nd level support agent;Handle 2nd level issue;handles;2nd level issue;handle;2nd level issue;
2nd level support agent;Document 2nd level result;documents;2nd level result;;document 2nd level result;
2nd level support agent;Ask Developer;asks;Developer;ask;developer;
Software Developer;Examine problem;examines;problem;examine;problem;
Software Developer;Provide feedback for 2nd level support;provides;feedback for 2nd level support;provide;feedback for 2nd level support;
Trouble Tracking System;Open ticket;opens;ticket;;open ticket;
Trouble Tracking System;Edit 1st level ticket;edits;1st level ticket;;1st level ticket;
Trouble Tracking System;Insert issue into product back log;inserts;issue into product back log;insert;issue into product back log;
Trouble Tracking System;Edit 2nd level ticket;edits;2nd level ticket;;2nd level ticket;
Trouble Tracking System;Send mail to Account Manager;sends;mail to Account Manager;send;mail to account manager;
Trouble Tracking System;Close Ticket;closes;Close Ticket;;close ticket;
DMS;Enquiry of details;;Enquiry of details;;enquiry of details;
Management;Determination of rent conditions;;Determination of rent conditions;;determination of rent conditions;
Management;Deposit payment;;Deposit payment;;deposit payment;
Management;Contract with supplier;contracts with;Contract with supplier;;contract with supplier;
Employer;Finding of space;;Finding of space;;finding of space;
Employer;Learning the price;learns;price;learning;price;
Employer;Learning the measurements;learns;measurements;learning;measurements;
Employer;Reservation request;;Reservation request;;reservation request;
Employer;Ensurance of food supplier;;Ensurance of food supplier;;ensurance of food supplier;
Employer;Ensurance of water resources;;Ensurance of water resources;;ensurance of water resources;
State / Offices;Learning availability;learns;availability;;learning availability;
State / Offices;Area reservation;;Area reservation;;area reservation;
State / Offices;Rent contract;;Rent contract;;rent contract;
Finance/Accounting;send letter of refusal;sends;letter of refusal;send;letter of refusal;
Finance/Accounting;order approved;approves;order;approved;order;
Finance/Accounting;check number of reminder;checks;number of reminder;check;number of reminder;
Finance/Accounting;write off payment;writes off;payment;write off;payment;
Finance/Accounting;send last reminder;sends;last reminder;send;last reminder;
Sales Department;check customer database;checks;customer database;check;customer database;
Sales Department;check customers solvency;checks;customers solvency;check;customers solvency;
Sales Department;Check customer typ;checks;customer typ;check;customer typ;
Sales Department;order confimation;orders;confimation;;order confimation;
Sales Department;Check stock;checks;stock;check;stock;
Sales Department;production of the goods;;production of the goods;;production of the goods;
Logistic department;prepare order;prepares;order;prepare;order;
Logistic department;deliver order;delivers;order;deliver;order;
ABC Bank;Check customer ID;checks;customer ID;check;customer id;
ABC Bank;Enter new customer data;enters;new customer data;enter;new customer data;
ABC Bank;Check data base;checks;data base;check;data base;
ABC Bank;Check customer needs;checks;customer needs;check;customer needs;
ABC Bank;Check age;checks;age;;check age;
ABC Bank;ask for credit;asks for;credit;ask for;credit;
ABC Bank;deny request;denies;request;deny;request;
ABC Bank;accept;accepts;;accept;;
ABC Bank;check credit standing;checks;credit standing;check;credit standing;
ABC Bank;set up account without credit;sets up;account without credit;set up;account without credit;
Storehouse;Quantity check;;Quantity check;;quantity check;
Storehouse;Reserve;;Reserve;;reserve;
Storehouse;Backorder;;Backorder;;backorder;
Sales dep.;Check order;checks;order;check;order;
Sales dep.;Inform others;informs;others;inform;others;
Sales dep.;Ship bike;ships;bike;;ship bike;
Engineering dep.;Prepares assembly;prepares;assembly;prepares;assembly;
Engineering dep.;Assemble product;assembles;product;assemble;product;
Catering;Go online;goes;online;go;;
Catering;edit profile;edits;profile;;edit profile;
Catering;Cancel order;cancels;order;cancel;order;
Order;Cold goods;;Cold goods;;cold goods;
Order;Warm goods;;Warm goods;;warm goods;
Order;Checkout;;Checkout;;checkout;
Order;Select customer profile;selects;customer profile;select;customer profile;
Order;Delivery time;;Delivery time;;delivery time;
Order;Credit card number;;Credit card number;;credit card number;
Order;Save order;saves;order;save;order;
Delivery;Check order;checks;order;check;order;
Delivery;Prepare goods;prepares;goods;prepare;goods;
Delivery;Deliver;delivers;;deliver;;
Delivery;Ask feedback;asks;feedback;ask;feedback;
Travel agency;Check request;checks;request;check;request;
Travel agency;Handle manually;handles;;handle;;
Travel agency;Book bus;books;bus;;book bus;
Travel agency;Book hotel;books;hotel;;book hotel;
Travel agency;Booking Cancelled;;Booking Cancelled;cancelled;booking;
Travel agency;Send unavailability message;sends;unavailability message;send;unavailability message;
Travel agency;Book attraction;;Book attraction;;book attraction;
Travel agency;Confirmation send;;Confirmation send;;confirmation send;
Agency;Sends message to banks;sends;message to banks;sends;message to banks;
Agency;Send awnser back to customer;sends;awnser|customer;send;awnser|customer;
Customer;Fill in request;fills in;request;fill in;request;
Bank A;Propose loan;proposes;loan;propose;loan;
Bank A;Write decline letter;writes;decline letter;write;decline letter;
Bank B;Declined;;Declined;declined;;
Bank B;Check with customer;checks with;customer;check with;customer;
Bank B;Send to external;sends to;external;send to;;
External credit rating company;Check loan;checks;loan;;check loan;
Seller;Create auction request;creates;auction request;create;auction request;
Seller;Register request;registers;request;;register request;
A;Create M1;creates;M1;create;;
A;handle all info;handles;all info;handle;info;
Traveller;Order Trip;orders;Trip;;order trip;
Traveller;Change Itinerary;changes;Itinerary;;change itinerary;
Traveller;Cancel Itinerary;cancels;Itinerary;cancel;itinerary;
Traveller;Reserve Ticket;reserves;Ticket;;reserve ticket;
;Receive Order;receives;Order;receive;order;
;Verify Seats;verifies;Seats;verify;seats;
;Change Itinerary;changes;Itinerary;;change itinerary;
;Cancel Itinerary;cancels;Itinerary;cancel;itinerary;
Sales;Authorize Payment;authorizes;Payment;authorize;payment;
Distribution;Pack Goods;packs;Goods;pack;goods;
Distribution;Ship Goods;ships;Goods;;ship goods;
Tour Company;Check Tour Availability;checks;Availability;check;tour availability;
Tour Company;Register Customer;registers;Customer;register;customer;
Tour Company;Print Invoice;prints;Invoice;print;invoice;
design and implement a webpage;informational meeting;;informational meeting;;informational meeting;
design and implement a webpage;storyboard meeting;;storyboard meeting;;storyboard meeting;
design and implement a webpage;design site;designs;site;;design site;
design and implement a webpage;develop site;develops;site;develop;site;
design and implement a webpage;prepare content;prepares;content;prepare;content;
design and implement a webpage;complete initial draft;completes;initial draft;;complete initial draft;
design and implement a webpage;marketing review;;marketing review;;marketing review;
design and implement a webpage;complete final version;;complete final version;;complete final version;
design and implement a webpage;building;;building;;building;
design and implement a webpage;review activity;;review activity;;review activity;
design and implement a webpage;approval;;approval;;approval;
Applicant;write letter;writes;letter;write;letter;
Applicant;pay fee;pays;fee;pay;fee;
Charles;add information;adds;information;add;information;
Charles;call applicant;calls;applicant;;call applicant;
Charles;take letters to Miranda;takes;letters to Miranda;take;letters to miranda;
Charles;add new member;adds;new member;add;new member;
Charles;write fee in register;writes;fee in register;write;fee in register;
Charles;write letter to applicant;writes;letter to applicant;write;letter to applicant;
Charles;write and send letters for fee;writes;letters for fee;write|send;letters for fee;
Charles;create and send cards;creates;cards;create|send;cards;
Miranda;decision about applicant;;decision about applicant;;decision about applicant;
Miranda;stamp and write date;stamps|writes;date;;stamp|write date;
Miranda;give Charles the information;gives;Charles the information;give;charles the information;
Miranda;calculate fee;calculates;fee;calculate;fee;
Miranda;give it to Charles;gives;Charles;give;charles;
Costumer Service Representative;update details;updates;update details;;update details;
Costumer Service Representative;wait for receiving answer;waits for;receiving answer;wait|receiving;answer;
Administration;complete offer;completes;offer;;complete offer;
Support Officer;check dates;checks;dates;;check dates;
Support Officer;suggest modifications;suggests;modifications;suggest;modifications;
Support Officer;update group calendars;updates;group calendars;update;group calendars;
Support Officer;create meeting folders;creates;meeting folders;create;meeting folders;
Support Officer;upload appropriate documents;uploads;appropriate documents;upload;appropriate documents;
Coordination Unit;draft schedule;drafts;schedule;;draft schedule;
Coordination Unit;add to calender;adds to;calender;add to;calender;
Coordination Unit;recheck dates;rechecks;dates;;recheck dates;
Coordination Unit;look for conflicts;looks for;conflicts;look for;conflicts;
Coordination Unit;send final schedule;sends;final schedule;send;final schedule;
Coordination Unit;finalize dates;finalizes;dates;finalize;dates;
Committee Members;check diaries;checks;diaries;check;diaries;
Committee Members;report conflicts;reports;conflicts;report;conflicts;
Support Officer;advise members to read documents;advises;members to read documents;advise|read;members to|documents;
Support Officer;produce minutes;produces;minutes;produce;minutes;
Support Officer;update records;updates;records;;update records;
Committee Members;hold meeting;holds;meeting;hold;meeting;
Coordination Unit;conduct a QA check;conducts;QA check;conduct;qa check;
Coordination Unit;send to members;sends to;members;send to;members;
Order Management;Collect order;collects;order;collect;order;
Order Management;Check Validity / Bonität;checks;Validity|Bonität;;check validity|bonitat;
Order Management;Cancellation of Order;;Cancellation of Order;;cancellation of order;
Order Management;Check Stock;checks;Stock;check;stock;
Order Management;Confirmation of Order;;Confirmation of Order;;confirmation of order;
Stock;Remove from stock;removes from;stock;remove from;stock;
Production;Produce;produces;;produce;;
Logistic;Shipping;;Shipping;;shipping;
Controlling;Invoice;;Invoice;;invoice;
Controlling;Check incoming payments;checks;incoming payments;check incoming;payments;
Dunning Process;Dunning letter;;Dunning letter;;dunning letter;
SWIM User;Send User Credentials: Username, Password, Role (RBAC);sends;User Credentials|Username|Password|Role|RBAC;send;user credentials|username|password|role|rbac;
SWIM User;Request Publication Service;;Request Publication Service;;request publication service;
SWIM User;Request Subscription Service;;Request Subscription Service;;request subscription service;
SWIM User;Use Service;uses;Service;use;service;
PEP;Grant Access to Requested Service;grants;Access to Requested Service;grant|requested;access|service;
Security Services;Validate Assertion;validates;Assertion;validate;assertion;
Customer;Review Suppliers;reviews;Suppliers;review;suppliers;
Customer;Provide More Information;provides;More Information;provide;more information;
Customer;Review Sales Quote;reviews;Sales Quote;;review sales quote;
Engineering;Analyze the RFQ;analyzes;RFQ;analyze;rfq;
