Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Vaidation officer;keep a record of the officer's mistake number;keeps;record of the officer's mistake number;keeps;record of the officer|mistake number;
Vaidation officer;check box 'invoice entered corredtly;checks;box's invoice;;check box;
Vaidation officer;Check urgency;checks;urgency;Checks;;
Vaidation officer;Process firstly;processes;firstly;;Process;
Mail center;Open envelopes;opens;envelopes;;;
Mail center;Categorised invoices;;Categorised invoices;;;
Parts Provision Team;Parts in Stock;;Parts in Stock;;Stock;
Parts Provision Team;PPT requests authorisation for extra Part(s);;PPT requests authorisation for extra Part;;extra Part;
Parts Provision Team;Authorisation given;gives;Authorisation;gives;;
Parts Provision Team;requested from stock;requests from;stock;;stock;
Parts Provision Team;Request authorisation for additional part(s);requests;authorisation for additional part;;additional part;
Parts Provision Team;Authorisation given;gives;Authorisation;gives;;
Service Team;Request additional part(s);requests;additional part;;additional part;
Service Team;Service the Vehicle;services;Vehicle;Services;Vehicle;
Service Team;Stop Work;stops;Work;Stops;Work;
Parts Provision Team;Customer details recorded;records;Customer details;;Customer details;
Parts Provision Team;Part(s) available for collection;;Parts available for collection;;Part|collection;
Parts Provision Team;Customer agrees to buy;agrees;Customer;buys;Customer;
Parts Provision Team;PPT confirms / identifies the Part(s);confirms|identifies;Part;;Part;
Parts Provision Team;Check Stock;checks;Stock;Checks;Stock;
Teacher;check process;checks;process;;check process;
Teacher;assign penalty points;assigns;penalty points;assigns;penalty points;
Teacher;Check process;checks;process;;Check process;
Teacher;Assign possitive reports;assigns;possitive reports;;reports;
Teacher;Consult project;consults;project;;project;
Student;fix the process;fixes;process;fixes;process;
Student;extend process to level 2,3;extends;process to level 2,3;extends;process to level 2,3;
Student;Join Team;joins;Team;Joins;Team;
Student;Create process model;creates;process model;Creates;process model;
Student;Perform work according to role;performs;work according to role;Performs|accords to;work|role;
Team;Agree to domain;agrees to;domain;;domain;
Team;Analyze domain;analyzes;domain;;domain;
Team;identify processes;identifies;processes;identifies;;
Team;Assign roles;assigns;roles;;;
Team;present project;presents;project;;present project;
Administrative;Receive problem message;receives;problem message;;problem message;
Administrative;Create report;creates;report;Creates;report;
Administrative;Contact customer;contacts;customer;Contacts;customer;
Administrative;Receive answer;receives;answer;;answer;
Administrative;Close problem;closes;problem;;Close problem;
Administrative;Send answer;sends;answer;Sends;answer;
IT analyst;Analyze report;analyzes;report;;report;
IT analyst;Check ticket;checks;ticket;Checks;ticket;
IT analyst;Create ticket;creates;ticket;Creates;ticket;
IT specialist;Open ticket;opens;ticket;;Open ticket;
IT specialist;Solve task;solves;task;;task;
IT specialist;Testing;;Testing;;;
IT specialist;Close ticket;closes;ticket;;Close ticket;
IT specialist;Make documentation;makes;documentation;Makes;documentation;
Inspection team member;Prepare, read the materials;prepares;materials;reads;materials;
Inspection team member;Exam product;exams;product;;Exam product;
Inspection team member;Send anomalies;sends;anomalies;Sends;;
Inspection team member;Write down defect;writes down;defect;;defect;
Inspection team member;Defect summary;;Defect summary;;summary;
Lead inspector;Receive inspection request;receives;inspection request;;request;
Lead inspector;Plan inspection;plans;inspection;;Plan;
Lead inspector;Select people;selects;people;;Select people;
Lead inspector;Distribute materials;distributes;materials;;materials;
Lead inspector;Create final report;creates;final report;Creates;final report;
Lead inspector;Send final report;sends;final report;Sends;final report;
Lead inspector;Receive new materials;receives;new materials;;new materials;
Lead inspector;Report material anomalies;reports;material anomalies;Reports;;
Finance;check solvency;checks;solvency;checks;;
Finance;sending invoice;sends;invoice;sends;;
Finance;check status of payment;checks;status of payment;checks;status of payment;
Finance;check number of reminder;checks;number of reminder;checks;number;
Finance;close order;closes;order;closes;order;
Finance;suing the customer;sues;customer;;customer;
Finance;prepare a reminder;prepares;reminder;prepares;;
Finance;prepare letter of refusal;prepares;letter of refusal;prepares;letter;
Sales;check customer;checks;customer;checks;customer;
Sales;create new customer ID;creates;new customer ID;creates;new customer ID;
Sales;check customer status;checks;customer status;checks;customer status;
Sales;prepare a letter;prepares;letter;prepares;letter;
Production;produce product;produces;product;produces;product;
Dispatch;sending products;sends;products;sends;products;
warehouse;check stock;checks;stock;checks;stock;
warehouse;products will be packed;packs;products;;products;
Sender;Maximize conference screen;maximizes;conference screen;;conference screen;
Sender;Adjust volume;adjusts;volume;;volume;
Sender;Stop video streaming;stops;video streaming;Stops;video streaming;
Sender;Mute call;mutes;Mute call;;call;
Sender;Un-mute call;un-mutes;Un-mute call;;call;
Sender;Minimize conference screen;minimizes;conference screen;;conference screen;
Sender;Hang up;hangs up;;Hangs up;;
Sender;Close the call window;closes;call window;Closes;call window;
Sender;Cancel;cancels;;;;
Sender;Confirm;confirms;;;;
Sender;Start talking;starts;talking;Starts talking;;
Sender;Send file;sends;file;Sends;file;
Sender;Chat;;Chat;;Chat;
Sender;Start file transfer;starts;file transfer;Starts;file transfer;
Sender;Put call on hold;puts;call on hold;Puts;call on hold;
Sender;Resume the call;resumes;call;;call;
Receiver;Start talking;starts;talking;Starts talking;;
Receiver;Accept file;accepts;file;Accepts;file;
Receiver;Reject file;rejects;file;;file;
Receiver;Read chat message;reads;chat message;Reads;chat message;
Sender;Add Contact;adds;Contact;Adds;Contact;
Sender;Choose the contact;chooses;contact;Chooses;contact;
Sender;Start audio call;starts;audio call;Starts;audio call;
Sender;start video call;starts;video call;starts;video call;
Sender;Start video streaming;starts;video streaming;Starts;video streaming;
Receiver;Accept;accepts;;Accepts;;
Receiver;Reject;rejects;;;;
Receiver;Start video streaming;starts;video streaming;Starts;video streaming;
SAMA;Create Project Plan;creates;Project Plan;Creates;Project Plan;
SAMA;Verify Plan;verifies;Plan;;Plan;
SAMA;Create Package Instance for each Bank;creates;Package Instance for each Bank;Creates;Bank;
SAMA;Sign Package Instance;signs;Package Instance;Signs;;
SAMA;Post Package Instance;posts;Package Instance;Posts;;
Bank;Verify BR;verifies;;;BR;
Bank;Sign BR by CFO;signs;CFO;Signs;BR;
Bank;Edit Business Rules;edits;Business Rules;Edits;Business;
SAMA;Validate BR;validates;BR;;BR;
SAMA;Simulate BR;simulates;BR;;BR;
SAMA;verify BR;verifies;BR;;BR;
SAMA;Post BR;posts;BR;;BR;
SAMA;Lock BR;locks;BR;;Lock BR;
Bank Package Processing;Package Receipt Acknowledgement;packages;Receipt Acknowledgement;;;
Bank Package Processing;Auto data entry;;Auto data entry;;Auto data entry;
Bank Package Processing;Manual data entry;;Manual data entry;;Manual data entry;
Bank Package Processing;Process ESB Orchestra;processes;ESB Orchestra;;Process ESB Orchestra;
Bank Package Processing;Verify and sign by CFO;verifies;CFO;signs by;;
Bank Package Processing;Post bank package to SAMA;posts;bank package to SAMA;Posts;bank package;
SAMA;Verify data;verifies;data;;data;
SAMA;Verify BR;verifies;BR;;BR;
SAMA;Simulate data;simulates;data;;data;
SAMA;Reconciliation of Banking System;;Reconciliation of Banking System;;System;
SAMA;Generate ratio & KPI;generates;ratio|KPI;;ratio;
SAMA;Verify ratio & KPIs;verifies;ratio|KPIs;;ratio;
SAMA;Post to data warehouse;posts to;data warehouse;Posts to;data;
SAMA;Post data to EIS;posts;data to EIS;Posts;data;
SAMA;Generate Statistical Reports;generates;Statistical Reports;;;
Management;Hire in-house Lawyer;hires in;house Lawyer;;house;
Management;Buy License;buys;License;Buys;License;
Management;Design Around;;Design;;Design;
Engineers;Product Review;;Product Review;;Product Review;
Lawyer;Pre-markman Analysis;;Pre-markman Analysis;;;
Lawyer;Determine amount of infringement;determines;amount of infringement;;amount;
Plaintiff;File Claim;files;Claim;;File;
Defendant;Hire Law Firm;hires;Law Firm;;Law;
Defendant;Buy License;buys;License;Buys;License;
Defendant;Design Around;designs around;;;Design;
Law Firm;Determine amount of infringement;determines;amount of infringement;;amount;
Law Firm;Product Review;;Product Review;;Product Review;
Law Firm;Pre-markman Analysis;;Pre-markman Analysis;;;
Team;Agree on domain;agrees on;domain;;domain;
Team;Identify processes;identifies;processes;;;
Team;Defense project;;Defense project;;Defense project;
Student;Extend process to level 2,3;extends;process to level 2,3;;process to level 2,3;
Teacher;Check model process;checks;model process;Checks;model process;
Teacher;Assign points;assigns;points;;points;
Teacher;Assign student manually;assigns;student;;student;
Patient;Waiting in waiting room;waits in;waiting room;;waiting room;
Patient;Pickup medicine;;Pickup medicine;;medicine;
Doctor;Emergency problem solving;;Emergency problem solving;;problem;
Doctor;Operate patient;operates;patient;;patient;
Doctor;Non operative help;;operative help;;help;
Doctor;Check patient health;checks;patient health;Checks;patient health;
Doctor;Assign medication;assigns;medication;;medication;
Doctor;Fill in patient documentation;fills in;patient documentation;Fills in;patient documentation;
Doctor;schedule next visit;;schedule next visit;schedules;next visit;
Nurse;Urgent problem;;Urgent problem;;problem;
Nurse;Check in patient;checks in;patient;Checks in;patient;
Nurse;Check insurance;checks;insurance;Checks;insurance;
Nurse;Apologize that hospital is not able to help;apologizes;hospital;helps;hospital;
Nurse;Check out patient;checks out;patient;Checks out;patient;
Event Administrator;Enter event name;enters;event name;Enters;event name;
Event Administrator;Enter event date;enters;event date;Enters;event date;
Event Administrator;Enter event time;enters;event time;Enters;event time;
Event Administrator;Set privacy option;sets;privacy option;Sets;privacy option;
Event Administrator;Set guest list view option;sets;guest list view option;Sets;guest list view option;
Event Administrator;Enter event location;enters;event location;Enters;event location;
Event Administrator;Enter additional information;enters;additional information;Enters;additional information;
Event Administrator;Upload photo;uploads;photo;Uploads;photo;
Event Administrator;Create event from application menu;creates;event from application menu;Creates;event from application menu;
Event Administrator;Create event from 'what are you planning' field;creates;event from|field;Creates|plans;event|field;
Event Administrator;Add comment;adds;comment;Adds;comment;
Event Administrator;Message guests;messages;guests;;guests;
Event Administrator;Select guests;selects;guests;Selects;guests;
Event Administrator;Attach link;attaches;link;;link;
Event Administrator;Upload video;uploads;video;Uploads;video;
Event Administrator;Share event;shares;event;Shares;event;
Event Administrator;Select Facebook friends;selects;Facebook friends;Selects;Facebook friends;
Event Administrator;Friends  e-mail address;;Friends e-mail address;;Friends|address;
Event Administrator;Add a personal message;adds;personal message;Adds;personal message;
Event Administrator;Send invitation;sends;invitation;Sends;invitation;
Customer;Issues Inquiry;issues;Inquiry;;;
Customer;receives quote;receives;quote;;quote;
Customer;Kick off with Customer, PM and BDM;kicks off;Customer|PM|BDM;Kicks off;Customer|PM;
Business Development Manager;Define basic scope;defines;basic scope;;;
Business Development Manager;Look over quote before submitting to customer;looks over;quote before submitting to customer;Looks over;quote|customer;
Business Development Manager;Receive inquiry;receives;inquiry;;;
Brian's Team;Quote Project;quotes;Project;;Quote Project;
Project Manager;Customer and Project Manager now interact;interacts;Customer|Project Manager;interacts;Customer|Project Manager;
Finance;check purchase invoice formally;checks;purchase invoice formally;checks;purchase;
Finance;trigger payment;triggers;payment;triggers;payment;
Department;check for factually correct purchase invoice;checks for;factually correct purchase invoice;checks for;correct purchase;
Department head;approve purchase invoice;approves;purchase invoice;;purchase;
ACME Inc.;Ask the supplier;asks;supplier;Asks;supplier;
ACME Inc.;Check question with the ordering department;checks;question with the ordering department;Checks;question|department;
ACME Inc.;Check quantity and quality;checks;quantity|quality;Checks;quality;
Production;Check product availibility;checks;product availibility;Checks;product;
Production;Pick product from warehouse;picks;product from warehouse;Picks;product;
Production;start production;starts;production;starts;production;
Production;Pack product;packs;product;;Pack product;
Production;Check materials;checks;materials;Checks;materials;
Production;Order materials;orders;materials;Orders;materials;
Production;Product;;Product;;Product;
Sales;Check customer;checks;customer;Checks;customer;
Sales;Send product;sends;product;Sends;product;
Sales;Check reminders;checks;reminders;Checks;;
Sales;Take legal actions;takes;legal actions;Takes;legal actions;
Sales;Decline customer;declines;customer;;customer;
Umoja Change Management;Publish Deliverable;publishes;Deliverable;;;
Umoja Change Management;Rename and Upload new file to indicate a release;renames|uploads;new file release;Uploads|indicates;new file to|release;
Umoja Change Management;Release to External Review;releases to;External Review;;Release|Review;
Umoja Change Management;Reopen Deliverables in Rapport;reopens;Deliverables in Rapport;;Rapport;
Umoja Change Management;Rapport Process Deliverables to be set to In Progress;rapports;Process Deliverables to be set in Progress;sets to;Rapport Process;
Umoja Workstream Member;Update Map Version to the next Detailed Design release version;updates;Map Version to the next Detailed Design release version;Updates;Map Version|Design release version;
Umoja Workstream Member;Update Map Design;updates;Map Design;Updates;Map Design;
Umoja Workstream Member;Update Map version to the final design version vCxx;updates;Update Map version to the final design version;Updates;Map version to the final design version;
Umoja Workstream Member;Upload New Deliverable Version to Rapport;uploads;New Deliverable Version to Rapport;Uploads;Version to Rapport;
2nd level issue;Insert issue in product backlog;inserts;issue in product backlog;;issue in product;
2nd level issue;Edit 2nd level ticket;edits;2nd level ticket;;Edit|level ticket;
1st level issue;Send mail to Account Manager;sends;mail to Account Manager;Sends;mail to Account Manager;
1st level issue;Close ticket;closes;ticket;;Close ticket;
1st level issue;Open Ticket;opens;Ticket;;Open Ticket;
1st level issue;Edit 1st level ticket;edits;1st level ticket;;Edit|level ticket;
Key Account Manager;Get problem description;gets;problem description;Gets;problem description;
Key Account Manager;Send mail to support system;sends;mail to support system;Sends;mail to support system;
Key Account Manager;Explain Solution;explains;Solution;;Solution;
1st Level support agent;Classify Ticket;classifies;Ticket;;Ticket;
1st Level support agent;Handle 1st level issue;handles;1st level issue;;level issue;
1st Level support agent;Document 1st level result;documents;1st level result;;Document|level result;
2nd level support agent;Handle 2nd level issue;handles;2nd level issue;;level issue;
2nd level support agent;Document 2nd level result;documents;2nd level result;;Document|level result;
2nd level support agent;Ask Developer;asks;Developer;Asks;Developer;
Software Developer;Examine problem;examines;problem;;problem;
Software Developer;Provide feedback for 2nd level support;provides;feedback for 2nd level support;Provides;feedback|level support;
Trouble Tracking System;Open ticket;opens;ticket;;Open ticket;
Trouble Tracking System;Edit 1st level ticket;edits;1st level ticket;;Edit|level ticket;
Trouble Tracking System;Insert issue into product back log;inserts;issue into product back log;;issue into product back log;
Trouble Tracking System;Edit 2nd level ticket;edits;2nd level ticket;;Edit|level ticket;
Trouble Tracking System;Send mail to Account Manager;sends;mail to Account Manager;Sends;mail to Account Manager;
Trouble Tracking System;Close Ticket;closes;Close Ticket;;Close Ticket;
DMS;Enquiry of details;;Enquiry of details;;details;
Management;Determination of rent conditions;;Determination of rent conditions;;rent conditions;
Management;Deposit payment;;Deposit payment;;Deposit payment;
Management;Contract with supplier;contracts with;Contract with supplier;;Contract with supplier;
Employer;Finding of space;;Finding of space;;space;
Employer;Learning the price;learns;price;Learnings;price;
Employer;Learning the measurements;learns;measurements;Learnings;;
Employer;Reservation request;;Reservation request;;request;
Employer;Ensurance of food supplier;;Ensurance of food supplier;;food supplier;
Employer;Ensurance of water resources;;Ensurance of water resources;;water resources;
State / Offices;Learning availability;learns;availability;;Learning;
State / Offices;Area reservation;;Area reservation;;Area;
State / Offices;Rent contract;;Rent contract;;Rent contract;
Finance/Accounting;send letter of refusal;sends;letter of refusal;sends;letter;
Finance/Accounting;order approved;approves;order;approves;order;
Finance/Accounting;check number of reminder;checks;number of reminder;checks;number;
Finance/Accounting;write off payment;writes off;payment;writes off;payment;
Finance/Accounting;send last reminder;sends;last reminder;sends;;
Sales Department;check customer database;checks;customer database;checks;customer database;
Sales Department;check customers solvency;checks;customers solvency;checks;customers;
Sales Department;Check customer typ;checks;customer typ;Checks;customer typ;
Sales Department;order confimation;orders;confimation;;order;
Sales Department;Check stock;checks;stock;Checks;stock;
Sales Department;production of the goods;;production of the goods;;production;
Logistic department;prepare order;prepares;order;prepares;order;
Logistic department;deliver order;delivers;order;delivers;order;
ABC Bank;Check customer ID;checks;customer ID;Checks;customer ID;
ABC Bank;Enter new customer data;enters;new customer data;Enters;new customer data;
ABC Bank;Check data base;checks;data base;Checks;data base;
ABC Bank;Check customer needs;checks;customer needs;Checks;customer needs;
ABC Bank;Check age;checks;age;Checks;age;
ABC Bank;ask for credit;asks for;credit;asks for;credit;
ABC Bank;deny request;denies;request;;request;
ABC Bank;accept;accepts;;accepts;;
ABC Bank;check credit standing;checks;credit standing;checks;credit standing;
ABC Bank;set up account without credit;sets up;account without credit;sets up;account without credit;
Storehouse;Quantity check;;Quantity check;;check;
Storehouse;Reserve;;Reserve;;Reserve;
Storehouse;Backorder;;Backorder;;;
Sales dep.;Check order;checks;order;Checks;order;
Sales dep.;Inform others;informs;others;Informs;others;
Sales dep.;Ship bike;ships;bike;;bike;
Engineering dep.;Prepares assembly;prepares;assembly;;;
Engineering dep.;Assemble product;assembles;product;;product;
Catering;Go online;goes;online;Gos;;
Catering;edit profile;edits;profile;edits;profile;
Catering;Cancel order;cancels;order;Cancels;order;
Order;Cold goods;;Cold goods;;;
Order;Warm goods;;Warm goods;;;
Order;Checkout;;Checkout;;;
Order;Select customer profile;selects;customer profile;Selects;customer profile;
Order;Delivery time;;Delivery time;;Delivery time;
Order;Credit card number;;Credit card number;;Credit card number;
Order;Save order;saves;order;Saves;order;
Delivery;Check order;checks;order;Checks;order;
Delivery;Prepare goods;prepares;goods;;;
Delivery;Deliver;delivers;;;;
Delivery;Ask feedback;asks;feedback;Asks;feedback;
Travel agency;Check request;checks;request;;Check request;
Travel agency;Handle manually;handles;;;;
Travel agency;Book bus;books;bus;Books;bus;
Travel agency;Book hotel;books;hotel;Books;hotel;
Travel agency;Booking Cancelled;;Booking Cancelled;;Booking;
Travel agency;Send unavailability message;sends;unavailability message;Sends;message;
Travel agency;Book attraction;;Book attraction;;Book;
Travel agency;Confirmation send;;Confirmation send;sends;;
Agency;Sends message to banks;sends;message to banks;;message;
Agency;Send awnser back to customer;sends;awnser|customer;Sends;customer;
Customer;Fill in request;fills in;request;Fills in;request;
Bank A;Propose loan;proposes;loan;;loan;
Bank A;Write decline letter;writes;decline letter;;decline letter;
Bank B;Declined;;Declined;;;
Bank B;Check with customer;checks with;customer;Checks with;customer;
Bank B;Send to external;sends to;external;Sends to;;
External credit rating company;Check loan;checks;loan;Checks;loan;
Seller;Create auction request;creates;auction request;Creates;request;
Seller;Register request;registers;request;;Register request;
A;Create M1;creates;M1;Creates;M;
A;handle all info;handles;all info;handles;info;
Traveller;Order Trip;orders;Trip;;Order Trip;
Traveller;Change Itinerary;changes;Itinerary;Changes;;
Traveller;Cancel Itinerary;cancels;Itinerary;Cancels;;
Traveller;Reserve Ticket;reserves;Ticket;Reserves;Ticket;
;Receive Order;receives;Order;;Order;
;Verify Seats;verifies;Seats;;;
;Change Itinerary;changes;Itinerary;Changes;;
;Cancel Itinerary;cancels;Itinerary;Cancels;;
Sales;Authorize Payment;authorizes;Payment;;;
Distribution;Pack Goods;packs;Goods;Packs;;
Distribution;Ship Goods;ships;Goods;;;
Tour Company;Check Tour Availability;checks;Availability;Checks;Tour;
Tour Company;Register Customer;registers;Customer;Registers;Customer;
Tour Company;Print Invoice;prints;Invoice;Prints;;
design and implement a webpage;informational meeting;;informational meeting;;meeting;
design and implement a webpage;storyboard meeting;;storyboard meeting;;meeting;
design and implement a webpage;design site;designs;site;;design site;
design and implement a webpage;develop site;develops;site;develops;site;
design and implement a webpage;prepare content;prepares;content;prepares;content;
design and implement a webpage;complete initial draft;completes;initial draft;;complete initial draft;
design and implement a webpage;marketing review;;marketing review;;marketing review;
design and implement a webpage;complete final version;;complete final version;;complete final version;
design and implement a webpage;building;;building;;building;
design and implement a webpage;review activity;;review activity;reviews;activity;
design and implement a webpage;approval;;approval;;;
Applicant;write letter;writes;letter;writes;letter;
Applicant;pay fee;pays;fee;pays;fee;
Charles;add information;adds;information;adds;information;
Charles;call applicant;calls;applicant;calls;;
Charles;take letters to Miranda;takes;letters to Miranda;takes;letters to Miranda;
Charles;add new member;adds;new member;adds;new member;
Charles;write fee in register;writes;fee in register;writes;fee in register;
Charles;write letter to applicant;writes;letter to applicant;writes;letter;
Charles;write and send letters for fee;writes;letters for fee;writes|sends;letters for fee;
Charles;create and send cards;creates;cards;creates|sends;cards;
Miranda;decision about applicant;;decision about applicant;;decision;
Miranda;stamp and write date;stamps|writes;date;;stamp|write date;
Miranda;give Charles the information;gives;Charles the information;gives;Charles the information;
Miranda;calculate fee;calculates;fee;;fee;
Miranda;give it to Charles;gives;Charles;gives;Charles;
Costumer Service Representative;update details;updates;update details;;update details;
Costumer Service Representative;wait for receiving answer;waits for;receiving answer;waits|receives;answer;
Administration;complete offer;completes;offer;;complete offer;
Support Officer;check dates;checks;dates;checks;dates;
Support Officer;suggest modifications;suggests;modifications;suggests;;
Support Officer;update group calendars;updates;group calendars;updates;group;
Support Officer;create meeting folders;creates;meeting folders;creates;meeting;
Support Officer;upload appropriate documents;uploads;appropriate documents;uploads;appropriate documents;
Coordination Unit;draft schedule;drafts;schedule;;draft schedule;
Coordination Unit;add to calender;adds to;calender;adds to;;
Coordination Unit;recheck dates;rechecks;dates;;dates;
Coordination Unit;look for conflicts;looks for;conflicts;looks for;;
Coordination Unit;send final schedule;sends;final schedule;sends;final schedule;
Coordination Unit;finalize dates;finalizes;dates;;dates;
Committee Members;check diaries;checks;diaries;checks;;
Committee Members;report conflicts;reports;conflicts;;report;
Support Officer;advise members to read documents;advises;members to read documents;advises|reads;members to|documents;
Support Officer;produce minutes;produces;minutes;produces;minutes;
Support Officer;update records;updates;records;updates;records;
Committee Members;hold meeting;holds;meeting;holds;meeting;
Coordination Unit;conduct a QA check;conducts;QA check;conducts;check;
Coordination Unit;send to members;sends to;members;sends to;members;
Order Management;Collect order;collects;order;Collects;order;
Order Management;Check Validity / Bonität;checks;Validity|Bonität;Checks;;
Order Management;Cancellation of Order;;Cancellation of Order;;Order;
Order Management;Check Stock;checks;Stock;Checks;Stock;
Order Management;Confirmation of Order;;Confirmation of Order;;Order;
Stock;Remove from stock;removes from;stock;Removes from;stock;
Production;Produce;produces;;;;
Logistic;Shipping;;Shipping;;;
Controlling;Invoice;;Invoice;;;
Controlling;Check incoming payments;checks;incoming payments;Checks;;
Dunning Process;Dunning letter;;Dunning letter;;letter;
SWIM User;Send User Credentials: Username, Password, Role (RBAC);sends;User Credentials|Username|Password|Role|RBAC;Sends;User|Password;
SWIM User;Request Publication Service;;Request Publication Service;;Service;
SWIM User;Request Subscription Service;;Request Subscription Service;;Service;
SWIM User;Use Service;uses;Service;Uses;Service;
PEP;Grant Access to Requested Service;grants;Access to Requested Service;Grants;Access|Service;
Security Services;Validate Assertion;validates;Assertion;;;
Customer;Review Suppliers;reviews;Suppliers;Reviews;;
Customer;Provide More Information;provides;More Information;Provides;More Information;
Customer;Review Sales Quote;reviews;Sales Quote;;Review Sales Quote;
Engineering;Analyze the RFQ;analyzes;RFQ;;;
Finance;Add Overhead Costs;adds;Overhead Costs;Adds;;
Finance;Produce Pricing Options;produces;Pricing Options;;Options;
Sales Manager;Verify RFQ;verifies;RFQ;;;
Sales Manager;Review Pricing Options;reviews;Pricing Options;Reviews;Options;
Sales Manager;Create Sales Qoute;creates;Sales Qoute;Creates;Sales;
Supplier;Shipment Sent;sends;Shipment;Sents;;
Purchasing;Consolidate Purchase Request;consolidates;Purchase Request;;;
Purchasing;Select Suitable Supplier;selects;Suitable Supplier;Selects;;
Purchasing;Submit purchase order;submits;purchase order;;purchase order;
Warehouse;Create Purchase Order;creates;Purchase Order;Creates;Order;
Warehouse;Receive and inspect materials;receives;materials;inspects;materials;
Accounting;verify the documents;verifies;documents;;documents;
Accounting;Submit Payment;submits;Payment;;;
Customer;Send Inquiry;sends;Inquiry;Sends;;
Customer;Fill out Application Form;fills out;Application Form;Fills out;Application Form;
Customer;Process the Documents;processes;Documents;Processes;;
Mortgage Specialist;Inform Customer of Rejection;informs;Customer of Rejection;Informs;Customer;
Mortgage Specialist;Achieve Details;achieves;Details;;Details;
Customer Service Rep;Send Mortgage Application Form;sends;Mortgage Application Form;Sends;Application Form;
Customer Service Rep;Review Application Form;reviews;Application Form;;Review Application Form;
Customer Service Rep;Send a customer reminder;sends;customer reminder;Sends;customer;
Customer Service Rep;Inform Customer of close transaction;informs;Customer of close transaction;Informs;Customer of close transaction;
Customer;Customer Accident;;Customer Accident;;Customer Accident;
Customer;Fill out Claim Form & Send to CSR;"fills out;sends to";"Claim Form;CSR";Fills out|Sends to;Form|CSR;
Customer Service Rep;Gather Customer Insurance Information;gathers;Customer Insurance Information;;Customer Insurance Information;
Customer Service Rep;Review Customer Claim;reviews;Customer Claim;Reviews;Customer;
Customer Service Rep;Request more information from customer;requests;more information from customer;;more information from customer;
Customer Service Rep;Confirm Reception to customer;confirms;Reception to customer;;customer;
Customer;reconfigure bike;reconfigures;bike;;bike;
FeelWheel;updates the online catalogue for parts produced by Fami;updates;online catalogue for parts produced by Fami;updates|produces by;online catalogue for parts;
FeelWheel;checks which of the available bikes close to envisioned configuration;checks;available bikes vlose to envisioned configuration;;configuration;
Customer;ask for an offer;asks for;offer;asks for;offer;
Customer;get new bike;gets;new bike;gets;new bike;
FeelWheel;calculate new price for bike;calculates;new price for bike;;new price for bike;
FeelWheel;give new bike to customer;gives;new bike to customer;gives;new bike to customer;
Fami;Deliver new bike to Pit;delivers;new bike to Pit;;new bike to Pit;
Customer;Call the room service;calls;room service;Calls;room service;
Hotel;takes the order;takes;manager|order;takes;order;
Hotel;order to fetch wine and prepare any other alcoholic beverages;"orders to fetch;prepares";"wine;other alcoholic beverages";prepares;order to|wine;
Costumer Services;Check audience;checks;audience;Checks;audience;
Costumer Services;Check solvency;checks;solvency;Checks;;
Costumer Services;integrate into database;integrates into;database;;database;
Costumer Services;Check Costumer;checks;Costumer;Checks;;
Costumer Services;cancel order;cancels;order;cancels;order;
Sales & Logistics;Check Stock;checks;Stock;Checks;Stock;
Sales & Logistics;Send goods;sends;goods;Sends;;
Accountig Office;Send invoice;sends;invoice;Sends;;
Accountig Office;Check payment;checks;payment;Checks;payment;
Accountig Office;close order;closes;order;closes;order;
Accountig Office;Check number of reminders;checks;number of reminders;Checks;number;
Accountig Office;Send reminder;sends;reminder;Sends;;
Accountig Office;contact lawyer;contacts;lawyer;contacts;lawyer;
Manufactoring;Produce goods;produces;goods;;;
Logistics;Prepare Goods;prepares;Goods;;;
Logistics;Pack Goods;packs;Goods;Packs;;
Logistics;Deliver Goods;delivers;Goods;;;
Finance;Send invoice;sends;invoice;Sends;;
Finance;Check incoming payment;checks;incoming payment;Checks;payment;
Finance;Finish the order;finishes;order;;order;
Finance;Check number of reminders;checks;number of reminders;Checks;number;
Finance;Send reminder;sends;reminder;Sends;;
Finance;Start Dunning Process (write of);starts;Dunning Process;Starts;Process;
Sales;Check Customer Type;checks;Customer Type;Checks;Customer Type;
Sales;Check solvency;checks;solvency;Checks;;
Sales;Check type of ordered goods;checks;type of|goods;Checks;type;
Sales;Send order status information;sends;order status information;Sends;order status information;
Sales;Check Stock Inventory;checks;Stock Inventory;Checks;Stock;
Sales Department;check customer data;checks;customer data;checks;customer data;
Sales Department;choose customer data;chooses;customer data;chooses;customer data;
Sales Department;check kind of customer;checks;kind of customer;;check kind of customer;
Sales Department;check solvency of customer;checks;solvency of customer;checks;customer;
Sales Department;offer prepayment;offers;prepayment;offers;;
Sales Department;check inventory;checks;inventory;checks;;
Logistics Department;pack goods;packs;goods;packs;;
Logistics Department;check payment agreement;checks;payment agreement;;check payment agreement;
Logistics Department;deliver goods;delivers;goods;delivers;;
Financial Department;check delivery status;checks;delivery status;checks;delivery status;
Financial Department;monitor in-payment;monitors in;payment;;monitor;
Financial Department;close order;closes;order;closes;order;
Financial Accounting;Send invoice;sends;invoice;Sends;;
Financial Accounting;Check Payment;checks;Payment;Checks;;
Financial Accounting;Close Order;closes;Order;Closes;Order;
Financial Accounting;Check number of reminders;checks;number of reminders;Checks;number;
Financial Accounting;Start dunning process;starts;dunning process;Starts;process;
Financial Accounting;Send reminder;sends;reminder;Sends;;
Sales;Check Costumer;checks;Costumer;Checks;;
