Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Marketing;Send offer to potential client;sends;offer to potential client;offer to;potential client;
Marketing;Prepare portfolio presentation;prepares;portfolio presentation;;;Prepare portfolio presentation
Marketing;Inform management about potential client's responses;informs;management about potential client's responses;';management|client|s responses;Inform|potential
Management;New client needed;needs;New client;;client needed;New
Management;Analyze responses and start negotiation;"analyzes;starts";"responses;negotiation";start;negotiation;Analyze responses
Management;Prepare contract for sign;prepares;contract for sign;contract for;sign;Prepare
Management;Analyze reasons and learn a lesson;"analyzes;learns";"reasons;lesson";learn;lesson;Analyze reasons
Management;Sign contract;signs;contract;Sign;contract;
Management;Analyze request;analyzes;request;;request;Analyze
Finance;find finance resources;finds;finance resources;find;finance;
Finance;Pay invoice;pays;invoice;Pay;invoice;
IT Department;Analyze request;analyzes;request;;request;Analyze
IT Department;Edit and complete request;edits|completes;request;;complete request;
IT Department;fullfil form and send request to management;"fulfills;sends";form|request to management;form|send;request to management;fullfil
IT Department;prepare order;prepares;order;;order;prepare
IT Department;receive hw and invoice;receives;hw|invoice;;hw|invoice;receive
Technician;travel by car;travels by;car;travel by;car;
Technician;analyze problem;analyzes;problem;;problem;analyze
Technician;fix problem;fixes;problem;fix;problem;
Technician;call operator;calls;operator;call;operator;
Technician;give customer invoice;gives;customer invoice;give;customer invoice;
Technician;accept assignment;accepts;assignment;accept;assignment;
Technician;select car;selects;car;;car;
Technician;travel by bus;travels by;bus;travel by;bus;
Operator;understand customers problem;understands;customers problem;;problem;understand customers
Operator;select appropriate technician;selects;appropriate technician;;select appropriate technician;
Operator;check technicians report;checks;technicians report;check;technicians report;
Operator;close problem;closes;problem;;problem;
Operator;store problem details into database;stores;problem details into database;store;problem details into database;
Operator;arrange new meeting;arranges;new meeting;;;arrange|meeting
Finance;calculate reward;calculates;reward;;;calculate reward
Finance;pay reward;pays;reward;pay;reward;
HR;Dismiss employee;dismisses;employee;;;Dismiss employee
HR;provide training;provides;training;;training;provide
Management;Check employee performance;checks;employee performance;Check;performance;employee
Management;Suggest for reward;suggests for;reward;;reward;Suggest
Management;Suggest training;suggests;training;;training;
Management;Suggest employee dismissal;suggests;employee dismissal;;;Suggest employee dismissal
Management;Choose appropriate benefit;chooses;appropriate benefit;;appropriate benefit;Choose
Management;Announce employee of the month;announces;employee of the month;;month;Announce employee
Management;Prepare timetable for next 2 weeks;prepares;timetable for next 2 weeks;;next 2 weeks;Prepare timetable
Management;check volume of work required;checks;volume of work;check|work required;volume;
Management;check workers availability;checks;workers availability;check;;
Management;publish timetable;publishes;timetable;;;publish timetable
Management;fill shift sheet;fills;shift sheet;fill;shift sheet;
Management;publish shift schedule;publishes;shift schedule;;shift schedule;publish
Support line - part time workers;fullfil availability;fulfills;availability;;availability;fullfil
Data entry officer;Process invoices;processes;invoices;;invoices;
Data entry officer;collect allocated invoices;collects;allocated invoices;;;allocated invoices
Data entry officer;find out urgent invoice;finds out;urgent invoice;find out;urgent invoice;
Data entry officer;Process immediately;processes;immediately;;immediately;
Data entry officer;Put in high priority outbox;puts in;high priority outbox;Put in;high priority outbox;
Data entry officer;Look up vendor in SAP;looks up;vendor in SAP;Look up;vendor in SAP;
Data entry officer;Complete vendor master record request form;completes;vendor master record request form;Complete|form;master record request;vendor
Data entry officer;add vendor number to invoice;adds;vendor number to invoice;add;vendor number to invoice;
Data entry officer;put in dedicatied boutbox for master record;puts in;dedicatied boutbox for master record;put in;master record;dedicatied boutbox
Data entry officer;staple the form to invoice;staples;form to invoice;form to;invoice;staple
Data entry officer;Sort invoice;sorts;invoice;;invoice;
Data entry officer;Sort per vendor;sorts per;vendor;Sort;per vendor;
Data entry officer;Sort by amount;sorts by;amount;Sort by;amount;
Data entry officer;Entry data;;Entry data;;;data
Data entry officer;Occasionally take invoice to outbox;takes;invoice to outbox;take;invoice to outbox;Occasionally
Mater data entry department;Check urgency;checks;urgency;Check;urgency;
Mater data entry department;Create master data record;creates;master data record;;master data record;
Mail center;Collect invoice with request;collects;invoice with request;;request;invoice
Mail center;collect urgent invoice every hour;collects;urgent invoice every hour;;hour;urgent invoice
Mail center;take to mater record department;takes to;mater record department;take to|mater;record department;
Mail center;Collect invoice every hour;collects;invoice every hour;;hour;invoice
Registry;Achive paid invoice per vendor;archives;paid invoice per vendor;;per vendor;Achive paid invoice
Registry;archive paid invoice per payment data;archives;paid invoice per payment data;;per;paid invoice|data
Registry;Receive request from client;receives;request from client;;client;Receive request
Registry;Locate requested invoice;locates;requested invoice;;;Locate requested invoice
Accounts Receivable Department;Generate monthly invoice;generates;monthly invoice;;;Generate monthly invoice
Payment office;automate pay;automates;pay;pay;;automate
Payment office;Generate payment report;generates;payment report;;payment report;Generate
Payment office;sent to client, accouts receivable department and registry;sends to;client|accouts receivable department|registry;sent to;client|accouts receivable department|registry;
Admin Officer;sort invoice per client;sorts;invoice per client;;per client;invoice
Admin Officer;Staple invoice entry form;staples;invoice entry form;entry form;;Staple invoice
Admin Officer;Entry information to invoice entry form;entries;information to invoice entry form;entry form;information to invoice;
Admin Officer;check the completeness and tick relievant box;"checks;ticks";"completeness;tick relievant box";check;completeness|tick relievant box;
Admin Officer;Check in a Excel file;checks in;Excel file;Check in;Excel file;
Admin Officer;entry date of processing;;entry date of processing;entry date of;processing;
Admin Officer;Check if invoice is urgent;checks;invoice;Check if;invoice|urgent;
Admin Officer;Put a red stamp on invoice entry form;puts;red stamp on invoice entry form;Put;red stamp on invoice entry form;
Admin Officer;Check compliance;checks;compliance;Check;compliance;
Admin Officer;Check if knowS SLA;checks;SLA;Check if;knowS SLA;
Admin Officer;Batched invoices;;Batched invoices;;;Batched invoices
Admin Officer;Consider to handle;considers to handle;;Consider to|handle;;
Admin Officer;Sent back to client for completion;sends;client for completion;;client for completion;
Admin Officer;Call client;calls;client;;client;Call
Admin Officer;sent to experienced SSP members;sends to;SSP members;sent to;experienced SSP members;
Admin Officer;sent a remainder letter;sends;remainder letter;sent;remainder letter;
Admin Officer;follow-up by telephone;follow-ups by;telephone;follow;telephone;
Vaidation officer;sort invoice;sorts;invoice;;;invoice
Vaidation officer;print a report;prints;report;;print a report;
Vaidation officer;Compare details of report with invoice;compares;details of report with invoice;;Compare details of report with invoice;
Vaidation officer;Highlight errors;highlights;errors;;errors;Highlight
Vaidation officer;sent back to the data entry officer;sends;data entry officer;sent back;data entry officer;
Vaidation officer;keep a record of the officer's mistake number;keeps;record of the officer's mistake number;keep|';record of the officer|mistake number;s
Vaidation officer;check box 'invoice entered corredtly;checks;box's invoice;check|';box|corredtly;invoice entered
Vaidation officer;Check urgency;checks;urgency;Check;urgency;
Vaidation officer;Process firstly;processes;firstly;;firstly;
Mail center;Open envelopes;opens;envelopes;;envelopes;
Mail center;Categorised invoices;;Categorised invoices;;;Categorised invoices
Parts Provision Team;Parts in Stock;;Parts in Stock;Parts in;;
Parts Provision Team;PPT requests authorisation for extra Part(s);;PPT requests authorisation for extra Part;Part|);(;PPT requests authorisation|s
Parts Provision Team;Authorisation given;gives;Authorisation;;;Authorisation given
Parts Provision Team;requested from stock;requests from;stock;;stock;requested
Parts Provision Team;Request authorisation for additional part(s);requests;authorisation for additional part;;part (|);authorisation|additional|s
Parts Provision Team;Authorisation given;gives;Authorisation;;;Authorisation given
Service Team;Request additional part(s);requests;additional part;(;part|s );additional
Service Team;Service the Vehicle;services;Vehicle;;Vehicle;Service
Service Team;Stop Work;stops;Work;Stop;Work;
Parts Provision Team;Customer details recorded;records;Customer details;Customer;;recorded
Parts Provision Team;Part(s) available for collection;;Parts available for collection;Part|) available for;(;collection
Parts Provision Team;Customer agrees to buy;agrees;Customer;Customer|buy;agrees;
Parts Provision Team;PPT confirms / identifies the Part(s);confirms|identifies;Part;);Part (;PPT confirms|identifies|s
Parts Provision Team;Check Stock;checks;Stock;Check;Stock;
Teacher;check process;checks;process;check;process;
Teacher;assign penalty points;assigns;penalty points;;;assign penalty points
Teacher;Check process;checks;process;Check;process;
Teacher;Assign possitive reports;assigns;possitive reports;;reports;Assign possitive
Teacher;Consult project;consults;project;;project;Consult
Student;fix the process;fixes;process;fix;process;
Student;extend process to level 2,3;extends;process to level 2,3;level;process|2|3;extend
Student;Join Team;joins;Team;;;
Student;Create process model;creates;process model;;process model;
Student;Perform work according to role;performs;work according to role;work;according to role;Perform
Team;Agree to domain;agrees to;domain;domain;;Agree
Team;Analyze domain;analyzes;domain;;domain;Analyze
Team;identify processes;identifies;processes;;;identify processes
Team;Assign roles;assigns;roles;;;Assign roles
Team;present project;presents;project;present;project;
Administrative;Receive problem message;receives;problem message;;problem message;Receive
Administrative;Create report;creates;report;;report;
Administrative;Contact customer;contacts;customer;;;customer
Administrative;Receive answer;receives;answer;;answer;Receive
Administrative;Close problem;closes;problem;;problem;
Administrative;Send answer;sends;answer;;answer;
IT analyst;Analyze report;analyzes;report;;report;Analyze
IT analyst;Check ticket;checks;ticket;Check;ticket;
IT analyst;Create ticket;creates;ticket;;ticket;
IT specialist;Open ticket;opens;ticket;;ticket;
IT specialist;Solve task;solves;task;;task;Solve
IT specialist;Testing;;Testing;;;
IT specialist;Close ticket;closes;ticket;;ticket;
IT specialist;Make documentation;makes;documentation;;;documentation
Inspection team member;Prepare, read the materials;prepares;materials;read;materials;Prepare
Inspection team member;Exam product;exams;product;;product;Exam
Inspection team member;Send anomalies;sends;anomalies;;anomalies;
Inspection team member;Write down defect;writes down;defect;Write down;defect;
Inspection team member;Defect summary;;Defect summary;;summary;Defect
Lead inspector;Receive inspection request;receives;inspection request;;;Receive inspection
Lead inspector;Plan inspection;plans;inspection;Plan;inspection;
Lead inspector;Select people;selects;people;;people;
Lead inspector;Distribute materials;distributes;materials;;;Distribute materials
Lead inspector;Create final report;creates;final report;;final report;
Lead inspector;Send final report;sends;final report;;final report;
Lead inspector;Receive new materials;receives;new materials;;;Receive|materials
Lead inspector;Report material anomalies;reports;material anomalies;;Report material anomalies;
Finance;check solvency;checks;solvency;check;solvency;
Finance;sending invoice;sends;invoice;;;sending invoice
Finance;check status of payment;checks;status of payment;check;status;
Finance;check number of reminder;checks;number of reminder;check;number of reminder;
Finance;close order;closes;order;;close order;
Finance;suing the customer;sues;customer;;customer;suing
Finance;prepare a reminder;prepares;reminder;;reminder;prepare
Finance;prepare letter of refusal;prepares;letter of refusal;;letter of refusal;prepare
Sales;check customer;checks;customer;check;customer;
Sales;create new customer ID;creates;new customer ID;create;new customer ID;
Sales;check customer status;checks;customer status;check;customer status;
Sales;prepare a letter;prepares;letter;;letter;prepare
Production;produce product;produces;product;;product;produce
Dispatch;sending products;sends;products;products;;sending
warehouse;check stock;checks;stock;check;;stock
warehouse;products will be packed;packs;products;be;packed;
Sender;Maximize conference screen;maximizes;conference screen;;conference screen;Maximize
Sender;Adjust volume;adjusts;volume;;volume;
Sender;Stop video streaming;stops;video streaming;Stop;video streaming;
Sender;Mute call;mutes;Mute call;call;;Mute
Sender;Un-mute call;un-mutes;Un-mute call;call;mute;
Sender;Minimize conference screen;minimizes;conference screen;;conference screen;Minimize
Sender;Hang up;hangs up;;;;Hang
Sender;Close the call window;closes;call window;call;window;
Sender;Cancel;cancels;;;;Cancel
Sender;Confirm;confirms;;;;Confirm
Sender;Start talking;starts;talking;;;
Sender;Send file;sends;file;;file;
Sender;Chat;;Chat;Chat;;
Sender;Start file transfer;starts;file transfer;Start;file transfer;
Sender;Put call on hold;puts;call on hold;Put call on|hold;;
Sender;Resume the call;resumes;call;call;;Resume
Receiver;Start talking;starts;talking;;;
Receiver;Accept file;accepts;file;Accept;;
Receiver;Reject file;rejects;file;;;Reject
Receiver;Read chat message;reads;chat message;chat;message;
Sender;Add Contact;adds;Contact;;;
Sender;Choose the contact;chooses;contact;;contact;Choose
Sender;Start audio call;starts;audio call;call;audio;
Sender;start video call;starts;video call;start|call;;
Sender;Start video streaming;starts;video streaming;;;streaming
Receiver;Accept;accepts;;Accept;;
Receiver;Reject;rejects;;;;Reject
Receiver;Start video streaming;starts;video streaming;;;streaming
SAMA;Create Project Plan;creates;Project Plan;Project Plan;;
SAMA;Verify Plan;verifies;Plan;Plan;;Verify
SAMA;Create Package Instance for each Bank;creates;Package Instance for each Bank;each;Package Instance|Bank;
SAMA;Sign Package Instance;signs;Package Instance;Sign;Package Instance;
SAMA;Post Package Instance;posts;Package Instance;;Package Instance;Post
Bank;Verify BR;verifies;;;;Verify
Bank;Sign BR by CFO;signs;CFO;Sign;CFO;
Bank;Edit Business Rules;edits;Business Rules;Rules;Edit Business;
SAMA;Validate BR;validates;BR;;;Validate
SAMA;Simulate BR;simulates;BR;;;Simulate
SAMA;verify BR;verifies;BR;;;verify
SAMA;Post BR;posts;BR;;BR;Post
SAMA;Lock BR;locks;BR;Lock;;
Bank Package Processing;Package Receipt Acknowledgement;packages;Receipt Acknowledgement;;;Receipt Acknowledgement
Bank Package Processing;Auto data entry;;Auto data entry;Auto;entry;data
Bank Package Processing;Manual data entry;;Manual data entry;;entry;Manual data
Bank Package Processing;Process ESB Orchestra;processes;ESB Orchestra;;;ESB Orchestra
Bank Package Processing;Verify and sign by CFO;verifies;CFO;;sign by CFO;Verify
Bank Package Processing;Post bank package to SAMA;posts;bank package to SAMA;bank;SAMA;Post|package
SAMA;Verify data;verifies;data;;;Verify data
SAMA;Verify BR;verifies;BR;;;Verify
SAMA;Simulate data;simulates;data;;;Simulate data
SAMA;Reconciliation of Banking System;;Reconciliation of Banking System;;System;Reconciliation|Banking
SAMA;Generate ratio & KPI;generates;ratio|KPI;&;KPI;Generate ratio
SAMA;Verify ratio & KPIs;verifies;ratio|KPIs;&;KPIs;Verify ratio
SAMA;Post to data warehouse;posts to;data warehouse;;data warehouse;Post
SAMA;Post data to EIS;posts;data to EIS;;EIS;Post data
SAMA;Generate Statistical Reports;generates;Statistical Reports;;Reports;Generate Statistical
Management;Hire in-house Lawyer;hires in;house Lawyer;;house Lawyer;Hire
Management;Buy License;buys;License;Buy License;;
Management;Design Around;;Design;;Around;
Engineers;Product Review;;Product Review;;Review;
Lawyer;Pre-markman Analysis;;Pre-markman Analysis;Pre;markman Analysis;
Lawyer;Determine amount of infringement;determines;amount of infringement;;amount;Determine|infringement
Plaintiff;File Claim;files;Claim;;;
Defendant;Hire Law Firm;hires;Law Firm;;;Hire Law Firm
Defendant;Buy License;buys;License;Buy License;;
Defendant;Design Around;designs around;;;Around;
Law Firm;Determine amount of infringement;determines;amount of infringement;;amount;Determine|infringement
Law Firm;Product Review;;Product Review;;Review;
Law Firm;Pre-markman Analysis;;Pre-markman Analysis;Pre;markman Analysis;
Team;Agree on domain;agrees on;domain;;domain;Agree
Team;Identify processes;identifies;processes;;;Identify processes
Team;Defense project;;Defense project;;project;
Student;Extend process to level 2,3;extends;process to level 2,3;level;process|2|3;Extend
Teacher;Check model process;checks;model process;Check;model process;
Teacher;Assign points;assigns;points;;;Assign points
Teacher;Assign student manually;assigns;student;;student;Assign|manually
Patient;Waiting in waiting room;waits in;waiting room;;room;Waiting|waiting
Patient;Pickup medicine;;Pickup medicine;;;Pickup medicine
Doctor;Emergency problem solving;;Emergency problem solving;;problem solving;
Doctor;Operate patient;operates;patient;patient;;Operate
Doctor;Non operative help;;operative help;help;operative;
Doctor;Check patient health;checks;patient health;Check patient;health;
Doctor;Assign medication;assigns;medication;;;Assign medication
Doctor;Fill in patient documentation;fills in;patient documentation;Fill in;patient documentation;
Doctor;schedule next visit;;schedule next visit;;;schedule|visit
Nurse;Urgent problem;;Urgent problem;;problem;Urgent
Nurse;Check in patient;checks in;patient;Check in;patient;
Nurse;Check insurance;checks;insurance;Check;insurance;
Nurse;Apologize that hospital is not able to help;apologizes;hospital;help;hospital;Apologize
Nurse;Check out patient;checks out;patient;Check out|patient;;
Event Administrator;Enter event name;enters;event name;;event name;
Event Administrator;Enter event date;enters;event date;date;event;
Event Administrator;Enter event time;enters;event time;;event time;
Event Administrator;Set privacy option;sets;privacy option;Set;privacy;
Event Administrator;Set guest list view option;sets;guest list view option;Set;list view;guest
Event Administrator;Enter event location;enters;event location;;event;
Event Administrator;Enter additional information;enters;additional information;;information;additional
Event Administrator;Upload photo;uploads;photo;;photo;
Event Administrator;Create event from application menu;creates;event from application menu;;event from application menu;
Event Administrator;Create event from 'what are you planning' field;creates;event from|field;'|';event|field;planning
Event Administrator;Add comment;adds;comment;;comment;
Event Administrator;Message guests;messages;guests;Message;guests;
Event Administrator;Select guests;selects;guests;;;guests
Event Administrator;Attach link;attaches;link;;link;
Event Administrator;Upload video;uploads;video;;video;
Event Administrator;Share event;shares;event;;event;
Event Administrator;Select Facebook friends;selects;Facebook friends;Facebook;;Select
Event Administrator;Friends  e-mail address;;Friends e-mail address;;Friends e|address;mail
Event Administrator;Add a personal message;adds;personal message;;personal message;
Event Administrator;Send invitation;sends;invitation;;invitation;
Customer;Issues Inquiry;issues;Inquiry;;;Issues Inquiry
Customer;receives quote;receives;quote;;;receives
Customer;Kick off with Customer, PM and BDM;kicks off;Customer|PM|BDM;Kick off|Customer;PM|BDM;
Business Development Manager;Define basic scope;defines;basic scope;;basic scope;Define
Business Development Manager;Look over quote before submitting to customer;looks over;quote before submitting to customer;Look over|quote before;submitting to customer;
Business Development Manager;Receive inquiry;receives;inquiry;;;Receive inquiry
Brian's Team;Quote Project;quotes;Project;;Quote Project;
Project Manager;Customer and Project Manager now interact;interacts;Customer|Project Manager;Customer;Project|interact;
Finance;check purchase invoice formally;checks;purchase invoice formally;check;;purchase invoice formally
Finance;trigger payment;triggers;payment;trigger;;
Department;check for factually correct purchase invoice;checks for;factually correct purchase invoice;check for;correct purchase invoice;factually
Department head;approve purchase invoice;approves;purchase invoice;;;approve purchase invoice
ACME Inc.;Ask the supplier;asks;supplier;Ask;supplier;
ACME Inc.;Check question with the ordering department;checks;question with the ordering department;Check|ordering;question|department;
ACME Inc.;Check quantity and quality;checks;quantity|quality;Check;quantity|quality;
Production;Check product availibility;checks;product availibility;Check;product;availibility
Production;Pick product from warehouse;picks;product from warehouse;;product;Pick|warehouse
Production;start production;starts;production;start;;production
Production;Pack product;packs;product;Pack;product;
Production;Check materials;checks;materials;Check;materials;
Production;Order materials;orders;materials;;materials;
Production;Product;;Product;;;
Sales;Check customer;checks;customer;Check;customer;
Sales;Send product;sends;product;;product;
Sales;Check reminders;checks;reminders;Check;reminders;
Sales;Take legal actions;takes;legal actions;Take;;actions
Sales;Decline customer;declines;customer;;;Decline customer
Umoja Change Management;Publish Deliverable;publishes;Deliverable;;;Publish Deliverable
Umoja Change Management;Rename and Upload new file to indicate a release;renames|uploads;new file release;;Upload new file to indicate a release;Rename
Umoja Change Management;Release to External Review;releases to;External Review;Release to;External Review;
Umoja Change Management;Reopen Deliverables in Rapport;reopens;Deliverables in Rapport;;;Reopen Deliverables|Rapport
Umoja Change Management;Rapport Process Deliverables to be set to In Progress;rapports;Process Deliverables to be set in Progress;be set to;Process Deliverables|Progress;Rapport
Umoja Workstream Member;Update Map Version to the next Detailed Design release version;updates;Map Version to the next Detailed Design release version;Update Map|Version to;release version;Design
Umoja Workstream Member;Update Map Design;updates;Map Design;Update;;
Umoja Workstream Member;Update Map version to the final design version vCxx;updates;Update Map version to the final design version;Update Map;version to the final design version vCxx;
Umoja Workstream Member;Upload New Deliverable Version to Rapport;uploads;New Deliverable Version to Rapport;Upload|Version to;Rapport;New Deliverable
2nd level issue;Insert issue in product backlog;inserts;issue in product backlog;Insert;issue in product backlog;
2nd level issue;Edit 2nd level ticket;edits;2nd level ticket;ticket;level;2nd
1st level issue;Send mail to Account Manager;sends;mail to Account Manager;mail to|Account Manager;;
1st level issue;Close ticket;closes;ticket;;ticket;
1st level issue;Open Ticket;opens;Ticket;;Ticket;
1st level issue;Edit 1st level ticket;edits;1st level ticket;ticket;level;1st
Key Account Manager;Get problem description;gets;problem description;description;problem;Get
Key Account Manager;Send mail to support system;sends;mail to support system;mail to;support system;
Key Account Manager;Explain Solution;explains;Solution;Solution;;Explain
1st Level support agent;Classify Ticket;classifies;Ticket;;;Classify Ticket
1st Level support agent;Handle 1st level issue;handles;1st level issue;;level issue;1st
1st Level support agent;Document 1st level result;documents;1st level result;;level result;1st
2nd level support agent;Handle 2nd level issue;handles;2nd level issue;;level issue;2nd
2nd level support agent;Document 2nd level result;documents;2nd level result;;level result;2nd
2nd level support agent;Ask Developer;asks;Developer;Ask;;
Software Developer;Examine problem;examines;problem;;problem;Examine
Software Developer;Provide feedback for 2nd level support;provides;feedback for 2nd level support;;level support;Provide feedback|2nd
Trouble Tracking System;Open ticket;opens;ticket;;ticket;
Trouble Tracking System;Edit 1st level ticket;edits;1st level ticket;ticket;level;1st
Trouble Tracking System;Insert issue into product back log;inserts;issue into product back log;Insert;issue into product;log
Trouble Tracking System;Edit 2nd level ticket;edits;2nd level ticket;ticket;level;2nd
Trouble Tracking System;Send mail to Account Manager;sends;mail to Account Manager;mail to|Account Manager;;
Trouble Tracking System;Close Ticket;closes;Close Ticket;;Ticket;
DMS;Enquiry of details;;Enquiry of details;;details;Enquiry
Management;Determination of rent conditions;;Determination of rent conditions;;rent conditions;Determination
Management;Deposit payment;;Deposit payment;;;Deposit
Management;Contract with supplier;contracts with;Contract with supplier;;supplier;
Employer;Finding of space;;Finding of space;;space;
Employer;Learning the price;learns;price;;price;
Employer;Learning the measurements;learns;measurements;Learning;measurements;
Employer;Reservation request;;Reservation request;;request;Reservation
Employer;Ensurance of food supplier;;Ensurance of food supplier;;food supplier;Ensurance
Employer;Ensurance of water resources;;Ensurance of water resources;;water resources;Ensurance
State / Offices;Learning availability;learns;availability;;availability;
State / Offices;Area reservation;;Area reservation;;reservation;
State / Offices;Rent contract;;Rent contract;contract;;Rent
Finance/Accounting;send letter of refusal;sends;letter of refusal;send;refusal;
Finance/Accounting;order approved;approves;order;;order;
Finance/Accounting;check number of reminder;checks;number of reminder;check;number of reminder;
Finance/Accounting;write off payment;writes off;payment;write off;;
Finance/Accounting;send last reminder;sends;last reminder;send;last reminder;
Sales Department;check customer database;checks;customer database;check;customer;
Sales Department;check customers solvency;checks;customers solvency;check;;customers solvency
Sales Department;Check customer typ;checks;customer typ;Check;typ;customer
Sales Department;order confimation;orders;confimation;;order;confimation
Sales Department;Check stock;checks;stock;Check;;stock
Sales Department;production of the goods;;production of the goods;;goods;production
Logistic department;prepare order;prepares;order;;order;prepare
Logistic department;deliver order;delivers;order;;order;deliver
ABC Bank;Check customer ID;checks;customer ID;Check;customer;
ABC Bank;Enter new customer data;enters;new customer data;;;customer data
ABC Bank;Check data base;checks;data base;Check;base;data
ABC Bank;Check customer needs;checks;customer needs;Check;;customer needs
ABC Bank;Check age;checks;age;Check;age;
ABC Bank;ask for credit;asks for;credit;ask for;credit;
ABC Bank;deny request;denies;request;;request;deny
ABC Bank;accept;accepts;;accept;;
ABC Bank;check credit standing;checks;credit standing;check credit;;
ABC Bank;set up account without credit;sets up;account without credit;set up|credit;account;
Storehouse;Quantity check;;Quantity check;;Quantity check;
Storehouse;Reserve;;Reserve;;;Reserve
Storehouse;Backorder;;Backorder;;;Backorder
Sales dep.;Check order;checks;order;Check;order;
Sales dep.;Inform others;informs;others;;;Inform others
Sales dep.;Ship bike;ships;bike;Ship;bike;
Engineering dep.;Prepares assembly;prepares;assembly;;;Prepares
Engineering dep.;Assemble product;assembles;product;;product;Assemble
Catering;Go online;goes;online;Go;online;
Catering;edit profile;edits;profile;;profile;
Catering;Cancel order;cancels;order;;order;Cancel
Order;Cold goods;;Cold goods;;;goods
Order;Warm goods;;Warm goods;;;Warm goods
Order;Checkout;;Checkout;;;Checkout
Order;Select customer profile;selects;customer profile;;profile;Select customer
Order;Delivery time;;Delivery time;Delivery;time;
Order;Credit card number;;Credit card number;Credit;card number;
Order;Save order;saves;order;;order;
Delivery;Check order;checks;order;Check;order;
Delivery;Prepare goods;prepares;goods;;;Prepare goods
Delivery;Deliver;delivers;;;;Deliver
Delivery;Ask feedback;asks;feedback;Ask;feedback;
Travel agency;Check request;checks;request;Check;;
Travel agency;Handle manually;handles;;Handle;manually;
Travel agency;Book bus;books;bus;Book;bus;
Travel agency;Book hotel;books;hotel;Book;hotel;
Travel agency;Booking Cancelled;;Booking Cancelled;;;Booking Cancelled
Travel agency;Send unavailability message;sends;unavailability message;;message;unavailability
Travel agency;Book attraction;;Book attraction;Book;attraction;
Travel agency;Confirmation send;;Confirmation send;send;;Confirmation
Agency;Sends message to banks;sends;message to banks;;message to banks;Sends
Agency;Send awnser back to customer;sends;awnser|customer;;customer;awnser
Customer;Fill in request;fills in;request;Fill in;request;
Bank A;Propose loan;proposes;loan;;;Propose loan
Bank A;Write decline letter;writes;decline letter;Write;decline;
Bank B;Declined;;Declined;;;Declined
Bank B;Check with customer;checks with;customer;Check with;customer;
Bank B;Send to external;sends to;external;;external;
External credit rating company;Check loan;checks;loan;Check;loan;
Seller;Create auction request;creates;auction request;;request;auction
Seller;Register request;registers;request;Register;;
A;Create M1;creates;M1;;M1;
A;handle all info;handles;all info;handle;info;
Traveller;Order Trip;orders;Trip;;Trip;
Traveller;Change Itinerary;changes;Itinerary;;Itinerary;
Traveller;Cancel Itinerary;cancels;Itinerary;;;Cancel Itinerary
Traveller;Reserve Ticket;reserves;Ticket;;;Reserve Ticket
;Receive Order;receives;Order;;Order;Receive
;Verify Seats;verifies;Seats;;;Verify Seats
;Change Itinerary;changes;Itinerary;;Itinerary;
;Cancel Itinerary;cancels;Itinerary;;;Cancel Itinerary
Sales;Authorize Payment;authorizes;Payment;;;Authorize Payment
Distribution;Pack Goods;packs;Goods;Pack;Goods;
Distribution;Ship Goods;ships;Goods;Ship;Goods;
Tour Company;Check Tour Availability;checks;Availability;Check;;Availability
Tour Company;Register Customer;registers;Customer;Register;Customer;
Tour Company;Print Invoice;prints;Invoice;;Invoice;
design and implement a webpage;informational meeting;;informational meeting;;;informational meeting
design and implement a webpage;storyboard meeting;;storyboard meeting;;;storyboard meeting
design and implement a webpage;design site;designs;site;design;;
design and implement a webpage;develop site;develops;site;develop;;
design and implement a webpage;prepare content;prepares;content;content;;prepare
design and implement a webpage;complete initial draft;completes;initial draft;initial;draft;
design and implement a webpage;marketing review;;marketing review;;;marketing review
design and implement a webpage;complete final version;;complete final version;;version;complete
design and implement a webpage;building;;building;building;;
design and implement a webpage;review activity;;review activity;;activity;review
design and implement a webpage;approval;;approval;;;approval
Applicant;write letter;writes;letter;write;;
Applicant;pay fee;pays;fee;pay;fee;
Charles;add information;adds;information;add;information;
Charles;call applicant;calls;applicant;call;applicant;
Charles;take letters to Miranda;takes;letters to Miranda;take;letters to Miranda;
Charles;add new member;adds;new member;add;new member;
Charles;write fee in register;writes;fee in register;write;fee in register;
Charles;write letter to applicant;writes;letter to applicant;write;applicant;
Charles;write and send letters for fee;writes;letters for fee;write|send;fee;
Charles;create and send cards;creates;cards;create|send;;
Miranda;decision about applicant;;decision about applicant;;applicant;decision
Miranda;stamp and write date;stamps|writes;date;write;date;stamp
Miranda;give Charles the information;gives;Charles the information;give;information;
Miranda;calculate fee;calculates;fee;;fee;calculate
Miranda;give it to Charles;gives;Charles;give;;
Costumer Service Representative;update details;updates;update details;;details;
Costumer Service Representative;wait for receiving answer;waits for;receiving answer;wait for;receiving answer;
Administration;complete offer;completes;offer;offer;;complete
Support Officer;check dates;checks;dates;check;dates;
Support Officer;suggest modifications;suggests;modifications;suggest;modifications;
Support Officer;update group calendars;updates;group calendars;;group calendars;
Support Officer;create meeting folders;creates;meeting folders;create;meeting folders;
Support Officer;upload appropriate documents;uploads;appropriate documents;;;upload|documents
Coordination Unit;draft schedule;drafts;schedule;;schedule;
Coordination Unit;add to calender;adds to;calender;add to|calender;;
Coordination Unit;recheck dates;rechecks;dates;;dates;recheck
