Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Customer;Don't want to Order from Pit;wants;Pit;wants to|Orders from;Pit;
Customer;Accept price;accepts;price;Accepts;price;
Customer;Bargain about price;bargains about;price;;Bargain about price;
Customer;stop negotiation and don't order;stops;negotiation;stops|does n't|orders;negotiation;
Customer;Pick up bike;picks up;bike;Picks up;bike;
Customer;Get payment back;gets;payment;Gets;payment;
Pit's Store;accept the deal;accepts;deal;accepts;deal;
Fami;Update Website;updates;Website;;Website;
Customer;test ride;tests;ride;;test ride;
Pit's Store;waiting for new bike with updated conf.;waits for;new bike with updated conf;;waiting for new bike|conf;
Pit's Store;Receive monthly payment;receives;monthly payment;Receives;monthly payment;
Pit's Store;checking if can be cancelled/ updated;checks;if can be cancelled/ updated;is;checking;
Teacher;Assign team to student;assigns;team to student;Assigns;team to student;
Teacher;Consult;consults;;;;
Teacher;Check progress;checks;progress;Checks;progress;
Student;Fix the process until next session;fixes;process until next session;Fixes;process until next session;
Student;Extend their process to Level 2,3;extends;process to Level 2;Extends;process to Level 2,3;
Student;Perform a work according to the role;performs;work according to role;Performs;work according to the role;
Team;Analyse field and identify processes;"analyses;identifies";"field;processes";Analyses|identifies;field|processes;
Team;present the project;presents;project;presents;project;
Marketing;Analyze market;analyzes;market;Analyzes;market;
Marketing;Send offer to potential client;sends;offer to potential client;Sends;offer to potential client;
Marketing;Prepare portfolio presentation;prepares;portfolio presentation;Prepares;portfolio presentation;
Marketing;Inform management about potential client's responses;informs;management about potential client's responses;Informs;management about potential client's responses;
Management;New client needed;needs;New client;;New client;
Management;Analyze responses and start negotiation;"analyzes;starts";"responses;negotiation";Analyzes|starts;responses|negotiation;
Management;Prepare contract for sign;prepares;contract for sign;Prepares|signs;contract;
Management;Analyze reasons and learn a lesson;"analyzes;learns";"reasons;lesson";Analyzes|learns;reasons|lesson;
Management;Sign contract;signs;contract;Signs;contract;
Management;Analyze request;analyzes;request;Analyzes;request;
Finance;find finance resources;finds;finance resources;finds;finance resources;
Finance;Pay invoice;pays;invoice;;Pay invoice;
IT Department;Analyze request;analyzes;request;Analyzes;request;
IT Department;Edit and complete request;edits|completes;request;Edits|completes;request;
IT Department;fullfil form and send request to management;"fulfills;sends";form|request to management;sends;fullfil form|request to management;
IT Department;prepare order;prepares;order;prepares;order;
IT Department;receive hw and invoice;receives;hw|invoice;receives|invoices;hw;
Technician;travel by car;travels by;car;travels by;car;
Technician;analyze problem;analyzes;problem;analyzes;problem;
Technician;fix problem;fixes;problem;fixes;problem;
Technician;call operator;calls;operator;;call operator;
Technician;give customer invoice;gives;customer invoice;gives;customer invoice;
Technician;accept assignment;accepts;assignment;accepts;assignment;
Technician;select car;selects;car;selects;car;
Technician;travel by bus;travels by;bus;travels by;bus;
Operator;understand customers problem;understands;customers problem;understands;customers problem;
Operator;select appropriate technician;selects;appropriate technician;selects;appropriate technician;
Operator;check technicians report;checks;technicians report;checks;technicians report;
Operator;close problem;closes;problem;;close problem;
Operator;store problem details into database;stores;problem details into database;;store problem details into database;
Operator;arrange new meeting;arranges;new meeting;arranges;new meeting;
Finance;calculate reward;calculates;reward;;;
Finance;pay reward;pays;reward;;;pay reward
HR;Dismiss employee;dismisses;employee;Dismisses;employee;
HR;provide training;provides;training;provides;training;
Management;Check employee performance;checks;employee performance;Checks;employee performance;
Management;Suggest for reward;suggests for;reward;Suggests for;reward;
Management;Suggest training;suggests;training;Suggests;training;
Management;Suggest employee dismissal;suggests;employee dismissal;Suggests;employee dismissal;
Management;Choose appropriate benefit;chooses;appropriate benefit;Chooses;appropriate benefit;
Management;Announce employee of the month;announces;employee of the month;Announces;;employee|month
Management;Prepare timetable for next 2 weeks;prepares;timetable for next 2 weeks;Prepares;timetable|weeks;
Management;check volume of work required;checks;volume of work;checks;volume of work;
Management;check workers availability;checks;workers availability;checks;workers availability;
Management;publish timetable;publishes;timetable;publishes;timetable;
Management;fill shift sheet;fills;shift sheet;fills;shift sheet;
Management;publish shift schedule;publishes;shift schedule;publishes;schedule;shift
Support line - part time workers;fullfil availability;fulfills;availability;;fullfil availability;
Data entry officer;Process invoices;processes;invoices;Processes;invoices;
Data entry officer;collect allocated invoices;collects;allocated invoices;collects;invoices;
Data entry officer;find out urgent invoice;finds out;urgent invoice;finds out;urgent invoice;
Data entry officer;Process immediately;processes;immediately;;Process;
Data entry officer;Put in high priority outbox;puts in;high priority outbox;Puts in;high priority outbox;
Data entry officer;Look up vendor in SAP;looks up;vendor in SAP;Looks up;vendor;SAP
Data entry officer;Complete vendor master record request form;completes;vendor master record request form;Completes;vendor master record request form;
Data entry officer;add vendor number to invoice;adds;vendor number to invoice;adds|invoices;vendor number;
Data entry officer;put in dedicatied boutbox for master record;puts in;dedicatied boutbox for master record;;record;dedicatied boutbox|master
Data entry officer;staple the form to invoice;staples;form to invoice;staples|invoices;;
Data entry officer;Sort invoice;sorts;invoice;;Sort invoice;
Data entry officer;Sort per vendor;sorts per;vendor;;Sort per vendor;
Data entry officer;Sort by amount;sorts by;amount;Sorts by;amount;
Data entry officer;Entry data;;Entry data;;Entry data;
Data entry officer;Occasionally take invoice to outbox;takes;invoice to outbox;takes;invoice to outbox;
Mater data entry department;Check urgency;checks;urgency;;urgency;
Mater data entry department;Create master data record;creates;master data record;Creates;master data record;
Mail center;Collect invoice with request;collects;invoice with request;Collects;invoice with request;
Mail center;collect urgent invoice every hour;collects;urgent invoice every hour;collects;urgent invoice every hour;
Mail center;take to mater record department;takes to;mater record department;takes to;;mater record department
Mail center;Collect invoice every hour;collects;invoice every hour;Collects;invoice every hour;
Registry;Achive paid invoice per vendor;archives;paid invoice per vendor;;invoice per vendor;
Registry;archive paid invoice per payment data;archives;paid invoice per payment data;;archive|invoice per payment data;
Registry;Receive request from client;receives;request from client;;request from client;
Registry;Locate requested invoice;locates;requested invoice;Locates;invoice;
Accounts Receivable Department;Generate monthly invoice;generates;monthly invoice;Generates;monthly invoice;
Payment office;automate pay;automates;pay;;;
Payment office;Generate payment report;generates;payment report;Generates;report;payment
Payment office;sent to client, accouts receivable department and registry;sends to;client|accouts receivable department|registry;;client|accouts receivable department|registry;
Admin Officer;sort invoice per client;sorts;invoice per client;;sort invoice per client;
Admin Officer;Staple invoice entry form;staples;invoice entry form;Staples;invoice entry form;
Admin Officer;Entry information to invoice entry form;entries;information to invoice entry form;invoices;Entry information|entry form;
Admin Officer;check the completeness and tick relievant box;"checks;ticks";"completeness;tick relievant box";checks|ticks;completeness|relievant box;
Admin Officer;Check in a Excel file;checks in;Excel file;Checks in;file;Excel
Admin Officer;entry date of processing;;entry date of processing;;entry date of processing;
Admin Officer;Check if invoice is urgent;checks;invoice;Checks if;invoice;
Admin Officer;Put a red stamp on invoice entry form;puts;red stamp on invoice entry form;Puts;red stamp on invoice entry form;
Admin Officer;Check compliance;checks;compliance;Checks;compliance;
Admin Officer;Check if knowS SLA;checks;SLA;Checks if;;SLA
Admin Officer;Batched invoices;;Batched invoices;;invoices;
Admin Officer;Consider to handle;considers to handle;;Considers to|handles;;
Admin Officer;Sent back to client for completion;sends;client for completion;;client for completion;
Admin Officer;Call client;calls;client;Calls;client;
Admin Officer;sent to experienced SSP members;sends to;SSP members;;members;SSP
Admin Officer;sent a remainder letter;sends;remainder letter;;remainder letter;
Admin Officer;follow-up by telephone;follow-ups by;telephone;follows;telephone;
Vaidation officer;sort invoice;sorts;invoice;;sort invoice;
Vaidation officer;print a report;prints;report;prints;report;
Vaidation officer;Compare details of report with invoice;compares;details of report with invoice;Compares;details of report with invoice;
Vaidation officer;Highlight errors;highlights;errors;Highlights;errors;
Vaidation officer;sent back to the data entry officer;sends;data entry officer;;data entry officer;
Vaidation officer;keep a record of the officer's mistake number;keeps;record of the officer's mistake number;keeps;record of the officer's mistake number;
Vaidation officer;check box 'invoice entered corredtly;checks;box's invoice;;check box|invoice;
Vaidation officer;Check urgency;checks;urgency;;urgency;
Vaidation officer;Process firstly;processes;firstly;;Process;
Mail center;Open envelopes;opens;envelopes;;Open envelopes;
Mail center;Categorised invoices;;Categorised invoices;;;
Parts Provision Team;Parts in Stock;;Parts in Stock;;Parts in Stock;
Parts Provision Team;PPT requests authorisation for extra Part(s);;PPT requests authorisation for extra Part;;PPT|authorisation for extra Part(s;
Parts Provision Team;Authorisation given;gives;Authorisation;;Authorisation;
Parts Provision Team;requested from stock;requests from;stock;;stock;
Parts Provision Team;Request authorisation for additional part(s);requests;authorisation for additional part;Requests;authorisation for additional part(s;
Parts Provision Team;Authorisation given;gives;Authorisation;;Authorisation;
Service Team;Request additional part(s);requests;additional part;Requests;additional part(s;
Service Team;Service the Vehicle;services;Vehicle;Services;Vehicle;
Service Team;Stop Work;stops;Work;Stops;Work;
Parts Provision Team;Customer details recorded;records;Customer details;;Customer details;
Parts Provision Team;Part(s) available for collection;;Parts available for collection;;Part(s|collection;
Parts Provision Team;Customer agrees to buy;agrees;Customer;buys;Customer;
Parts Provision Team;PPT confirms / identifies the Part(s);confirms|identifies;Part;;PPT|Part(s;
Parts Provision Team;Check Stock;checks;Stock;Checks;Stock;
Teacher;check process;checks;process;;check process;
Teacher;assign penalty points;assigns;penalty points;assigns;penalty points;
Teacher;Check process;checks;process;;Check process;
Teacher;Assign possitive reports;assigns;possitive reports;;possitive reports;
Teacher;Consult project;consults;project;Consults;project;
Student;fix the process;fixes;process;fixes;process;
Student;extend process to level 2,3;extends;process to level 2,3;extends;process to level 2,3;
Student;Join Team;joins;Team;Joins;Team;
Student;Create process model;creates;process model;Creates;process model;
Student;Perform work according to role;performs;work according to role;Performs;work according to role;
Team;Agree to domain;agrees to;domain;;domain;
Team;Analyze domain;analyzes;domain;Analyzes;domain;
Team;identify processes;identifies;processes;identifies;processes;
Team;Assign roles;assigns;roles;Assigns;roles;
Team;present project;presents;project;;present project;
Administrative;Receive problem message;receives;problem message;Receives;problem message;
Administrative;Create report;creates;report;Creates;report;
Administrative;Contact customer;contacts;customer;;customer;
Administrative;Receive answer;receives;answer;Receives;answer;
Administrative;Close problem;closes;problem;;Close problem;
Administrative;Send answer;sends;answer;Sends;answer;
IT analyst;Analyze report;analyzes;report;Analyzes;report;
IT analyst;Check ticket;checks;ticket;Checks;ticket;
IT analyst;Create ticket;creates;ticket;Creates;ticket;
IT specialist;Open ticket;opens;ticket;;Open ticket;
IT specialist;Solve task;solves;task;Solves;task;
IT specialist;Testing;;Testing;;;
IT specialist;Close ticket;closes;ticket;;Close ticket;
IT specialist;Make documentation;makes;documentation;Makes;documentation;
Inspection team member;Prepare, read the materials;prepares;materials;Prepares|reads;materials;
Inspection team member;Exam product;exams;product;;Exam product;
Inspection team member;Send anomalies;sends;anomalies;Sends;anomalies;
Inspection team member;Write down defect;writes down;defect;Writes down;defect;
Inspection team member;Defect summary;;Defect summary;;summary;Defect
Lead inspector;Receive inspection request;receives;inspection request;;inspection request;
Lead inspector;Plan inspection;plans;inspection;;inspection;
Lead inspector;Select people;selects;people;Selects;people;
Lead inspector;Distribute materials;distributes;materials;Distributes;materials;
Lead inspector;Create final report;creates;final report;Creates;final report;
Lead inspector;Send final report;sends;final report;Sends;final report;
Lead inspector;Receive new materials;receives;new materials;Receives;new materials;
Lead inspector;Report material anomalies;reports;material anomalies;;Report material anomalies;
Finance;check solvency;checks;solvency;checks;solvency;
Finance;sending invoice;sends;invoice;;sending invoice;
Finance;check status of payment;checks;status of payment;;check status of payment;
Finance;check number of reminder;checks;number of reminder;;check number of reminder;
Finance;close order;closes;order;;close order;
Finance;suing the customer;sues;customer;;suing the customer;
Finance;prepare a reminder;prepares;reminder;prepares;reminder;
Finance;prepare letter of refusal;prepares;letter of refusal;prepares;letter of refusal;
Sales;check customer;checks;customer;;customer;
Sales;create new customer ID;creates;new customer ID;creates;new customer ID;
Sales;check customer status;checks;customer status;checks;customer status;
Sales;prepare a letter;prepares;letter;prepares;letter;
Production;produce product;produces;product;produces;product;
Dispatch;sending products;sends;products;;sending products;
warehouse;check stock;checks;stock;checks;stock;
warehouse;products will be packed;packs;products;is;products;
Sender;Maximize conference screen;maximizes;conference screen;Maximizes;conference screen;
Sender;Adjust volume;adjusts;volume;Adjusts;volume;
Sender;Stop video streaming;stops;video streaming;Stops;video streaming;
Sender;Mute call;mutes;Mute call;;;Mute call
Sender;Un-mute call;un-mutes;Un-mute call;;Un - mute call;
Sender;Minimize conference screen;minimizes;conference screen;Minimizes;conference screen;
Sender;Hang up;hangs up;;Hangs up;;
Sender;Close the call window;closes;call window;Closes;call window;
Sender;Cancel;cancels;;;;
Sender;Confirm;confirms;;Confirms;;
Sender;Start talking;starts;talking;Starts;talking;
Sender;Send file;sends;file;;file;
Sender;Chat;;Chat;;;
Sender;Start file transfer;starts;file transfer;Starts;file transfer;
Sender;Put call on hold;puts;call on hold;Puts;call on hold;
Sender;Resume the call;resumes;call;;call;
Receiver;Start talking;starts;talking;Starts;talking;
Receiver;Accept file;accepts;file;Accepts;file;
Receiver;Reject file;rejects;file;;Reject file;
Receiver;Read chat message;reads;chat message;Reads;chat message;
Sender;Add Contact;adds;Contact;Adds;Contact;
Sender;Choose the contact;chooses;contact;Chooses;contact;
Sender;Start audio call;starts;audio call;Starts;audio call;
Sender;start video call;starts;video call;starts;video call;
Sender;Start video streaming;starts;video streaming;Starts;video streaming;
Receiver;Accept;accepts;;;;
Receiver;Reject;rejects;;;;
Receiver;Start video streaming;starts;video streaming;Starts;video streaming;
SAMA;Create Project Plan;creates;Project Plan;Creates;Project Plan;
SAMA;Verify Plan;verifies;Plan;Verifies;Plan;
SAMA;Create Package Instance for each Bank;creates;Package Instance for each Bank;Creates;Package Instance for each Bank;
SAMA;Sign Package Instance;signs;Package Instance;Signs;Package Instance;
SAMA;Post Package Instance;posts;Package Instance;;Post Package Instance;
Bank;Verify BR;verifies;;Verifies;BR;
Bank;Sign BR by CFO;signs;CFO;Signs;;CFO
Bank;Edit Business Rules;edits;Business Rules;Edits;Business Rules;
SAMA;Validate BR;validates;BR;Validates;;BR
SAMA;Simulate BR;simulates;BR;Simulates;;
SAMA;verify BR;verifies;BR;verifies;BR;
SAMA;Post BR;posts;BR;;;
SAMA;Lock BR;locks;BR;;Lock;
Bank Package Processing;Package Receipt Acknowledgement;packages;Receipt Acknowledgement;;Package Receipt Acknowledgement;
Bank Package Processing;Auto data entry;;Auto data entry;;Auto data entry;
Bank Package Processing;Manual data entry;;Manual data entry;;Manual data entry;
Bank Package Processing;Process ESB Orchestra;processes;ESB Orchestra;;;ESB Orchestra
Bank Package Processing;Verify and sign by CFO;verifies;CFO;Verifies|signs by;;CFO
Bank Package Processing;Post bank package to SAMA;posts;bank package to SAMA;;Post bank package;SAMA
SAMA;Verify data;verifies;data;Verifies;data;
SAMA;Verify BR;verifies;BR;Verifies;BR;
SAMA;Simulate data;simulates;data;Simulates;data;
SAMA;Reconciliation of Banking System;;Reconciliation of Banking System;;Reconciliation of Banking System;
SAMA;Generate ratio & KPI;generates;ratio|KPI;;ratio;Generate|KPI
SAMA;Verify ratio & KPIs;verifies;ratio|KPIs;;ratio;Verify|KPIs
SAMA;Post to data warehouse;posts to;data warehouse;Posts to;data warehouse;
SAMA;Post data to EIS;posts;data to EIS;Posts;EIS;
SAMA;Generate Statistical Reports;generates;Statistical Reports;Generates;Statistical Reports;
Management;Hire in-house Lawyer;hires in;house Lawyer;Hires in;house Lawyer;
Management;Buy License;buys;License;Buys;License;
Management;Design Around;;Design;;Design;
Engineers;Product Review;;Product Review;;Product Review;
Lawyer;Pre-markman Analysis;;Pre-markman Analysis;;Pre - markman Analysis;
Lawyer;Determine amount of infringement;determines;amount of infringement;Determines;amount of infringement;
Plaintiff;File Claim;files;Claim;;File Claim;
Defendant;Hire Law Firm;hires;Law Firm;Hires;Law Firm;
Defendant;Buy License;buys;License;Buys;License;
Defendant;Design Around;designs around;;;Design;
Law Firm;Determine amount of infringement;determines;amount of infringement;Determines;amount of infringement;
Law Firm;Product Review;;Product Review;;Product Review;
Law Firm;Pre-markman Analysis;;Pre-markman Analysis;;Pre - markman Analysis;
Team;Agree on domain;agrees on;domain;;domain;
Team;Identify processes;identifies;processes;Identifies;processes;
Team;Defense project;;Defense project;;;Defense project
Student;Extend process to level 2,3;extends;process to level 2,3;Extends;process to level 2,3;
Teacher;Check model process;checks;model process;Checks;model process;
Teacher;Assign points;assigns;points;Assigns;points;
Teacher;Assign student manually;assigns;student;Assigns;student;
Patient;Waiting in waiting room;waits in;waiting room;;Waiting in waiting room;
Patient;Pickup medicine;;Pickup medicine;;medicine;
Doctor;Emergency problem solving;;Emergency problem solving;;Emergency problem solving;
Doctor;Operate patient;operates;patient;Operates;patient;
Doctor;Non operative help;;operative help;;Non operative help;
Doctor;Check patient health;checks;patient health;Checks;patient health;
Doctor;Assign medication;assigns;medication;Assigns;medication;
Doctor;Fill in patient documentation;fills in;patient documentation;Fills in;patient documentation;
Doctor;schedule next visit;;schedule next visit;schedules;next visit;
Nurse;Urgent problem;;Urgent problem;;Urgent problem;
Nurse;Check in patient;checks in;patient;Checks in;patient;
Nurse;Check insurance;checks;insurance;;insurance;
Nurse;Apologize that hospital is not able to help;apologizes;hospital;Apologizes that|helps;hospital;
Nurse;Check out patient;checks out;patient;Checks out;;patient
Event Administrator;Enter event name;enters;event name;Enters;event name;
Event Administrator;Enter event date;enters;event date;;event date;
Event Administrator;Enter event time;enters;event time;Enters;event time;
Event Administrator;Set privacy option;sets;privacy option;;privacy option;
Event Administrator;Set guest list view option;sets;guest list view option;Sets;guest list view option;
Event Administrator;Enter event location;enters;event location;Enters;event location;
Event Administrator;Enter additional information;enters;additional information;Enters;additional information;
Event Administrator;Upload photo;uploads;photo;Uploads;photo;
Event Administrator;Create event from application menu;creates;event from application menu;Creates;event from application menu;
Event Administrator;Create event from 'what are you planning' field;creates;event from|field;Creates;event|you planning|field;
Event Administrator;Add comment;adds;comment;Adds;comment;
Event Administrator;Message guests;messages;guests;;Message guests;
Event Administrator;Select guests;selects;guests;Selects;guests;
Event Administrator;Attach link;attaches;link;;link;
Event Administrator;Upload video;uploads;video;;video;
Event Administrator;Share event;shares;event;;event;
Event Administrator;Select Facebook friends;selects;Facebook friends;Selects;;Facebook friends
Event Administrator;Friends  e-mail address;;Friends e-mail address;;Friends|e - mail address;
Event Administrator;Add a personal message;adds;personal message;Adds;personal message;
Event Administrator;Send invitation;sends;invitation;Sends;invitation;
Customer;Issues Inquiry;issues;Inquiry;;Issues Inquiry;
Customer;receives quote;receives;quote;;;
Customer;Kick off with Customer, PM and BDM;kicks off;Customer|PM|BDM;Kicks off;Customer|PM|BDM;
Business Development Manager;Define basic scope;defines;basic scope;Defines;basic scope;
Business Development Manager;Look over quote before submitting to customer;looks over;quote before submitting to customer;Looks over;quote before submitting to customer;
Business Development Manager;Receive inquiry;receives;inquiry;Receives;;inquiry
Brian's Team;Quote Project;quotes;Project;;Project;
Project Manager;Customer and Project Manager now interact;interacts;Customer|Project Manager;;Customer|Project Manager;
Finance;check purchase invoice formally;checks;purchase invoice formally;;check purchase invoice;
Finance;trigger payment;triggers;payment;triggers;payment;
Department;check for factually correct purchase invoice;checks for;factually correct purchase invoice;checks for;correct purchase invoice;
Department head;approve purchase invoice;approves;purchase invoice;approves;purchase invoice;
ACME Inc.;Ask the supplier;asks;supplier;Asks;supplier;
ACME Inc.;Check question with the ordering department;checks;question with the ordering department;;Check question|department;ordering
ACME Inc.;Check quantity and quality;checks;quantity|quality;Checks;quantity|quality;
Production;Check product availibility;checks;product availibility;Checks;product availibility;
Production;Pick product from warehouse;picks;product from warehouse;Picks;product from warehouse;
Production;start production;starts;production;starts;production;
Production;Pack product;packs;product;Packs;product;
Production;Check materials;checks;materials;Checks;;
Production;Order materials;orders;materials;Orders;materials;
Production;Product;;Product;;;
Sales;Check customer;checks;customer;;customer;
Sales;Send product;sends;product;Sends;product;
Sales;Check reminders;checks;reminders;;Check reminders;
Sales;Take legal actions;takes;legal actions;Takes;legal actions;
Sales;Decline customer;declines;customer;Declines;customer;
Umoja Change Management;Publish Deliverable;publishes;Deliverable;Publishes;Deliverable;
Umoja Change Management;Rename and Upload new file to indicate a release;renames|uploads;new file release;Renames|Uploads|indicates;new file|release;
Umoja Change Management;Release to External Review;releases to;External Review;;Release to External Review;
Umoja Change Management;Reopen Deliverables in Rapport;reopens;Deliverables in Rapport;;Rapport;Deliverables
Umoja Change Management;Rapport Process Deliverables to be set to In Progress;rapports;Process Deliverables to be set in Progress;is;Rapport Process Deliverables|Progress;
Umoja Workstream Member;Update Map Version to the next Detailed Design release version;updates;Map Version to the next Detailed Design release version;;Update Map Version to the next Detailed Design release version;
Umoja Workstream Member;Update Map Design;updates;Map Design;;Update Map Design;
Umoja Workstream Member;Update Map version to the final design version vCxx;updates;Update Map version to the final design version;;Update Map version to the final design version;
Umoja Workstream Member;Upload New Deliverable Version to Rapport;uploads;New Deliverable Version to Rapport;Uploads;New Deliverable Version;Rapport
2nd level issue;Insert issue in product backlog;inserts;issue in product backlog;Inserts;issue in product backlog;
2nd level issue;Edit 2nd level ticket;edits;2nd level ticket;Edits;2nd level ticket;
1st level issue;Send mail to Account Manager;sends;mail to Account Manager;Sends;mail to Account Manager;
1st level issue;Close ticket;closes;ticket;;Close ticket;
1st level issue;Open Ticket;opens;Ticket;;Open Ticket;
1st level issue;Edit 1st level ticket;edits;1st level ticket;Edits;1st level ticket;
Key Account Manager;Get problem description;gets;problem description;Gets;problem description;
Key Account Manager;Send mail to support system;sends;mail to support system;Sends;mail to support system;
Key Account Manager;Explain Solution;explains;Solution;Explains;Solution;
1st Level support agent;Classify Ticket;classifies;Ticket;Classifies;Ticket;
1st Level support agent;Handle 1st level issue;handles;1st level issue;Handles;1st level issue;
1st Level support agent;Document 1st level result;documents;1st level result;;Document 1st level result;
2nd level support agent;Handle 2nd level issue;handles;2nd level issue;Handles;2nd level issue;
2nd level support agent;Document 2nd level result;documents;2nd level result;;Document 2nd level result;
2nd level support agent;Ask Developer;asks;Developer;Asks;Developer;
Software Developer;Examine problem;examines;problem;Examines;problem;
Software Developer;Provide feedback for 2nd level support;provides;feedback for 2nd level support;Provides;feedback for 2nd level support;
Trouble Tracking System;Open ticket;opens;ticket;;Open ticket;
Trouble Tracking System;Edit 1st level ticket;edits;1st level ticket;Edits;1st level ticket;
Trouble Tracking System;Insert issue into product back log;inserts;issue into product back log;Inserts;issue into product back log;
Trouble Tracking System;Edit 2nd level ticket;edits;2nd level ticket;Edits;2nd level ticket;
Trouble Tracking System;Send mail to Account Manager;sends;mail to Account Manager;Sends;mail to Account Manager;
Trouble Tracking System;Close Ticket;closes;Close Ticket;;Close Ticket;
DMS;Enquiry of details;;Enquiry of details;;details;
Management;Determination of rent conditions;;Determination of rent conditions;;Determination of rent conditions;
Management;Deposit payment;;Deposit payment;;Deposit payment;
Management;Contract with supplier;contracts with;Contract with supplier;;Contract with supplier;
Employer;Finding of space;;Finding of space;;Finding of space;
Employer;Learning the price;learns;price;;Learning the price;
Employer;Learning the measurements;learns;measurements;;Learning the measurements;
Employer;Reservation request;;Reservation request;;Reservation request;
Employer;Ensurance of food supplier;;Ensurance of food supplier;;Ensurance of food supplier;
Employer;Ensurance of water resources;;Ensurance of water resources;;Ensurance of water resources;
State / Offices;Learning availability;learns;availability;;Learning availability;
State / Offices;Area reservation;;Area reservation;;Area reservation;
State / Offices;Rent contract;;Rent contract;;Rent;contract
Finance/Accounting;send letter of refusal;sends;letter of refusal;sends;letter of refusal;
Finance/Accounting;order approved;approves;order;;order;
Finance/Accounting;check number of reminder;checks;number of reminder;;check number of reminder;
Finance/Accounting;write off payment;writes off;payment;writes off;payment;
Finance/Accounting;send last reminder;sends;last reminder;sends;last reminder;
Sales Department;check customer database;checks;customer database;checks;customer database;
Sales Department;check customers solvency;checks;customers solvency;checks;customers solvency;
Sales Department;Check customer typ;checks;customer typ;Checks;customer typ;
Sales Department;order confimation;orders;confimation;;order;
Sales Department;Check stock;checks;stock;Checks;stock;
Sales Department;production of the goods;;production of the goods;;production of the goods;
Logistic department;prepare order;prepares;order;prepares;order;
Logistic department;deliver order;delivers;order;delivers;order;
ABC Bank;Check customer ID;checks;customer ID;Checks;customer ID;
ABC Bank;Enter new customer data;enters;new customer data;Enters;new customer data;
ABC Bank;Check data base;checks;data base;Checks;data base;
ABC Bank;Check customer needs;checks;customer needs;Checks;customer needs;
ABC Bank;Check age;checks;age;;Check age;
ABC Bank;ask for credit;asks for;credit;asks for;credit;
ABC Bank;deny request;denies;request;denies;request;
ABC Bank;accept;accepts;;;;
ABC Bank;check credit standing;checks;credit standing;checks;credit standing;
ABC Bank;set up account without credit;sets up;account without credit;sets up;account without credit;
Storehouse;Quantity check;;Quantity check;;Quantity;
Storehouse;Reserve;;Reserve;;;Reserve
Storehouse;Backorder;;Backorder;;;
Sales dep.;Check order;checks;order;;order;
Sales dep.;Inform others;informs;others;Informs;others;
Sales dep.;Ship bike;ships;bike;;Ship bike;
Engineering dep.;Prepares assembly;prepares;assembly;;assembly;
Engineering dep.;Assemble product;assembles;product;Assembles;product;
Catering;Go online;goes;online;Gos online;;
Catering;edit profile;edits;profile;edits;profile;
Catering;Cancel order;cancels;order;Cancels;order;
Order;Cold goods;;Cold goods;;Cold goods;
Order;Warm goods;;Warm goods;;Warm goods;
Order;Checkout;;Checkout;;;
Order;Select customer profile;selects;customer profile;Selects;customer profile;
Order;Delivery time;;Delivery time;;Delivery time;
Order;Credit card number;;Credit card number;;Credit card number;
Order;Save order;saves;order;Saves;order;
Delivery;Check order;checks;order;;order;
Delivery;Prepare goods;prepares;goods;Prepares;goods;
Delivery;Deliver;delivers;;;;
Delivery;Ask feedback;asks;feedback;Asks;feedback;
Travel agency;Check request;checks;request;;Check request;
Travel agency;Handle manually;handles;;;Handle;
Travel agency;Book bus;books;bus;;Book bus;
Travel agency;Book hotel;books;hotel;;;hotel
Travel agency;Booking Cancelled;;Booking Cancelled;;;
Travel agency;Send unavailability message;sends;unavailability message;Sends;unavailability message;
Travel agency;Book attraction;;Book attraction;;Book attraction;
Travel agency;Confirmation send;;Confirmation send;;Confirmation;
Agency;Sends message to banks;sends;message to banks;;message to banks;
Agency;Send awnser back to customer;sends;awnser|customer;Sends;awnser|customer;
Customer;Fill in request;fills in;request;Fills in;request;
Bank A;Propose loan;proposes;loan;Proposes;loan;
Bank A;Write decline letter;writes;decline letter;Writes;;decline letter
Bank B;Declined;;Declined;;;
Bank B;Check with customer;checks with;customer;Checks with;customer;
Bank B;Send to external;sends to;external;Sends to;;
External credit rating company;Check loan;checks;loan;;loan;
Seller;Create auction request;creates;auction request;Creates;request;auction
Seller;Register request;registers;request;;;Register request
A;Create M1;creates;M1;;;M1
A;handle all info;handles;all info;handles;info;
Traveller;Order Trip;orders;Trip;Orders;Trip;
Traveller;Change Itinerary;changes;Itinerary;Changes;Itinerary;
Traveller;Cancel Itinerary;cancels;Itinerary;;Cancel Itinerary;
Traveller;Reserve Ticket;reserves;Ticket;;Reserve Ticket;
;Receive Order;receives;Order;Receives;Order;
;Verify Seats;verifies;Seats;Verifies;Seats;
;Change Itinerary;changes;Itinerary;Changes;Itinerary;
;Cancel Itinerary;cancels;Itinerary;;Cancel Itinerary;
Sales;Authorize Payment;authorizes;Payment;Authorizes;;
Distribution;Pack Goods;packs;Goods;Packs;Goods;
Distribution;Ship Goods;ships;Goods;;Ship Goods;
Tour Company;Check Tour Availability;checks;Availability;Checks;Tour Availability;
Tour Company;Register Customer;registers;Customer;Registers;Customer;
Tour Company;Print Invoice;prints;Invoice;;Print Invoice;
design and implement a webpage;informational meeting;;informational meeting;;informational meeting;
design and implement a webpage;storyboard meeting;;storyboard meeting;;storyboard meeting;
