Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Pit's Store;Contact customer to pick up bike;contacts;customer to pick up bike;pick up;Contact customer to|bike;
Pit's Store;Give the customer the bike;gives;customer the bike;Give;customer the bike;
Pit's Store;Get Bike;gets;Bike;;Bike;
Pit's Store;starting cancellation;starts;cancellation;starting;cancellation;
Pit's Store;get refunds from Fami except of cancellation fee;gets;refunds from Fami except cancellation fee;;refunds from Fami|cancellation fee;
Pit's Store;Returning payment to customer;returns;payment to customer;Returning;payment to customer;
Fami;send payments;sends;payments;send;payments;
Customer;Intend to Order a bike;intends to order;bike;Intend|Order;bike;
Customer;Decide of final configuration;decides of;final configuration;Decide of;final configuration;
Customer;Don't want to Order from Pit;wants;Pit;want|Order from;Pit;
Customer;Accept price;accepts;price;Accept;price;
Customer;Bargain about price;bargains about;price;;Bargain about price;
Customer;stop negotiation and don't order;stops;negotiation;stop|order;negotiation;
Customer;Pick up bike;picks up;bike;Pick up;bike;
Customer;Get payment back;gets;payment;;payment;
Pit's Store;accept the deal;accepts;deal;accept;deal;
Fami;Update Website;updates;Website;;Update Website;
Customer;test ride;tests;ride;;test ride;
Pit's Store;waiting for new bike with updated conf.;waits for;new bike with updated conf;waiting for;new bike with updated conf;
Pit's Store;Receive monthly payment;receives;monthly payment;Receive;monthly payment;
Pit's Store;checking if can be cancelled/ updated;checks;if can be cancelled/ updated;checking|can|updated;cancelled/;
Teacher;Assign team to student;assigns;team to student;;Assign team to student;
Teacher;Consult;consults;;;Consult;
Teacher;Check progress;checks;progress;Check;progress;
Student;Fix the process until next session;fixes;process until next session;Fix;process until next session;
Student;Extend their process to Level 2,3;extends;process to Level 2;Extend;process to Level 2,3;
Student;Perform a work according to the role;performs;work according to role;Perform|according to;work|role;
Team;Analyse field and identify processes;"analyses;identifies";"field;processes";identify;Analyse field|processes;
Team;present the project;presents;project;present;project;
Marketing;Analyze market;analyzes;market;Analyze;market;
Marketing;Send offer to potential client;sends;offer to potential client;Send;offer to potential client;
Marketing;Prepare portfolio presentation;prepares;portfolio presentation;Prepare;portfolio presentation;
Marketing;Inform management about potential client's responses;informs;management about potential client's responses;Inform;management about potential client's responses;
Management;New client needed;needs;New client;needed;New client;
Management;Analyze responses and start negotiation;"analyzes;starts";"responses;negotiation";Analyze|start;responses|negotiation;
Management;Prepare contract for sign;prepares;contract for sign;Prepare;contract for sign;
Management;Analyze reasons and learn a lesson;"analyzes;learns";"reasons;lesson";Analyze|learn;reasons|lesson;
Management;Sign contract;signs;contract;;Sign contract;
Management;Analyze request;analyzes;request;;Analyze request;
Finance;find finance resources;finds;finance resources;find;finance resources;
Finance;Pay invoice;pays;invoice;Pay;invoice;
IT Department;Analyze request;analyzes;request;;Analyze request;
IT Department;Edit and complete request;edits|completes;request;Edit;complete request;
IT Department;fullfil form and send request to management;"fulfills;sends";form|request to management;send;fullfil form|request to management;
IT Department;prepare order;prepares;order;prepare;order;
IT Department;receive hw and invoice;receives;hw|invoice;receive|invoice;hw;
Technician;travel by car;travels by;car;;travel by car;
Technician;analyze problem;analyzes;problem;;analyze problem;
Technician;fix problem;fixes;problem;;fix problem;
Technician;call operator;calls;operator;call;operator;
Technician;give customer invoice;gives;customer invoice;give;customer invoice;
Technician;accept assignment;accepts;assignment;accept;assignment;
Technician;select car;selects;car;;select car;
Technician;travel by bus;travels by;bus;;travel by bus;
Operator;understand customers problem;understands;customers problem;understand;customers problem;
Operator;select appropriate technician;selects;appropriate technician;select;appropriate technician;
Operator;check technicians report;checks;technicians report;check|report;technicians;
Operator;close problem;closes;problem;;close problem;
Operator;store problem details into database;stores;problem details into database;;store problem details into database;
Operator;arrange new meeting;arranges;new meeting;arrange;new meeting;
Finance;calculate reward;calculates;reward;;calculate reward;
Finance;pay reward;pays;reward;pay;reward;
HR;Dismiss employee;dismisses;employee;;Dismiss employee;
HR;provide training;provides;training;provide;training;
Management;Check employee performance;checks;employee performance;Check;employee performance;
Management;Suggest for reward;suggests for;reward;Suggest for;reward;
Management;Suggest training;suggests;training;Suggest;training;
Management;Suggest employee dismissal;suggests;employee dismissal;Suggest;employee dismissal;
Management;Choose appropriate benefit;chooses;appropriate benefit;Choose;appropriate benefit;
Management;Announce employee of the month;announces;employee of the month;Announce;employee of the month;
Management;Prepare timetable for next 2 weeks;prepares;timetable for next 2 weeks;Prepare;timetable|weeks;
Management;check volume of work required;checks;volume of work;check|required;volume of work;
Management;check workers availability;checks;workers availability;check;workers availability;
Management;publish timetable;publishes;timetable;;publish timetable;
Management;fill shift sheet;fills;shift sheet;fill;shift sheet;
Management;publish shift schedule;publishes;shift schedule;publish;shift schedule;
Support line - part time workers;fullfil availability;fulfills;availability;;fullfil availability;
Data entry officer;Process invoices;processes;invoices;;Process invoices;
Data entry officer;collect allocated invoices;collects;allocated invoices;allocated;collect|invoices;
Data entry officer;find out urgent invoice;finds out;urgent invoice;find out;urgent invoice;
Data entry officer;Process immediately;processes;immediately;;Process;
Data entry officer;Put in high priority outbox;puts in;high priority outbox;Put in;high priority outbox;
Data entry officer;Look up vendor in SAP;looks up;vendor in SAP;Look up;vendor in SAP;
Data entry officer;Complete vendor master record request form;completes;vendor master record request form;;Complete vendor master record request form;
Data entry officer;add vendor number to invoice;adds;vendor number to invoice;add|invoice;vendor number to;
Data entry officer;put in dedicatied boutbox for master record;puts in;dedicatied boutbox for master record;put in;dedicatied boutbox for master record;
Data entry officer;staple the form to invoice;staples;form to invoice;staple|invoice;form to;
Data entry officer;Sort invoice;sorts;invoice;;;
Data entry officer;Sort per vendor;sorts per;vendor;;Sort per vendor;
Data entry officer;Sort by amount;sorts by;amount;;Sort by amount;
Data entry officer;Entry data;;Entry data;;Entry data;
Data entry officer;Occasionally take invoice to outbox;takes;invoice to outbox;take;invoice to outbox;
Mater data entry department;Check urgency;checks;urgency;Check;urgency;
Mater data entry department;Create master data record;creates;master data record;Create;master data record;
Mail center;Collect invoice with request;collects;invoice with request;Collect;invoice with request;
Mail center;collect urgent invoice every hour;collects;urgent invoice every hour;collect;urgent invoice every hour;
Mail center;take to mater record department;takes to;mater record department;take to|mater;record department;
Mail center;Collect invoice every hour;collects;invoice every hour;Collect;invoice every hour;
Registry;Achive paid invoice per vendor;archives;paid invoice per vendor;paid;Achive|invoice per vendor;
Registry;archive paid invoice per payment data;archives;paid invoice per payment data;paid;archive|invoice per payment data;
Registry;Receive request from client;receives;request from client;Receive;request from client;
Registry;Locate requested invoice;locates;requested invoice;requested;Locate|invoice;
Accounts Receivable Department;Generate monthly invoice;generates;monthly invoice;Generate;monthly invoice;
Payment office;automate pay;automates;pay;;automate pay;
Payment office;Generate payment report;generates;payment report;Generate;payment report;
Payment office;sent to client, accouts receivable department and registry;sends to;client|accouts receivable department|registry;sent to|accouts;client|receivable department|registry;
Admin Officer;sort invoice per client;sorts;invoice per client;invoice per;client;
Admin Officer;Staple invoice entry form;staples;invoice entry form;invoice;Staple|entry form;
Admin Officer;Entry information to invoice entry form;entries;information to invoice entry form;invoice;Entry information to|entry form;
Admin Officer;check the completeness and tick relievant box;"checks;ticks";"completeness;tick relievant box";check|tick;relievant box;
Admin Officer;Check in a Excel file;checks in;Excel file;Check in;Excel file;
Admin Officer;entry date of processing;;entry date of processing;;entry date of processing;
Admin Officer;Check if invoice is urgent;checks;invoice;Check;invoice;
Admin Officer;Put a red stamp on invoice entry form;puts;red stamp on invoice entry form;Put;red stamp on invoice entry form;
Admin Officer;Check compliance;checks;compliance;Check;compliance;
Admin Officer;Check if knowS SLA;checks;SLA;Check;knowS SLA;
Admin Officer;Batched invoices;;Batched invoices;;Batched invoices;
Admin Officer;Consider to handle;considers to handle;;Consider|handle;;
Admin Officer;Sent back to client for completion;sends;client for completion;Sent;client for completion;
Admin Officer;Call client;calls;client;Call;client;
Admin Officer;sent to experienced SSP members;sends to;SSP members;sent to;experienced SSP members;
Admin Officer;sent a remainder letter;sends;remainder letter;sent;remainder letter;
Admin Officer;follow-up by telephone;follow-ups by;telephone;follow;up by telephone;
Vaidation officer;sort invoice;sorts;invoice;invoice;;
Vaidation officer;print a report;prints;report;print;report;
Vaidation officer;Compare details of report with invoice;compares;details of report with invoice;Compare;details of report with invoice;
Vaidation officer;Highlight errors;highlights;errors;;Highlight errors;
Vaidation officer;sent back to the data entry officer;sends;data entry officer;sent;data entry officer;
Vaidation officer;keep a record of the officer's mistake number;keeps;record of the officer's mistake number;keep;record of the officer's mistake number;
Vaidation officer;check box 'invoice entered corredtly;checks;box's invoice;check|entered;box|invoice;
Vaidation officer;Check urgency;checks;urgency;Check;urgency;
Vaidation officer;Process firstly;processes;firstly;;Process;
Mail center;Open envelopes;opens;envelopes;;Open envelopes;
Mail center;Categorised invoices;;Categorised invoices;Categorised;invoices;
Parts Provision Team;Parts in Stock;;Parts in Stock;;Parts in Stock;
Parts Provision Team;PPT requests authorisation for extra Part(s);;PPT requests authorisation for extra Part;requests;PPT|authorisation for extra Part(s;
Parts Provision Team;Authorisation given;gives;Authorisation;given;Authorisation;
Parts Provision Team;requested from stock;requests from;stock;requested from;stock;
Parts Provision Team;Request authorisation for additional part(s);requests;authorisation for additional part;Request;authorisation for additional part(s;
Parts Provision Team;Authorisation given;gives;Authorisation;given;Authorisation;
Service Team;Request additional part(s);requests;additional part;Request;additional part(s;
Service Team;Service the Vehicle;services;Vehicle;Service;Vehicle;
Service Team;Stop Work;stops;Work;Stop;Work;
Parts Provision Team;Customer details recorded;records;Customer details;recorded;Customer details;
Parts Provision Team;Part(s) available for collection;;Parts available for collection;;Part(s|collection;
Parts Provision Team;Customer agrees to buy;agrees;Customer;agrees|buy;Customer;
Parts Provision Team;PPT confirms / identifies the Part(s);confirms|identifies;Part;confirms|identifies;PPT|Part(s;
Parts Provision Team;Check Stock;checks;Stock;Check;Stock;
Teacher;check process;checks;process;check;process;
Teacher;assign penalty points;assigns;penalty points;;assign penalty points;
Teacher;Check process;checks;process;Check;process;
Teacher;Assign possitive reports;assigns;possitive reports;;Assign possitive reports;
Teacher;Consult project;consults;project;;Consult project;
Student;fix the process;fixes;process;fix;process;
Student;extend process to level 2,3;extends;process to level 2,3;extend|level;process to;
Student;Join Team;joins;Team;Join;Team;
Student;Create process model;creates;process model;Create;process model;
Student;Perform work according to role;performs;work according to role;Perform|according to;work|role;
Team;Agree to domain;agrees to;domain;Agree|domain;;
Team;Analyze domain;analyzes;domain;Analyze;domain;
Team;identify processes;identifies;processes;identify;processes;
Team;Assign roles;assigns;roles;;Assign roles;
Team;present project;presents;project;;present project;
Administrative;Receive problem message;receives;problem message;Receive;problem message;
Administrative;Create report;creates;report;Create;report;
Administrative;Contact customer;contacts;customer;;Contact customer;
Administrative;Receive answer;receives;answer;Receive;answer;
Administrative;Close problem;closes;problem;;Close problem;
Administrative;Send answer;sends;answer;Send;answer;
IT analyst;Analyze report;analyzes;report;;Analyze report;
IT analyst;Check ticket;checks;ticket;Check;ticket;
IT analyst;Create ticket;creates;ticket;Create;ticket;
IT specialist;Open ticket;opens;ticket;Open;ticket;
IT specialist;Solve task;solves;task;Solve;task;
IT specialist;Testing;;Testing;;Testing;
IT specialist;Close ticket;closes;ticket;Close;ticket;
IT specialist;Make documentation;makes;documentation;Make;documentation;
Inspection team member;Prepare, read the materials;prepares;materials;Prepare|read;materials;
Inspection team member;Exam product;exams;product;;Exam product;
Inspection team member;Send anomalies;sends;anomalies;Send;anomalies;
Inspection team member;Write down defect;writes down;defect;Write down;defect;
Inspection team member;Defect summary;;Defect summary;Defect;summary;
Lead inspector;Receive inspection request;receives;inspection request;Receive;inspection request;
Lead inspector;Plan inspection;plans;inspection;;Plan inspection;
Lead inspector;Select people;selects;people;;Select people;
Lead inspector;Distribute materials;distributes;materials;;Distribute materials;
Lead inspector;Create final report;creates;final report;Create;final report;
Lead inspector;Send final report;sends;final report;Send;final report;
Lead inspector;Receive new materials;receives;new materials;Receive;new materials;
Lead inspector;Report material anomalies;reports;material anomalies;Report;material anomalies;
Finance;check solvency;checks;solvency;check;solvency;
Finance;sending invoice;sends;invoice;sending;invoice;
Finance;check status of payment;checks;status of payment;check;status of payment;
Finance;check number of reminder;checks;number of reminder;check;number of reminder;
Finance;close order;closes;order;;close order;
Finance;suing the customer;sues;customer;suing;customer;
Finance;prepare a reminder;prepares;reminder;prepare;reminder;
Finance;prepare letter of refusal;prepares;letter of refusal;prepare;letter of refusal;
Sales;check customer;checks;customer;check;customer;
Sales;create new customer ID;creates;new customer ID;create;new customer ID;
Sales;check customer status;checks;customer status;check;customer status;
Sales;prepare a letter;prepares;letter;prepare;letter;
Production;produce product;produces;product;produce;product;
Dispatch;sending products;sends;products;sending;products;
warehouse;check stock;checks;stock;check;stock;
warehouse;products will be packed;packs;products;will|packed;products;
Sender;Maximize conference screen;maximizes;conference screen;Maximize;conference screen;
Sender;Adjust volume;adjusts;volume;Adjust;volume;
Sender;Stop video streaming;stops;video streaming;Stop;video streaming;
Sender;Mute call;mutes;Mute call;;Mute call;
Sender;Un-mute call;un-mutes;Un-mute call;;Un|mute call;
Sender;Minimize conference screen;minimizes;conference screen;;Minimize conference screen;
Sender;Hang up;hangs up;;Hang up;;
Sender;Close the call window;closes;call window;Close;call window;
Sender;Cancel;cancels;;Cancel;;
Sender;Confirm;confirms;;Confirm;;
Sender;Start talking;starts;talking;Start talking;;
Sender;Send file;sends;file;Send;file;
Sender;Chat;;Chat;;Chat;
Sender;Start file transfer;starts;file transfer;Start;file transfer;
Sender;Put call on hold;puts;call on hold;Put;call on hold;
Sender;Resume the call;resumes;call;Resume;call;
Receiver;Start talking;starts;talking;Start talking;;
Receiver;Accept file;accepts;file;Accept;file;
Receiver;Reject file;rejects;file;;Reject file;
Receiver;Read chat message;reads;chat message;Read;message;
Sender;Add Contact;adds;Contact;Add;Contact;
Sender;Choose the contact;chooses;contact;Choose;contact;
Sender;Start audio call;starts;audio call;Start;audio call;
Sender;start video call;starts;video call;start;video call;
Sender;Start video streaming;starts;video streaming;Start;video streaming;
Receiver;Accept;accepts;;Accept;;
Receiver;Reject;rejects;;;Reject;
Receiver;Start video streaming;starts;video streaming;Start;video streaming;
SAMA;Create Project Plan;creates;Project Plan;Create;Project Plan;
SAMA;Verify Plan;verifies;Plan;;Verify Plan;
SAMA;Create Package Instance for each Bank;creates;Package Instance for each Bank;Create;Package Instance for each Bank;
SAMA;Sign Package Instance;signs;Package Instance;;Sign Package Instance;
SAMA;Post Package Instance;posts;Package Instance;;Post Package Instance;
Bank;Verify BR;verifies;;Verify;BR;
Bank;Sign BR by CFO;signs;CFO;Sign;BR by CFO;
Bank;Edit Business Rules;edits;Business Rules;;Edit Business Rules;
SAMA;Validate BR;validates;BR;;Validate BR;
SAMA;Simulate BR;simulates;BR;Simulate;BR;
SAMA;verify BR;verifies;BR;verify;BR;
SAMA;Post BR;posts;BR;Post;BR;
SAMA;Lock BR;locks;BR;Lock;BR;
Bank Package Processing;Package Receipt Acknowledgement;packages;Receipt Acknowledgement;;Package Receipt Acknowledgement;
Bank Package Processing;Auto data entry;;Auto data entry;;Auto data entry;
Bank Package Processing;Manual data entry;;Manual data entry;;Manual data entry;
Bank Package Processing;Process ESB Orchestra;processes;ESB Orchestra;;Process ESB Orchestra;
Bank Package Processing;Verify and sign by CFO;verifies;CFO;Verify|sign by;CFO;
Bank Package Processing;Post bank package to SAMA;posts;bank package to SAMA;;Post bank package to SAMA;
SAMA;Verify data;verifies;data;;Verify data;
SAMA;Verify BR;verifies;BR;Verify;BR;
SAMA;Simulate data;simulates;data;;Simulate data;
SAMA;Reconciliation of Banking System;;Reconciliation of Banking System;;Reconciliation of Banking System;
SAMA;Generate ratio & KPI;generates;ratio|KPI;;Generate ratio|KPI;
SAMA;Verify ratio & KPIs;verifies;ratio|KPIs;Verify;ratio|KPIs;
SAMA;Post to data warehouse;posts to;data warehouse;Post to;data warehouse;
SAMA;Post data to EIS;posts;data to EIS;;Post data to EIS;
SAMA;Generate Statistical Reports;generates;Statistical Reports;;Generate Statistical Reports;
Management;Hire in-house Lawyer;hires in;house Lawyer;Hire in;house Lawyer;
Management;Buy License;buys;License;Buy;License;
Management;Design Around;;Design;;Design;
Engineers;Product Review;;Product Review;;Product Review;
Lawyer;Pre-markman Analysis;;Pre-markman Analysis;;Pre - markman Analysis;
Lawyer;Determine amount of infringement;determines;amount of infringement;Determine;amount of infringement;
Plaintiff;File Claim;files;Claim;File;Claim;
Defendant;Hire Law Firm;hires;Law Firm;Hire;Law Firm;
Defendant;Buy License;buys;License;Buy;License;
Defendant;Design Around;designs around;;;Design;
Law Firm;Determine amount of infringement;determines;amount of infringement;Determine;amount of infringement;
Law Firm;Product Review;;Product Review;;Product Review;
Law Firm;Pre-markman Analysis;;Pre-markman Analysis;;Pre - markman Analysis;
Team;Agree on domain;agrees on;domain;Agree on;domain;
Team;Identify processes;identifies;processes;Identify;processes;
Team;Defense project;;Defense project;;Defense project;
Student;Extend process to level 2,3;extends;process to level 2,3;Extend|level;process to;
Teacher;Check model process;checks;model process;Check;model process;
Teacher;Assign points;assigns;points;;Assign points;
Teacher;Assign student manually;assigns;student;;Assign student;
Patient;Waiting in waiting room;waits in;waiting room;Waiting in|waiting;room;
Patient;Pickup medicine;;Pickup medicine;;Pickup medicine;
Doctor;Emergency problem solving;;Emergency problem solving;solving;Emergency problem;
Doctor;Operate patient;operates;patient;Operate;;
Doctor;Non operative help;;operative help;;Non operative help;
Doctor;Check patient health;checks;patient health;Check;patient health;
Doctor;Assign medication;assigns;medication;;Assign medication;
Doctor;Fill in patient documentation;fills in;patient documentation;Fill in;patient documentation;
Doctor;schedule next visit;;schedule next visit;;schedule next visit;
Nurse;Urgent problem;;Urgent problem;;Urgent problem;
Nurse;Check in patient;checks in;patient;Check in;patient;
Nurse;Check insurance;checks;insurance;Check;insurance;
Nurse;Apologize that hospital is not able to help;apologizes;hospital;Apologize|help;hospital;
Nurse;Check out patient;checks out;patient;Check out;;
Event Administrator;Enter event name;enters;event name;Enter;event name;
Event Administrator;Enter event date;enters;event date;Enter;event date;
Event Administrator;Enter event time;enters;event time;Enter;event time;
Event Administrator;Set privacy option;sets;privacy option;Set;privacy option;
Event Administrator;Set guest list view option;sets;guest list view option;Set;guest list view option;
Event Administrator;Enter event location;enters;event location;Enter;event location;
Event Administrator;Enter additional information;enters;additional information;Enter;additional information;
Event Administrator;Upload photo;uploads;photo;;Upload photo;
Event Administrator;Create event from application menu;creates;event from application menu;Create;event from application menu;
Event Administrator;Create event from 'what are you planning' field;creates;event from|field;Create|planning;event|field;
Event Administrator;Add comment;adds;comment;Add;comment;
Event Administrator;Message guests;messages;guests;;Message guests;
Event Administrator;Select guests;selects;guests;;Select guests;
Event Administrator;Attach link;attaches;link;;Attach link;
Event Administrator;Upload video;uploads;video;;Upload video;
Event Administrator;Share event;shares;event;;Share event;
Event Administrator;Select Facebook friends;selects;Facebook friends;;Select Facebook friends;
Event Administrator;Friends  e-mail address;;Friends e-mail address;;Friends|- mail address;
Event Administrator;Add a personal message;adds;personal message;Add;personal message;
Event Administrator;Send invitation;sends;invitation;Send;invitation;
Customer;Issues Inquiry;issues;Inquiry;;Issues Inquiry;
Customer;receives quote;receives;quote;;receives;
Customer;Kick off with Customer, PM and BDM;kicks off;Customer|PM|BDM;Kick off;Customer|PM|BDM;
Business Development Manager;Define basic scope;defines;basic scope;Define;basic scope;
Business Development Manager;Look over quote before submitting to customer;looks over;quote before submitting to customer;Look over|submitting to;customer;
Business Development Manager;Receive inquiry;receives;inquiry;Receive;inquiry;
Brian's Team;Quote Project;quotes;Project;;Project;
Project Manager;Customer and Project Manager now interact;interacts;Customer|Project Manager;interact;Customer|Project Manager;
Finance;check purchase invoice formally;checks;purchase invoice formally;check;purchase invoice;
Finance;trigger payment;triggers;payment;;trigger payment;
Department;check for factually correct purchase invoice;checks for;factually correct purchase invoice;check for;factually correct purchase invoice;
Department head;approve purchase invoice;approves;purchase invoice;approve;purchase invoice;
ACME Inc.;Ask the supplier;asks;supplier;Ask;supplier;
ACME Inc.;Check question with the ordering department;checks;question with the ordering department;Check|ordering;question|department;
ACME Inc.;Check quantity and quality;checks;quantity|quality;Check;quantity|quality;
Production;Check product availibility;checks;product availibility;Check;product availibility;
Production;Pick product from warehouse;picks;product from warehouse;Pick;product from warehouse;
Production;start production;starts;production;start;production;
Production;Pack product;packs;product;Pack;product;
Production;Check materials;checks;materials;;Check materials;
Production;Order materials;orders;materials;;Order materials;
Production;Product;;Product;;Product;
Sales;Check customer;checks;customer;Check;customer;
Sales;Send product;sends;product;Send;product;
Sales;Check reminders;checks;reminders;Check;reminders;
Sales;Take legal actions;takes;legal actions;Take;legal actions;
Sales;Decline customer;declines;customer;;Decline customer;
Umoja Change Management;Publish Deliverable;publishes;Deliverable;Publish;;
Umoja Change Management;Rename and Upload new file to indicate a release;renames|uploads;new file release;indicate;Rename|Upload new file to|release;
Umoja Change Management;Release to External Review;releases to;External Review;Release to;External Review;
Umoja Change Management;Reopen Deliverables in Rapport;reopens;Deliverables in Rapport;;Reopen Deliverables in Rapport;
Umoja Change Management;Rapport Process Deliverables to be set to In Progress;rapports;Process Deliverables to be set in Progress;Deliverables|set to;Rapport Process|Progress;
Umoja Workstream Member;Update Map Version to the next Detailed Design release version;updates;Map Version to the next Detailed Design release version;;Update Map Version to the next Detailed Design release version;
Umoja Workstream Member;Update Map Design;updates;Map Design;;Update Map Design;
Umoja Workstream Member;Update Map version to the final design version vCxx;updates;Update Map version to the final design version;;Update Map version to the final design version vCxx;
Umoja Workstream Member;Upload New Deliverable Version to Rapport;uploads;New Deliverable Version to Rapport;Rapport;Upload New Deliverable Version to;
2nd level issue;Insert issue in product backlog;inserts;issue in product backlog;;Insert issue in product backlog;
2nd level issue;Edit 2nd level ticket;edits;2nd level ticket;Edit;2nd level ticket;
1st level issue;Send mail to Account Manager;sends;mail to Account Manager;Send;mail to Account Manager;
1st level issue;Close ticket;closes;ticket;Close;ticket;
1st level issue;Open Ticket;opens;Ticket;Open;Ticket;
1st level issue;Edit 1st level ticket;edits;1st level ticket;Edit;1st level ticket;
Key Account Manager;Get problem description;gets;problem description;;problem description;
Key Account Manager;Send mail to support system;sends;mail to support system;Send|support;mail to|system;
Key Account Manager;Explain Solution;explains;Solution;;Explain Solution;
1st Level support agent;Classify Ticket;classifies;Ticket;Classify;Ticket;
1st Level support agent;Handle 1st level issue;handles;1st level issue;Handle;1st level issue;
1st Level support agent;Document 1st level result;documents;1st level result;;Document 1st level result;
2nd level support agent;Handle 2nd level issue;handles;2nd level issue;Handle;2nd level issue;
2nd level support agent;Document 2nd level result;documents;2nd level result;;Document 2nd level result;
2nd level support agent;Ask Developer;asks;Developer;Ask;Developer;
Software Developer;Examine problem;examines;problem;Examine;problem;
Software Developer;Provide feedback for 2nd level support;provides;feedback for 2nd level support;Provide;feedback for 2nd level support;
Trouble Tracking System;Open ticket;opens;ticket;Open;ticket;
Trouble Tracking System;Edit 1st level ticket;edits;1st level ticket;Edit;1st level ticket;
Trouble Tracking System;Insert issue into product back log;inserts;issue into product back log;;Insert issue into product back log;
Trouble Tracking System;Edit 2nd level ticket;edits;2nd level ticket;Edit;2nd level ticket;
Trouble Tracking System;Send mail to Account Manager;sends;mail to Account Manager;Send;mail to Account Manager;
Trouble Tracking System;Close Ticket;closes;Close Ticket;Close;Ticket;
DMS;Enquiry of details;;Enquiry of details;;Enquiry of details;
Management;Determination of rent conditions;;Determination of rent conditions;;Determination of rent conditions;
Management;Deposit payment;;Deposit payment;;Deposit payment;
Management;Contract with supplier;contracts with;Contract with supplier;;Contract with supplier;
Employer;Finding of space;;Finding of space;Finding of;space;
Employer;Learning the price;learns;price;Learning;price;
Employer;Learning the measurements;learns;measurements;Learning;measurements;
Employer;Reservation request;;Reservation request;;Reservation request;
Employer;Ensurance of food supplier;;Ensurance of food supplier;;Ensurance of food supplier;
Employer;Ensurance of water resources;;Ensurance of water resources;;Ensurance of water resources;
State / Offices;Learning availability;learns;availability;Learning;availability;
State / Offices;Area reservation;;Area reservation;;Area reservation;
State / Offices;Rent contract;;Rent contract;Rent;contract;
Finance/Accounting;send letter of refusal;sends;letter of refusal;send;letter of refusal;
Finance/Accounting;order approved;approves;order;approved;order;
Finance/Accounting;check number of reminder;checks;number of reminder;check;number of reminder;
Finance/Accounting;write off payment;writes off;payment;write off;payment;
Finance/Accounting;send last reminder;sends;last reminder;send;last reminder;
Sales Department;check customer database;checks;customer database;check;customer database;
Sales Department;check customers solvency;checks;customers solvency;;check customers solvency;
Sales Department;Check customer typ;checks;customer typ;Check;customer typ;
Sales Department;order confimation;orders;confimation;;order confimation;
Sales Department;Check stock;checks;stock;Check;stock;
Sales Department;production of the goods;;production of the goods;;production of the goods;
Logistic department;prepare order;prepares;order;prepare;order;
Logistic department;deliver order;delivers;order;deliver;order;
ABC Bank;Check customer ID;checks;customer ID;Check;customer ID;
ABC Bank;Enter new customer data;enters;new customer data;Enter;new customer data;
ABC Bank;Check data base;checks;data base;Check;data base;
ABC Bank;Check customer needs;checks;customer needs;Check;customer needs;
ABC Bank;Check age;checks;age;Check;age;
ABC Bank;ask for credit;asks for;credit;ask for;credit;
ABC Bank;deny request;denies;request;;deny request;
ABC Bank;accept;accepts;;accept;;
ABC Bank;check credit standing;checks;credit standing;check;credit standing;
ABC Bank;set up account without credit;sets up;account without credit;set up;account without credit;
Storehouse;Quantity check;;Quantity check;;Quantity check;
Storehouse;Reserve;;Reserve;;Reserve;
Storehouse;Backorder;;Backorder;;Backorder;
Sales dep.;Check order;checks;order;Check;order;
Sales dep.;Inform others;informs;others;Inform;others;
Sales dep.;Ship bike;ships;bike;;Ship bike;
Engineering dep.;Prepares assembly;prepares;assembly;;Prepares assembly;
Engineering dep.;Assemble product;assembles;product;Assemble;product;
Catering;Go online;goes;online;Go;;
Catering;edit profile;edits;profile;edit;profile;
Catering;Cancel order;cancels;order;Cancel;order;
Order;Cold goods;;Cold goods;;Cold goods;
Order;Warm goods;;Warm goods;;Warm goods;
Order;Checkout;;Checkout;;Checkout;
Order;Select customer profile;selects;customer profile;Select;customer profile;
Order;Delivery time;;Delivery time;;Delivery time;
Order;Credit card number;;Credit card number;;Credit card number;
Order;Save order;saves;order;Save;order;
Delivery;Check order;checks;order;Check;order;
Delivery;Prepare goods;prepares;goods;Prepare;goods;
Delivery;Deliver;delivers;;Deliver;;
Delivery;Ask feedback;asks;feedback;Ask;feedback;
Travel agency;Check request;checks;request;Check;request;
Travel agency;Handle manually;handles;;Handle;;
Travel agency;Book bus;books;bus;;Book bus;
Travel agency;Book hotel;books;hotel;;Book hotel;
Travel agency;Booking Cancelled;;Booking Cancelled;Booking;;
Travel agency;Send unavailability message;sends;unavailability message;Send;unavailability message;
Travel agency;Book attraction;;Book attraction;;Book attraction;
Travel agency;Confirmation send;;Confirmation send;send;Confirmation;
Agency;Sends message to banks;sends;message to banks;Sends;message to banks;
Agency;Send awnser back to customer;sends;awnser|customer;Send;awnser|customer;
Customer;Fill in request;fills in;request;Fill in;request;
Bank A;Propose loan;proposes;loan;;Propose loan;
Bank A;Write decline letter;writes;decline letter;Write;decline letter;
Bank B;Declined;;Declined;Declined;;
Bank B;Check with customer;checks with;customer;Check with;customer;
Bank B;Send to external;sends to;external;Send to;;
External credit rating company;Check loan;checks;loan;Check;loan;
Seller;Create auction request;creates;auction request;Create;auction request;
Seller;Register request;registers;request;;Register request;
A;Create M1;creates;M1;Create;M1;
A;handle all info;handles;all info;handle;info;
Traveller;Order Trip;orders;Trip;;Order Trip;
Traveller;Change Itinerary;changes;Itinerary;Change;Itinerary;
Traveller;Cancel Itinerary;cancels;Itinerary;Cancel;Itinerary;
