token,has.vowels,length,has.special,just.letters,all.upper,roman,english.word,long.char.seq,starts.with.two,pos,prev.pos,prev.pos2,next.pos,next.pos2,prev.dep,prev.dep2,next.dep,next.dep2,label
State,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,ADP,VERB,compound,compound,case,nmod,0
state,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,ADP,VERB,compound,compound,case,nmod,0
State,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,ADP,VERB,compound,amod,case,nmod,0
State,True,5,False,True,False,False,True,False,False,NOUN,,,,,,,,,0
state,True,5,False,True,False,False,True,False,False,NOUN,PART,PUNCT,,,case,punct,,,0
state,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
State,True,5,False,True,False,False,True,False,False,NOUN,,,SCONJ,PRON,,,mark,nsubj,0
State,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,compound,0
State,True,5,False,True,False,False,True,False,False,NOUN,VERB,,ADP,VERB,root,,case,obl,0
staus,True,5,False,True,False,False,False,False,False,NOUN,NOUN,NOUN,ADP,VERB,root,compound,case,obl,0
stay,True,4,False,True,False,False,True,False,False,VERB,PART,NOUN,VERB,,mark,obj,xcomp,,0
stay,True,4,False,True,False,False,True,False,False,VERB,PART,NOUN,ADP,ADJ,mark,obj,case,amod,0
Stay,True,4,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,obj,0
Stay,True,4,False,True,False,False,True,False,False,VERB,,,ADP,DET,,,case,det,0
std,False,3,False,True,False,False,True,False,False,NOUN,VERB,NOUN,NOUN,NOUN,acl,root,compound,obj,0
step,True,4,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,NUM,,compound,amod,dep,,0
step,True,4,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,NUM,,compound,amod,nummod,,0
step,True,4,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,NUM,,compound,compound,nummod,,0
Step,True,4,False,True,False,False,True,False,False,NOUN,NOUN,,NUM,,compound,,nummod,,0
Step,True,4,False,True,False,False,True,False,False,NOUN,NOUN,,NUM,,compound,,dep,,0
Step,True,4,False,True,False,False,True,False,False,NOUN,NOUN,,NUM,PUNCT,compound,,nummod,punct,0
step,True,4,False,True,False,False,True,False,False,NOUN,ADJ,ADP,,,amod,case,,,0
steps,True,5,False,True,False,False,True,False,False,NOUN,ADJ,ADP,,,amod,case,,,0
stick,True,5,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,case,obl,0
still,True,5,False,True,False,False,True,False,False,ADV,NOUN,AUX,ADJ,PUNCT,nsubj,cop,root,punct,0
Still,True,5,False,True,False,False,True,False,False,ADV,,,ADJ,NOUN,,,amod,root,0
still,True,5,False,True,False,False,True,False,False,ADV,NOUN,SCONJ,VERB,NOUN,nsubj,mark,advcl,compound,0
Still,True,5,False,True,False,False,True,False,False,ADV,,,VERB,,,,root,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADJ,VERB,NOUN,NOUN,amod,root,compound,obj,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,VERB,,,,root,,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,VERB,,,compound,root,,,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,,,,,,,,,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,PUNCT,NUM,case,root,punct,appos,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,VERB,,,case,conj,,,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,root,0
stock,True,5,False,True,False,False,True,False,False,NOUN,DET,VERB,ADP,PROPN,det,root,case,nmod,0
stock,True,5,False,True,False,False,True,False,False,NOUN,VERB,VERB,ADP,NOUN,amod,root,case,obl,0
stock,True,5,False,True,False,False,True,False,False,NOUN,VERB,,ADP,NOUN,root,,case,compound,0
stock,True,5,False,True,False,False,True,False,False,NOUN,VERB,,,,root,,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,VERB,,,case,root,,,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,obj,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,root,0
stock,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,,,compound,compound,,,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,,,compound,,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,CCONJ,VERB,VERB,ADP,cc,acl,conj,case,0
stock,True,5,False,True,False,False,True,False,False,NOUN,VERB,,CCONJ,VERB,root,,cc,conj,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,obj,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,VERB,,CCONJ,NOUN,root,,cc,conj,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,NOUN,root,,compound,obj,0
stock,True,5,False,True,False,False,True,False,False,NOUN,VERB,VERB,CCONJ,NOUN,amod,root,cc,compound,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,advcl,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,ADP,NOUN,,case,case,obl,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADJ,VERB,,,amod,root,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,VERB,PART,PUNCT,,advcl,mark,punct,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,,compound,,root,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,ADP,,,case,case,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,VERB,,,case,appos,,,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,PUNCT,,,case,punct,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,AUX,,,case,cop,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,PUNCT,NOUN,compound,,cc,conj,0
stock,True,5,False,True,False,False,True,False,False,NOUN,VERB,,SCONJ,ADJ,root,,mark,xcomp,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,SCONJ,,,case,mark,,,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,VERB,ADP,case,root,acl,case,0
stock,True,5,False,True,False,False,True,False,False,NOUN,DET,VERB,,,det,root,,,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,,,PART,ADJ,,,advmod,parataxis,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,,,ADJ,,,,xcomp,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,,,compound,,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,ADP,ADJ,compound,case,case,amod,0
stock,True,5,False,True,False,False,True,False,False,NOUN,,,,,,,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,NOUN,PUNCT,punct,appos,appos,punct,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,root,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,DET,ADP,,,det,case,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADJ,ADP,,,amod,case,,,0
Stock,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,,compound,,root,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,ADP,ADP,,,case,compound:prt,,,0
stock,True,5,False,True,False,False,True,False,False,NOUN,PUNCT,DET,PUNCT,NOUN,punct,det,punct,obj,0
Stop,True,4,False,True,False,False,True,False,False,VERB,,,VERB,NOUN,,,xcomp,obj,0
stop,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,CCONJ,,,obj,cc,0
stop,True,4,False,True,False,False,True,False,False,VERB,PART,NOUN,DET,NOUN,mark,root,det,compound,0
Stop,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,,,,obj,,0
Stop,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,NOUN,,,compound,obj,0
Stop,True,4,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,obj,0
Stop,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,SCONJ,,,obj,mark,0
stop,True,4,False,True,False,False,True,False,False,VERB,ADV,PART,,,advmod,mark,,,0
stop,True,4,False,True,False,False,True,False,False,NOUN,NOUN,ADP,,,compound,case,,,0
stops,True,5,False,True,False,False,True,False,False,VERB,NOUN,,,,nsubj,,,,0
Store,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,compound,0
Store,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
Store,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,root,0
Store,True,5,False,True,False,False,True,False,False,NOUN,,,ADJ,NOUN,,,amod,root,0
Store,True,5,False,True,False,False,True,False,False,NOUN,,,ADP,PROPN,,,case,compound,0
Store,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,ADP,,,root,case,0
Store,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,PART,,,nmod:poss,case,0
Store,True,5,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,obj,0
Store,True,5,False,True,False,False,True,False,False,NOUN,,,,,,,,,0
store,True,5,False,True,False,False,True,False,False,NOUN,CCONJ,NOUN,NOUN,ADP,cc,root,conj,case,0
store,True,5,False,True,False,False,True,False,False,NOUN,DET,ADP,,,det,case,,,0
store,True,5,False,True,False,False,True,False,False,NOUN,CCONJ,VERB,NOUN,,cc,root,conj,,0
Store,True,5,False,True,False,False,True,False,False,NOUN,PART,PART,,,case,case,,,0
store,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,obj,,,0
store,True,5,False,True,False,False,True,False,False,NOUN,CCONJ,VERB,NOUN,NOUN,cc,root,compound,compound,0
store,True,5,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,obj,0
Store,True,5,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,NOUN,ADP,punct,nmod,parataxis,case,0
store,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
store,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,CCONJ,VERB,case,obj,cc,conj,0
STORE,True,5,False,True,True,False,True,False,False,NOUN,,,NOUN,,,,root,,1
store,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,,,compound,,,,0
Store,True,5,False,True,False,False,True,False,False,NOUN,,,VERB,NOUN,,,amod,root,0
Store,True,5,False,True,False,False,True,False,False,NOUN,,,VERB,NOUN,,,amod,compound,0
store,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,ADP,,,root,case,0
Store,True,5,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,NOUN,NOUN,punct,nummod,compound,root,0
store,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,,,compound,compound,,,0
store,True,5,False,True,False,False,True,False,False,VERB,,,DET,ADJ,,,det,amod,0
store,True,5,False,True,False,False,True,False,False,NOUN,PROPN,,,,compound,,,,0
Store,True,5,False,True,False,False,True,False,False,VERB,,,ADJ,NOUN,,,amod,obj,0
store,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,root,0
store,True,5,False,True,False,False,True,False,False,NOUN,PUNCT,NOUN,CCONJ,NOUN,punct,nmod,cc,conj,0
Store,True,5,False,True,False,False,True,False,False,NOUN,,,ADP,DET,,,case,det,0
store,True,5,False,True,False,False,True,False,False,NOUN,ADP,VERB,,,case,root,,,0
Store,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,PART,root,,obj,mark,0
Store,True,5,False,True,False,False,True,False,False,NOUN,PROPN,ADP,,,compound,case,,,0
store,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,,,compound,amod,,,0
Store,True,5,False,True,False,False,True,False,False,NOUN,,,PUNCT,NOUN,,,punct,conj,0
store,True,5,False,True,False,False,True,False,False,NOUN,PROPN,ADJ,,,compound,amod,,,0
story,True,5,False,True,False,False,True,False,False,NOUN,NOUN,DET,,,compound,det,,,0
story,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,,,compound,case,,,0
story,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADP,PUNCT,VERB,compound,case,punct,parataxis,0
story,True,5,False,True,False,False,True,False,False,NOUN,NOUN,ADJ,,,compound,amod,,,0
story,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
Strip,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
stubs,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,,,compound,compound,,,0
study,True,5,False,True,False,False,True,False,False,NOUN,ADP,VERB,,,case,root,,,0
study,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,,root,,obj,,0
study,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,NOUN,,compound,,root,,0
study,True,5,False,True,False,False,True,False,False,NOUN,DET,VERB,NOUN,,det,root,obj,,0
Study,True,5,False,True,False,False,True,False,False,NOUN,VERB,PART,NOUN,PUNCT,xcomp,mark,obj,cc,0
study,True,5,False,True,False,False,True,False,False,NOUN,DET,VERB,NOUN,ADP,det,root,obj,case,0
study,True,5,False,True,False,False,True,False,False,NOUN,DET,VERB,NOUN,,det,conj,obj,,0
study,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,obj,,,0
Study,True,5,False,True,False,False,True,False,False,PROPN,ADP,VERB,PROPN,PUNCT,case,root,obl,punct,0
study,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,NOUN,root,,compound,obj,0
Study,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,PROPN,,case,obj,obl,,0
study,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,ADP,root,,obj,case,0
Study,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,root,0
study,True,5,False,True,False,False,True,False,False,VERB,PART,NOUN,NOUN,NOUN,mark,obj,compound,compound,0
Study,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,CCONJ,,,compound,cc,0
study,True,5,False,True,False,False,True,False,False,NOUN,VERB,,NOUN,VERB,root,,obj,case,0
study,True,5,False,True,False,False,True,False,False,NOUN,ADP,NOUN,,,case,root,,,0
Study,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
study,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
Study,True,5,False,True,False,False,True,False,False,PROPN,PUNCT,PROPN,PROPN,PUNCT,punct,root,appos,punct,0
Study,True,5,False,True,False,False,True,False,False,NOUN,,,NOUN,PUNCT,,,nmod:poss,punct,0
Study,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,,,compound,,,,0
study,True,5,False,True,False,False,True,False,False,VERB,AUX,PRON,,,aux,nsubj,,,0
Study,True,5,False,True,False,False,True,False,False,NOUN,ADJ,,,,amod,,,,0
Study,True,5,False,True,False,False,True,False,False,NOUN,ADJ,,NOUN,,amod,,root,,0
stuff,True,5,False,True,False,False,True,False,False,NOUN,NOUN,,,,compound,,,,0
stuff,True,5,False,True,False,False,True,False,False,NOUN,VERB,,ADP,NOUN,root,,case,obl,0
stuff,True,5,False,True,False,False,True,False,False,NOUN,VERB,,ADP,PROPN,root,,case,obl,0
stydy,True,5,False,True,False,False,False,False,False,NOUN,ADP,NOUN,NOUN,ADP,case,nmod,nmod,case,0
style,True,5,False,True,False,False,True,False,False,NOUN,VERB,,PUNCT,NOUN,root,,punct,conj,0
Style,True,5,False,True,False,False,True,False,False,NOUN,CCONJ,NOUN,,,cc,obj,,,0
Sub,True,3,False,True,False,False,True,False,False,NOUN,ADJ,VERB,PUNCT,NOUN,amod,root,punct,obj,0
Sub,True,3,False,True,False,False,True,False,False,PROPN,PROPN,,NOUN,,compound,,root,,0
Sub,True,3,False,True,False,False,True,False,False,NOUN,,,PUNCT,NOUN,,,punct,compound,0
sub,True,3,False,True,False,False,True,False,False,NOUN,ADJ,,PUNCT,NOUN,amod,,punct,root,0
sub,True,3,False,True,False,False,True,False,False,NOUN,ADP,VERB,,,case,conj,,,0
Sub,True,3,False,True,False,False,True,False,False,NOUN,NOUN,,PUNCT,NOUN,compound,,punct,root,0
sub,True,3,False,True,False,False,True,False,False,NOUN,DET,VERB,NOUN,,det,root,obj,,0
sub,True,3,False,True,False,False,True,False,False,NOUN,NOUN,DET,NOUN,,compound,det,obj,,0
Sub,True,3,False,True,False,False,True,False,False,NOUN,,,PUNCT,NOUN,,,punct,root,0
SUBIR,True,5,False,True,True,False,False,False,False,PROPN,,,PROPN,PROPN,,,flat,flat,1
subs,True,4,False,True,False,False,True,False,False,NOUN,DET,ADP,,,det,case,,,0
subs,True,4,False,True,False,False,True,False,False,NOUN,ADP,NOUN,ADP,NOUN,case,obj,case,nmod,0
such,True,4,False,True,False,False,True,False,False,ADJ,SCONJ,VERB,NOUN,AUX,mark,conj,nsubj:pass,aux,0
such,True,4,False,True,False,False,True,False,False,ADJ,NOUN,ADJ,ADP,PROPN,obj,amod,fixed,nmod,0
suing,True,5,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,obj,0
Suit,True,4,False,True,False,False,True,False,False,NOUN,SCONJ,NOUN,NOUN,NOUN,mark,obj,compound,advcl,0
Sum,True,3,False,True,False,False,True,False,False,NOUN,VERB,,ADP,NOUN,root,,case,nmod,0
sum,True,3,False,True,False,False,True,False,False,NOUN,DET,VERB,ADP,NOUN,det,root,case,nmod,0
sum,True,3,False,True,False,False,True,False,False,NOUN,DET,VERB,ADP,DET,det,root,case,det,0
Sumit,True,5,False,True,False,False,False,False,False,PROPN,,,NOUN,,,,root,,0
sure,True,4,False,True,False,False,True,False,False,ADJ,VERB,,PRON,VERB,root,,expl,ccomp,0
sure,True,4,False,True,False,False,True,False,False,ADJ,PART,,PRON,PRON,advmod,,obj,nsubj,0
sure,True,4,False,True,False,False,True,False,False,ADJ,VERB,PART,PRON,AUX,advcl,mark,nsubj,aux,0
sure,True,4,False,True,False,False,True,False,False,ADJ,VERB,PART,NOUN,ADV,advcl,mark,obj,advmod,0
SVN,False,3,False,True,True,False,False,False,False,PROPN,ADP,NOUN,,,case,root,,,1
SVN,False,3,False,True,True,False,False,False,False,PROPN,ADP,VERB,,,case,root,,,1
SW,False,2,False,True,True,False,False,False,False,PROPN,ADJ,ADP,,,amod,case,,,1
SW,False,2,False,True,True,False,False,False,False,NOUN,NOUN,VERB,NOUN,,compound,root,obj,,1
sw,False,2,False,True,False,False,False,False,False,PROPN,VERB,VERB,,,amod,root,,,0
Swap,True,4,False,True,False,False,True,False,False,NOUN,PART,PUNCT,,,case,punct,,,0
swap,True,4,False,True,False,False,True,False,False,NOUN,PART,PUNCT,,,case,punct,,,0
Swap,True,4,False,True,False,False,True,False,False,NOUN,,,NOUN,NOUN,,,compound,root,0
Swap,True,4,False,True,False,False,True,False,False,PROPN,PART,NOUN,,,case,obj,,,0
Swap,True,4,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
SWIM,True,4,False,True,True,False,True,False,False,NOUN,,,NOUN,,,,root,,1
Swipe,True,5,False,True,False,False,True,False,False,NOUN,,,PUNCT,NOUN,,,punct,root,0
Swipe,True,5,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,obj,0
sys,True,3,False,True,False,False,False,False,False,NOUN,VERB,NOUN,,,acl,obl,,,0
sys,True,3,False,True,False,False,False,False,False,NOUN,NOUN,PROPN,CCONJ,VERB,compound,compound,cc,conj,0
T1mic,True,5,False,False,False,False,False,False,False,PROPN,PUNCT,PROPN,PUNCT,PROPN,punct,flat,punct,appos,0
T1mic,True,5,False,False,False,False,False,False,False,PROPN,PROPN,,PUNCT,PROPN,root,,punct,appos,0
TA10,True,4,False,False,True,False,False,False,False,NOUN,,,PUNCT,VERB,,,punct,appos,1
TA11,True,4,False,False,True,False,False,False,False,NOUN,,,PUNCT,VERB,,,punct,appos,1
TA12,True,4,False,False,True,False,False,False,False,NOUN,,,PUNCT,VERB,,,punct,appos,1
TA13,True,4,False,False,True,False,False,False,False,NOUN,,,PUNCT,PROPN,,,punct,appos,1
TA14,True,4,False,False,True,False,False,False,False,NOUN,,,PUNCT,VERB,,,punct,appos,1
TA15,True,4,False,False,True,False,False,False,False,NOUN,,,PUNCT,VERB,,,punct,appos,1
TA8,True,3,False,False,True,False,False,False,False,NOUN,,,PUNCT,VERB,,,punct,appos,1
TA9,True,3,False,False,True,False,False,False,False,NOUN,,,PUNCT,VERB,,,punct,appos,1
Tab,True,3,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
tab,True,3,False,True,False,False,True,False,False,NOUN,NOUN,DET,,,compound,det,,,0
Tab,True,3,False,True,False,False,True,False,False,NOUN,NOUN,VERB,ADJ,NOUN,obj,root,amod,obj,0
table,True,5,False,True,False,False,True,False,False,NOUN,PROPN,NOUN,ADP,NOUN,compound,compound,case,nmod,0
table,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,ADP,NOUN,compound,root,case,obl,0
table,True,5,False,True,False,False,True,False,False,NOUN,,,X,X,,,flat,flat,0
Table,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,ADP,ADJ,compound,compound,case,amod,0
table,True,5,False,True,False,False,True,False,False,NOUN,ADJ,ADP,,,amod,case,,,0
table,True,5,False,True,False,False,True,False,False,NOUN,NOUN,DET,ADP,NOUN,compound,det,case,nmod,0
table,True,5,False,True,False,False,True,False,False,NOUN,DET,VERB,ADP,NOUN,det,root,case,nmod,0
table,True,5,False,True,False,False,True,False,False,NOUN,DET,VERB,ADP,ADJ,det,root,case,amod,0
table,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,CCONJ,ADJ,compound,compound,cc,amod,0
table,True,5,False,True,False,False,True,False,False,NOUN,ADJ,VERB,ADP,NOUN,amod,root,case,compound,0
table,True,5,False,True,False,False,True,False,False,NOUN,NOUN,NOUN,,,compound,compound,,,0
table,True,5,False,True,False,False,True,False,False,NOUN,PROPN,NOUN,ADP,NOUN,compound,compound,case,obl,0
table,True,5,False,True,False,False,True,False,False,NOUN,ADJ,VERB,CCONJ,VERB,amod,root,cc,conj,0
table,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
Table,True,5,False,True,False,False,True,False,False,NOUN,NOUN,VERB,PUNCT,NOUN,compound,amod,punct,appos,0
table,True,5,False,True,False,False,True,False,False,NOUN,VERB,DET,,,amod,det,,,0
table,True,5,False,True,False,False,True,False,False,NOUN,ADJ,DET,,,amod,det,,,0
TAF,True,3,False,True,True,False,False,False,False,NOUN,DET,ADP,NOUN,,det,case,obl,,1
TAF,True,3,False,True,True,False,False,False,False,NOUN,DET,VERB,,,det,root,,,1
TAF,True,3,False,True,True,False,False,False,False,PROPN,ADP,PUNCT,,,case,punct,,,1
Tag,True,3,False,True,False,False,True,False,False,NOUN,,,NOUN,,,,root,,0
Tag,True,3,False,True,False,False,True,False,False,NOUN,,,NOUN,VERB,,,root,acl,0
tag,True,3,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,,compound,root,obj,,0
tag,True,3,False,True,False,False,True,False,False,NOUN,NOUN,VERB,ADP,NOUN,compound,root,case,obl,0
tag,True,3,False,True,False,False,True,False,False,NOUN,NOUN,VERB,NOUN,PUNCT,compound,root,obj,punct,0
tag,True,3,False,True,False,False,True,False,False,NOUN,NOUN,CCONJ,ADP,NOUN,conj,cc,case,obl,0
tag,True,3,False,True,False,False,True,False,False,NOUN,VERB,,ADP,NOUN,root,,case,compound,0
tag,True,3,False,True,False,False,True,False,False,NOUN,VERB,SCONJ,,,advcl,mark,,,0
tag,True,3,False,True,False,False,True,False,False,NOUN,NOUN,VERB,ADP,NOUN,compound,root,case,compound,0
tag,True,3,False,True,False,False,True,False,False,NOUN,NOUN,VERB,,,compound,root,,,0
take,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,,,,obj,,0
take,True,4,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,obj,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,DET,NOUN,,,det,obj,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,ADJ,NOUN,,,amod,obj,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,PUNCT,,,obj,punct,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,ADV,,,obj,advmod,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,,,,obj,,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,ADP,,,obj,case,0
take,True,4,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,case,obl,0
take,True,4,False,True,False,False,True,False,False,VERB,PART,NOUN,ADP,NOUN,mark,obj,compound:prt,compound,0
take,True,4,False,True,False,False,True,False,False,VERB,,,ADJ,NOUN,,,amod,obj,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,CCONJ,,,obj,cc,0
take,True,4,False,True,False,False,True,False,False,VERB,,,ADP,DET,,,compound:prt,det,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,PROPN,PROPN,,,compound,obj,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,ADP,ADJ,,,compound:prt,amod,0
take,True,4,False,True,False,False,True,False,False,VERB,PART,NOUN,NOUN,,mark,obj,obj,,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,NOUN,,,compound,obj,0
take,True,4,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,compound:prt,obj,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,PRON,DET,,,obj,advmod,0
take,True,4,False,True,False,False,True,False,False,VERB,,,PROPN,PUNCT,,,compound,punct,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,PUNCT,,,compound,punct,0
take,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,ADP,,,obj,case,0
take,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,NOUN,,,compound,obj,0
take,True,4,False,True,False,False,True,False,False,NOUN,ADJ,VERB,ADP,NOUN,amod,root,case,nmod,0
take,True,4,False,True,False,False,True,False,False,VERB,,,ADP,ADJ,,,compound:prt,amod,0
Take,True,4,False,True,False,False,True,False,False,VERB,PUNCT,X,NOUN,,punct,nummod,obj,,0
take,True,4,False,True,False,False,True,False,False,VERB,,,DET,ADJ,,,det,amod,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,ADP,NOUN,,,compound,obj,0
take,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,ADV,,,obj,advmod,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,ADP,,,obj,compound:prt,0
take,True,4,False,True,False,False,True,False,False,VERB,,,VERB,NOUN,,,amod,obj,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,NOUN,VERB,,,obj,case,0
take,True,4,False,True,False,False,True,False,False,VERB,PUNCT,NOUN,NOUN,PUNCT,punct,root,obj,punct,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,DET,,,,obj,,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,VERB,NOUN,,,amod,obj,0
Take,True,4,False,True,False,False,True,False,False,VERB,,,DET,DET,,,det:predet,det,0
