Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Firemen;Assist and evacuate victims;assists;victims;Assists;;
Hospitals;receive and treat victims;receives;victims;receives|treats;;
Radiation survey network;Measure radiation data;measures;radiation data;;data;
Radiation survey network;Send measure report;sends;measure report;Sends;measure report;
Office of infrastructure;Provide road signs and vehicles;provides;road signs|vehicles;Provides;road|vehicles;
Office of infrastructure;Provide additional road signs and vehicules;provides;additional road signs|vehicules;Provides;additional road;
Representative of the local authority;Requisition buses;;Requisition buses;;;
Representative of the local authority;Send buses to evacuation points;sends;buses to evacuation points;Sends;points;
Pit;Welcomes customer;welcomes;customer;;customer;
Pit;Stop the Purchase;stops;Purchase;Stops;;
Pit;Offer a test drive;offers;test drive;Offers;test drive;
Pit;Notifiy customer;notifies;customer;;customer;
Fami;Transfer Refund to Pit;transfers;Refund to Pit;;Transfer|Pit;
Fami;Receive Cancellation fee;receives;Cancellation fee;;fee;
Fami;Process Order;processes;Order;;Process Order;
Fami;Deliver bike;delivers;bike;;bike;
Fami;Assemble bike;assembles;bike;;bike;
Fami;Get money;gets;money;Gets;money;
Customer;Enter Pit's shop;enters;Pit|shop;;Pit|shop;
Customer;Browse through online catalog;browses through;online catalog;;online catalog;
Customer;Stop the Purchasing;stops;Purchasing;Stops;;
Customer;Understand solution;understands;solution;;solution;
HO CC CRC;Create Contexts for HO and NWUs;creates;Contexts for HO|NWUs;Creates;HO;
HO CC CRC;Generate CORP-Reports for FMA;generates;CORP|Reports for FMA;;;
HO CC CRC;Calculate RWA;calculates;RWA;;;
HO CC CRC;Create Layer3 Data;creates;Layer3 Data;Creates;Data;
HO CC CRC;Generate RWA-Reports for FMA;generates;RWA|Reports for FMA;;;
HO CC CRC;Calculate EAD;calculates;EAD;;;
HO CC CRC;Technical Check;;Technical Check;;Check;
HO CC CRC;Unlock User for Context HO;unlocks;User for Context HO;;User|HO;
HO CR Business Field;Report via Custom SQL;reports via;Custom SQL;;Report via Custom SQL;
HO CR Business Field;Run FRM-Reports;runs;FRM-Reports;Runs;;
HO CR Business Field;Present Board;presents;Present Board;;Present Board;
HO CR Business Field;BF Check;;BF Check;;Check;
HO CR Business Field;Define Parametrization;defines;Parametrization;;;
Local CC CRC;Receive RBRU Data from local HO;receives;RBRU Data from local HO;;Data from local HO;
Local CC CRC;Calculate EAD;calculates;EAD;;;
Local CC CRC;Install local Calculation Setup;installs;local Calculation Setup;Installs;;
Local CC CRC;Technical Check;;Technical Check;;Check;
Local CC CRC;Calculate RWA;calculates;RWA;;;
Local CC CRC;Generate CORP Reports for local Supervisor;generates;CORP Reports for local Supervisor;;;
Local CC CRC;Generate FIN Reports for local Supervisor;generates;FIN Reports for local Supervisor;;FIN;
Local CC CRC;Prepare DFF Files for Stresstesting;prepares;DFF Files for Stresstesting;;;
Local CC CRC;Load DFF Files into Stresstesting;loads;DFF Files into Stresstesting;;;
Local CC CRC;Calculate Stresstesting-Scenarios;calculates;Stresstesting Scenarios;;;
Local CC CRC;Generate RWA Reports for local Supervisor;generates;RWA Reports for local Supervisor;;;
Local CC CRC;Unlock User for Context RBRU;unlocks;User for Context RBRU;;User;
Local CR Business Field;BF Check;;BF Check;;Check;
Local CR Business Field;Define Parametrization;defines;Parametrization;;;
Local CR Business Field;Present Board;presents;Present Board;;Present Board;
Local CR Business Field;Report via Custom SQL + MS EXCEL;reports via;Custom SQL|MS EXCEL;;Report via Custom SQL|MS;
Local CC CRC;Generate RWA Reports for local Supervisor;generates;RWA Reports for local Supervisor;;;
Local CR Business Field;Generate FRM Reports;generates;FRM Reports;;;
Local CC CRC;RWA Calculation;;RWA Calculation;;;
Local CR Business Field;Generate FRT Reports;generates;FRT Reports;;;
NWU CC CRC;Receive RBSG Data from local HO;receives;RBSG Data from local HO;;Data from local HO;
NWU CC CRC;Generate CORP Reports for FMA;generates;CORP Reports for FMA;;;
NWU CC CRC;Calculate RWA;calculates;RWA;;;
NWU CC CRC;Install local Calculation Setup;installs;local Calculation Setup;Installs;;
NWU CC CRC;Generate RWA Reports for FMA;generates;RWA Reports for FMA;;;
NWU CC CRC;Calculate EAD;calculates;EAD;;;
NWU CC CRC;Technical Check;;Technical Check;;Check;
NWU CC CRC;Unlock User for Context HO;unlocks;User for Context HO;;User|HO;
NWU CR Business Field;Report via Custom SQL;reports via;Report via Custom SQL;;Report via Custom SQL;
NWU CR Business Field;Run FRM Reports;runs;FRM Reports;Runs;;
NWU CR Business Field;Present Board;;Present Board;;Present Board;
NWU CR Business Field;BF Check;;BF Check;;Check;
NWU CR Business Field;Define Parametrization;defines;Parametrization;;;
Kunden;create case;creates;case;creates;case;
Kunden;interviews a patient;interviews;patient;;patient;
Kunden;integrate in new workflow;integrates in;new workflow;;;
Kunden;write report;writes;report;writes;report;
Reiseveranstalter;search expert;searches;expert;searches;expert;
Reiseveranstalter;receive expertise from expert;receives;expertise from expert;receives;expertise from expert;
Reiseveranstalter;forward expertise;forwards;expertise;;forward expertise;
Reiseveranstalter;fills a check;fills;check;;check;
External Expert;receive request;receives;request;receives;request;
External Expert;send an expertise;sends;expertise;sends;expertise;
External Expert;receive check;receives;check;receives;check;
costume designer;create costume breakdown;creates;costume breakdown;creates;costume;
costume designer;investigation;;investigation;;investigation;
costume designer;fit costume to actors;fits;costume to actors;fits;costume;
costume designer;change costume;changes;costume;changes;costume;
costume designer;department organization;;department organization;;department organization;
costume designer;hire people;hires;people;;people;
costume designer;staff scheduling;;staff scheduling;;staff;
costume designer;set organization;sets;organization;sets;organization;
costume designer;costume planning;;costume planning;;costume planning;
costume staff;dress actor;;dress actor;;dress actor;
costume staff;take actor to shooting location;takes;actor to shooting location;takes;actor to shooting location;
costume staff;check first take of costumes;checks;first take of costumes;checks;first take;
costume staff;check if actor is ready;checks;actor;checks;actor;
costume staff;rehearse;rehearses;;;;
costume staff;fix costumes;fixes;costumes;fixes;;
costume staff;take first shot of scene;takes;first shot of scene;takes;first shot of scene;
costume staff;take photo of actor;takes;photo of actor;takes;photo of actor;
costume staff;take notes about clothing details;takes;notes about clothing details;takes;notes about clothing details;
costume staff;put photo into set book;puts;photo into set book;puts|sets;photo|book;
costume staff;get actor changed;gets;actor;gets|changes;actor;
costume staff;undress actor;undress;actor;;actor;
costume staff;clean costume;clean;costume;;clean costume;
PhD Student;Pick up all the receipts;picks up;receipts;Picks up;;
PhD Student;uses personal money;uses;personal money;;personal money;
PhD Student;tries to find a sponsor;tries to find;sponsor;finds;sponsor;
PhD Office;Gives a quick look to the receipts;gives;quick look to the receipts;;quick look;
Administration office;Check all the information;checks;information;Checks;information;
Administration office;calculate the amount of the repayment;calculates;amount of the repayment;;amount;
Administration office;try to remove funds from the travel fund;tries to remove;funds from the travel fund;tries|removes;travel fund;
Administration office;Remove funds from the travel fund;removes;funds from the travel fund;Removes;travel fund;
Administration office;makes the repayment to the bank account of the student;makes;repayment to the bank account of the student;makes;bank account of the student;
Advisor;Check study plan;checks;study plan;Checks;study plan;
Phd office;Commission evaluation;;Commission evaluation;;Commission evaluation;
Phd office;Courses scheduling;;Courses scheduling;;;
Phd office;Publishing courses information;;Publishing courses information;;Publishing courses information;
Phd office;check the study plan;checks;study plan;checks;study plan;
Phd office;Check study plan;checks;study plan;Checks;study plan;
Phd office;reject study plan;rejects;study plan;;study plan;
Phd student;Create study plan;creates;study plan;Creates;study plan;
Phd student;give up;gives up;;gives up;;
Phd student;Try to make another one;tries to make;one;Tries|makes;one;
Phd student;change study plan;changes;study plan;changes;study plan;
PhD Student;Request a certification;requests;certification;;certification;
PhD Student;Check form data;checks;form data;Checks;form data;
PhD Student;compile and sign the documents;compiles;documents;signs;documents;
PhD office;choose the correct certification;chooses;correct certification;chooses;correct certification;
PhD office;Prepares the certificate;prepares;certificate;;certificate;
PhD office;Compile the form;compiles;form;;form;
Department assistant;sign the document;signs;document;signs;document;
PhD student;Pick up all the recipts;picks up;recipts;Picks up;;
PhD student;Must found more funds;founds;more funds;finds;;
PhD student;use my money;uses;money;uses;money;
PhD student;Fund procedure;funds;procedure;;Fund procedure;
PhD office;Gives a quick look to the recipts;gives;quick look to the recipts;;quick look;
PhD office;try to remove fund from the travel fund;tries;fund from the travel fund;tries|removes;fund from the travel fund;
Administration office;Check all the informations of the recipts;checks;informations of the recipts;Checks;informations;
Administration office;Calculate the amont of the repayment;calculates;amont of the repayment;;;
Administration office;take up the fund of the travel funder;takes up;fund of the travel funder;takes up;fund of the travel;
Administration office;make the repayment to the bank account of the student;makes;repayment to the bank account of the student;makes;bank account of the student;
Phd Office;Prepare all the document;prepares;document;;document;
Phd Office;Prepare contract;prepares;contract;;contract;
Phd Office;Attend to the mark from the professor;attends to;mark from the professor;;mark from the professor;
Phd Office;Send all document to the administration for repayment;sends;document to the administration for repayment;Sends;document to the administration;
Teacher;make the course;makes;course;makes;course;
Teacher;Evaluate the students;evaluates;students;;students;
PhD Office;Attend to the material of the lessons;attends to;material of the lessons;;material of the lessons;
PhD Office;Attend to the mark;attends to;mark;;mark;
PhD Office;Send document for the payment to the administration;sends;document for the payment to the administration;Sends;document for the payment to the administration;
Teacher;prepare the material for the lessons;prepares;material for the lessons;prepares;material for the lessons;
Teacher;evaluate student's exam;evaluates;student’s exam;;student|exam;
PhD Student;Fill the correct form;fills;correct form;Fills;correct form;
PhD Student;pass the exam and upload thesis on the website;"passes;uploads";"exam;thesis on the website";passes|uploads;exam|thesis on the website;
PhD Central Office;organize all documentation for the exam;organizes;documentation for the exam;;documentation for the exam;
PhD Central Office;store the data;stores;data;stores;data;
Advisor;choose te members of evaluate commission;chooses;members of evaluate commission;chooses;members|commission;
Exam Commission;Evaluate the exam;evaluates;exam;;exam;
PhD Student;need signature;needs;signature;needs;signature;
Signatory;Sign the document;signs;document;Signs;document;
Phd Office;send the documents;sends;documents;sends;documents;
PhD Student;Prepare all the receipts and submit them;prepares;receipts;submits;;
PhD student;Pick up all the receipts;picks up;receipts;Picks up;;
PhD office;Gives a quick look to the receipts;gives;quick look to the receipts;;quick look;
PhD student;Must find more funds;finds;more funds;finds;;
Administration office;Check all the information about the recipts;checks;information about the recipts;Checks;information;
Loan Order Process;Collect Credit Information;collects;Credit Information;Collects;Credit Information;
Loan Order Process;Assess Risk;assesses;Risk;;Risk;
Loan Order Process;Request Approval;;Request Approval;;;
Loan Order Process;Accept Credit;accepts;Credit;Accepts;Credit;
Loan Order Process;Reject Credit;rejects;Credit;;Credit;
customer;Review the Vendors;reviews;Vendors;Reviews;;
customer;Send the RFQ;sends;RFQ;Sends;;
customer;Review the Sales Quote;reviews;Sales Quote;Reviews;Sales Quote;
sales;Verify the RFQ;verifies;RFQ;;;
sales;Communicate with the Customer;communicates with;Customer;;Customer;
sales;Review pricing options and generate sales quote;"review;generates";"pricing options;sales quote";Reviews|generates;options|sales quote;
Customer;Submit the insurance claim;submits;insurance claim;;insurance claim;
Customer Service Representative;Review the claim;reviews;claim;Reviews;claim;
Customer Service Representative;Communicate with the customer;communicates with;customer;;customer;
Claim Adjuster;Send Payment;sends;Payment;Sends;;
Claim Adjuster;Send rejection letter with explanation;sends;rejection letter with explanation;Sends;letter with explanation;
Supervisor;Evaluate the claim;evaluates;claim;;claim;
Customer;Delete Order;deletes;Order;;Order;
Customer;Order shipped;shippeds;Order;;Order;
Catering service;Order Deleted;deleteds;Order;;Order;
Catering service;Check Payment;checks;Payment;Checks;;
Booking service;Check booking request;checks;booking request;Checks;booking request;
Traveller;travel choice;;travel choice;;travel choice;
Traveller;change reservations;changes;reservations;changes;;
Traveller;cancel reservations;cancels;reservations;cancels;;
Bank;start secure connection;starts;secure connection;starts;secure connection;
Bank;payment authorization request;;payment authorization request;;payment|request;
Bank;send payment confirmation;sends;payment confirmation;sends;payment confirmation;
Booking Service;check request;checks;request;;check request;
Booking Service;book attraction;;book attraction;;book;
Booking Service;handle booking manually;handles;booking;handles;booking;
Booking Service;handle request manually;handles;request;handles;request;
Client;send selected travel;sends;selected travel;sends selected;travel;
Client;receive confirmation;receives;confirmation;receives;confirmation;
Client;cancel confirmation;cancels;confirmation;cancels;confirmation;
Booking Service;Write log message;writes;log message;;log message;
Traveller;Ask for booking;asks for;booking;Asks for;booking;
Insurance Company;process payment;processes;payment;;process payment;
Insurance Company;choose company with the best intervention time;chooses;company with the best intervention time;chooses;company with the best intervention time;
Insurance Company;wait for intervention notification;waits for;intervention notification;waits for;intervention notification;
Insurance Company;check customer's insurance policy;checks;customer’s insurance policy;checks;customer|insurance policy;
Breakdown service company;send intervention time evaluation;sends;intervention time evaluation;sends;intervention time evaluation;
Breakdown service company;send breakdown truck;sends;breakdown truck;sends;truck;
Breakdown service company;notify transport concluded;notifies;transport;;transport;
Customer;examine damage;examines;damage;examines;damage;
Customer;explain solution;explains;solution;explains;solution;
Customer;wait truck notify;waits;truck notify;;wait truck;
Customer;receive medical support;receives;medical support;receives;medical support;
Customer;wait repair shop notify;waits;repair shop notify;waits;repair shop;
Insurance Company;open/handle dossier;opens|handles;dossier;opens|handles;dossier;
Clinic;calculate estimate;calculates;estimate;;;
Clinic;provide healthcare service;provides;healthcare service;provides;service;
Clinic;discharge patient;discharges;patient;;patient;
Insurance Company;check customer's domicile;checks;customer’s domicile;checks;customer|domicile;
Insurance Company;find closest healthcare providers covered by the insurance;finds;closest healthcare providers covered by the insurance;finds|covers by;insurance;
Insurance Company;contact healthcare provider;contacts;healthcare provider;contacts;provider;
Insurance Company;approve;approves;;;;
Insurance Company;send specialistic staff;sends;specialistic staff;sends;staff;
Insurance Company;carry out assessments;carries out;assessments;carries out;;
Insurance Company;refuse;refuses;;refuses;;
Insurance company;check accident position;checks;accident position;checks;accident position;
Insurance company;ask position;asks;position;asks;position;
Insurance company;notify repair shops list;notifies;repair shops list;;repair shop s list;
Insurance company;send car to repair shop;sends;car to repair shop;sends;car to repair shop;
Insurance company;accept;accepts;;accepts;;
Insurance company;send expert;sends;expert;sends;expert;
Insurance company;calculate damage;calculates;damage;;damage;
Insurance company;refuse;refuses;;refuses;;
Insurance company;process payment;processes;payment;;process payment;
Repair shop;calculate repair price estimation;calculates;repair price estimation;;repair price;
Repair shop;repair car;repairs;car;repairs;car;
Repair shop;notify reparation concluded;notifies;reparation;;reparation;
Customer;Review Process and Send RFQ;sends;Review Process|RFQ;Reviews|Sends;Process;
Supplier;Send Purchase order;sends;Purchase order;Sends;order;
Supplier;Send PO;sends;PO;Sends;PO;
Supplier;Send Invoice;sends;Invoice;Sends;;
Supplier;Payment Received;receives;Payment;;;
Warehouse;purchase requisition;purchases;requisition;purchases;;
Warehouse;Receive PO;receives;PO;;PO;
Warehouse;Goods Receipt Received;receives;Goods Receipt;;;
Accounting;Goods Receipt Received;receives;Goods Receipt;;;
Accounting;Receive Invoice;receives;Invoice;;;
Accounting;Send Payment;sends;Payment;Sends;;
Purchasing;Receive Requisition;receives;Requisition;;;
Purchasing;Select Vendor;selects;Vendor;Selects;;
Supplier;Create an invoice;creates;invoice;Creates;;
Supplier;Send ordered Materials;sends;ordered Materials;Sends;;
Supplier;Process Paymement;processes;Paymement;;Process;
Student;Pick up drop class form;picks up;drop class form;Picks up;drop class form;
Professor;Sign course drop form;signs;course drop form;Signs;course drop form;
Advisor;Sign course drop form;signs;course drop form;Signs;course drop form;
Sales;Create Quote;creates;Quote;Creates;Quote;
Sales;Create Sales Order;creates;Sales Order;Creates;Sales Order;
Warehouse;place on backorder;places on;backorder;;place;
Warehouse;send Shipment to customer;sends;Shipment to customer;sends;customer;
Warehouse;Add Shipping Information;adds;Shipping Information;Adds;Information;
Accounting;Prepare Invoice;prepares;Invoice;;;
Accounting;Record Payment;records;Payment;;Record;
Accounting;Send Reminder;sends;Reminder;Sends;;
Customer;Create Inquiry;creates;Inquiry;Creates;;
Customer;Process Shipment;processes;Process Shipment;;Process;
Customer;Process Payment;processes;Process Payment;;Process;
Sales;Treat order;treats;order;;order;
Sales;check client data;checks;client data;checks;client data;
Sales;correct client data;corrects;correct client data;;correct client data;
Sales;check liquity;checks;liquity;checks;;
Sales;cancel order;cancels;order;cancels;order;
Logistics;check stock;checks;stock;checks;stock;
Logistics;check, if the needed material to produce is available;checks;material;checks|needs|produces;material to;
Logistics;order material;orders;material;;order material;
Logistics;produce spare parts;produces;spare parts;produces;spare parts;
Team;Assign roles in teams;assigns;roles in teams;;teams;
Legal department;Create new contract proposal;creates;new contract proposal;Creates;new contract proposal;
Legal department;Check and improve current contract proposal;checks;current contract proposal;Checks|improves;current contract proposal;
Higher management;Sign contract;signs;contract;Signs;contract;
Higher management;Deal detailed conditions with chosen FIs;deals;detailed conditions with chosen Fis;Deals;detailed conditions;
Higher management;Create a bid for FI;creates;bid for FI;Creates;bid for FI;
Financial department;Analyze current financial institution propositions;analyzes;current financial institution propositions;;current financial institution;
Agent;Visit FI and propose cooperation;"visits;proposes";"FI;cooperation";Visits|proposes;FI;
Offerer;Contact REA, provide basic information;"contacts;provides";"REA;basic information";Contacts|provides;basic information;
Offerer;Sign contract;signs;contract;Signs;contract;
Offerer;Revise and correct sale expectations;revises|corrects;sale expectations;;correct sale expectations;
Offerer;Check contract;checks;contract;;Check contract;
Offerer;Correct contract;corrects;contract;;contract;
Higher management;Check sale conditions;checks;sale conditions;Checks;sale conditions;
Real estate agent;Estate inspection;;Estate inspection;;Estate;
Real estate agent;Prepare sale conditions;prepares;sale conditions;;sale conditions;
Real estate agent;Propose sale conditions to the offerer;proposes;sale conditions to the offerer;;sale conditions;
Real estate agent;Agree with the offerer on an inspection date;agrees with;offerer on an inspection date;;date;
Legal department;Correct the contract;corrects;contract;;contract;
Legal department;Check contract;checks;contract;;Check contract;
ABB Turbo System Service station;Determine turbo charger specifications;determines;turbo charger specifications;;turbo;
ABB Turbo System Service station;Dispatch Inquiry;dispatches;Dispatch Inquiry;;;
ABB Turbo System Service station;Repair Turbocharger;repairs;Turbocharger;;;
ABB Turbo System Baden Warehouse;Look for Turbo Charger Drawing;looks for;Turbo Charger Drawing;Looks for;Turbo;
ABB Turbo System Baden Warehouse;Identify proper part in drawing;identifies;proper part in drawing;;proper part in drawing;
ABB Turbo System Baden Warehouse;Check availability in Baden Warehouse;checks;availability in Baden Warehouse;Checks;Baden;
ABB Turbo System Baden Warehouse;Initiate Shipment;initiates;Shipment;;;
ABB Turbo System Baden Warehouse;Check availability in service station warehouse;checks;availability in service station warehouse;Checks;service station;
Repair Department;Repair turbo charger;repairs;Repairs turbo charger;;turbo;
Our Enterprise;put order in order system;puts;order in order system;puts;order in order system;
Our Enterprise;Deliver;delivers;;;;
Our Enterprise;Send message to customer, that it can't be delivered;sends;message to customer;Sends;message to customer;
Customer;Send Order;sends;Order;Sends;Order;
Customer;Receive message;receives;message;;message;
Customer;Receive goods;receives;goods;;;
Customer;Call the Call Center;calls;Call Center;Calls;Call Center;
Customer;Receive spare parts;receives;spare parts;;spare parts;
AMAG - central spare part warehouse;Order spare parts;orders;spare parts;Orders;spare parts;
AMAG - central spare part warehouse;Calculate needs continuously;calculates;needs;;needs;
AMAG - central spare part warehouse;Receive shipment;receives;shipment;;;
AMAG - central spare part warehouse;Store goods;stores;goods;Stores;;
AMAG - central spare part warehouse;Assemble shipment;assembles;shipment;;;
AMAG - central spare part warehouse;Send shipment;sends;shipment;Sends;;
AMAG - central spare part warehouse;Clear customs;clears;customs;;;
AMAG - central spare part warehouse;Check quantity;checks;quantity;Checks;;
AMAG - central spare part warehouse;Check quality;checks;quality;Checks;quality;
Car manufacturer (VW and Porsche);Assemble shipment;assembles;shipment;;;
Car manufacturer (VW and Porsche);Send shipment;sends;shipment;Sends;;
Customer;Call Call Center;calls;Call Center;Calls;Call Center;
Regional Warehouse;Assemble shipment;assembles;shipment;;;
Regional Warehouse;Store goods;stores;goods;Stores;;
Customer;pay;pays;;;pay;
regional warehouse;Assemble shipment;assembles;shipment;;;
regional warehouse;Send shipment;sends;shipment;Sends;;
central warehouse;Order spare parts from supplier;orders;spare parts from supplier;Orders;spare parts from supplier;
central warehouse;Calculate needs continuously;calculates;needs;;needs;
central warehouse;Receive shipment;receives;shipment;;;
central warehouse;Store goods;stores;goods;Stores;;
central warehouse;Clear customs;clears;customs;;;
central warehouse;Check quantity;checks;quantity;Checks;;
central warehouse;Check quality;checks;quality;Checks;quality;
central warehouse;Assemble shipment;assembles;shipment;;;
central warehouse;Send shipment;sends;shipment;Sends;;
central warehouse;Financial Settlement;;Financial Settlement;;;
central warehouse;receive all orders;receives;orders;receives;;
Central Warehouse;Receives orders;receives;orders;;;
Central Warehouse;Check delivery;checks;delivery;Checks;delivery;
Central Warehouse;Assemble shipment;assembles;shipment;;;
Central Warehouse;Ship the goods;ships;goods;;;
5 Regional Warehouse;Receive order from the distribution center;receives;order from the distribution center;;order from the distribution center;
5 Regional Warehouse;Send needs;sends;needs;Sends;needs;
5 Regional Warehouse;Receive the goods;receives;goods;;;
5 Regional Warehouse;Send the goods;sends;goods;Sends;;
36 distribution centers;Receives order from the customer;receives;order from the customer;;order from the customer;
36 distribution centers;Send the order;sends;order;Sends;order;
36 distribution centers;Receive the goods;receives;goods;;;
Call center;Receive the call;receives;call;;call;
Customers;Receive their goods;receives;goods;;;
AMAG;Register spare parts;registers;spare parts;Registers;spare parts;
AMAG;Clear customs;clears;customs;;;
AMAG;Receive sealed shipment;receives;sealed shipment;;;
AMAG;Enter into IT system;enters into;system;Enters into;IT system;
AMAG;Check Availability;checks;Availability;Checks;;
AMAG;Find the nearest warehouse;finds;nearest warehouse;Finds;;
AMAG;Send order to distributor;sends;order to distributor;Sends;order to distributor;
Integrated Carrier;Load Shipment;loads;shipment;;;
Integrated Carrier;transport to destination;transports to;destination;;transport to destination;
Integrated Carrier;clear Customs;clears;customs;;;
Warehouse (Central / Regional);scan shipment information into system;scans;shipment information into system;scans;information into system;
Warehouse (Central / Regional);unload delivery;unloads;delivery;;delivery;
Warehouse (Central / Regional);assemble customer shipment;assembles;customer shipment;;customer;
Warehouse (Central / Regional);Load trucks;loads;trucks;;;
Warehouse (Central / Regional);Deliver shipment;delivers;shipment;;;
Volkswagen / Porsche;Assemble goods;assembles;goods;;;
central warehouse;Check quantity and quantity;checks;quantity|quantity;Checks;;
Central warehouse;check barcodes;checks;barcodes;checks;;
Customer;Telephone Call Center;;Telephone Call Center;;Call Center;
sales level;Store goods;stores;goods;Stores;;
sales level;Delivery service;;Delivery service;;Delivery service;
sales level;receive all orders;receives;orders;receives;;
sales level;Commissioning;;Commissioning;;;
Import level;Order spare parts from supplier;orders;spare parts from supplier;Orders;spare parts from supplier;
Import level;Calculate needs continuously;calculates;needs;;needs;
Import level;Receive shipment;receives;shipment;;;
Import level;Clear customs;clears;customs;;;
Import level;Check quantity and quantity;checks;quantity|quantity;Checks;;
Central System;create bill;creates;bill;creates;bill;
Central System;send bill;sends;bill;sends;bill;
Central System;receive payment;receives;payment;receives;payment;
Service Station;receive bill;receives;bill;receives;bill;
Service Station;send payment;sends;payment;sends;payment;
AMAG - Central spare part Warehouse;Calculate needs continously;calculates;needs;;needs;
AMAG - Central spare part Warehouse;Order spare parts;orders;spare parts;Orders;spare parts;
AMAG - Central spare part Warehouse;Clear customs;clears;customs;;;
AMAG - Central spare part Warehouse;Check delivery;checks;delivery;Checks;delivery;
AMAG - Central spare part Warehouse;Store goods;stores;goods;Stores;;
Car manufacturer;Assemble shipment;assembles;shipment;;;
Car manufacturer;Receive order;receives;order;;order;
Car manufacturer;Sent order;sents;order;Sents;order;
AMAG;Receive order;receives;order;;order;
AMAG;Receive part status;receives;part status;;part status;
AMAG;Check if individual parts are in stock;checks;individual parts|stock;Checks;individual parts|stock;
AMAG;Order spare parts;orders;spare parts;Orders;spare parts;
AMAG;Enter parts into the system;enters;parts into the system;Enters;parts into the system;
AMAG;Remove from storage;removes from;storage;Removes from;storage;
AMAG;Assemble shipment;assembles;shipment;;;
AMAG;Check delivery;checks;delivery;Checks;delivery;
AMAG;Send order;sends;order;Sends;order;
AMAG;Receive parts;receives;parts;;parts;
AMAG;Assemble shipment.;assembles;shipment;;;
AMAG;Send parts to the closest warehouse to customer;sends;parts to the closest warehouse|customer;Sends;parts|customer;
Service stations, dealers and customers;Order spare parts;orders;spare parts;Orders;spare parts;
Service stations, dealers and customers;Receive spare parts;receives;spare parts;;spare parts;
Car manufacturer;Send order;sends;order;Sends;order;
AMAG;Store goods;stores;goods;Stores;;
AMAG;Calculate needs continously;calculates;needs;;needs;
Car manufacturer;Submit electronical customs clearance;submits;electronical customs clearance;;;
Regional Warehouse;Assemble customer shipment;assembles;customer shipment;;customer;
Regional Warehouse;Receive inbound shipment;receives;inbound shipment;;;
Central Warehouse Luzern;Assemble Shipment;assembles;Shipment;;;
Central Warehouse Luzern;Assemble inbound shipment;assembles;inbound shipment;;;
Central Warehouse Luzern;Send inbound shipment;sends;inbound shipment;Sends;;
AMAG;Send confirmation;sends;confirmation;Sends;confirmation;
AMAG;send bill;sends;bill;sends;bill;
AMAG;receive payment;receives;payment;receives;payment;
AMAG;Send Shipment;sends;Shipment;Sends;;
AMAG;Receive Order;receives;Order;;Order;
AMAG;Enter in the System;enters in;System;Enters in;System;
AMAG;Billing;;Billing;;;
Carrier;load shipment;loads;shipment;;load;
Carrier;transport to destination;transports to;destination;;transport to destination;
Warehouse;load company owned trucks;loads;company owned trucks;;load company;
Warehouse;deliver shipment;delivers;shipment;delivers;;
Warehouse;clear customs;clears;clear customs;;;
Volkswagen;assemble ordered goods;assembles;ordered goods;;;
Logistics;Clear customs;clears;customs;;;
Logistics;Store goods;stores;goods;Stores;;
Logistics;Check delivery;checks;delivery;Checks;delivery;
IT;Order spare parts;orders;spare parts;Orders;spare parts;
IT;Enter parts into the system;enters;parts into the system;Enters;parts into the system;
Sales;Receive order;receives;order;;order;
Sales;Receive part status;receives;part status;;part status;
Warehouse;Assemble shipment;assembles;shipment;;;
Warehouse;Send order;sends;order;Sends;order;
Warehouse;Check delivery;checks;delivery;Checks;delivery;
Warehouse;Receive parts;receives;parts;;parts;
IT;Remove from storage;removes from;storage;Removes from;storage;
IT;Print out work order;prints out;work order;Prints out;work order;
Warehouse;Assemble shipment.;assembles;shipment;;;
Central Warehouse Luzern;Check Availability;checks;Availability;Checks;;
Central Warehouse Luzern;Find the nearest warehouse;finds;nearest warehouse;Finds;;
Central Warehouse Luzern;Send order to distributor;sends;order to distributor;Sends;order to distributor;
Central Warehouse Luzern;Receive bill;receives;bill;;bill;
Central Warehouse Luzern;Send payment;sends;payment;Sends;payment;
ABB Turbo Systems Baden;Initiate Shipment;initiates;Shipment;;;
Service Station;Request Turbocharger Production;requests;Request Turbocharger Production;;Production;
Service Station;Select Spare Part;selects;Spare Part;Selects;Part;
Service Station;Research Availability;researches;Availability;;Research;
Service Station;Initiate Order;initiates;Order;;Order;
Service Station;Research Turbocharger production;researches;Turbocharger production;;Research|production;
Service Station;Check Received Parts;checks;Received Parts;Checks;;
Service Station;Ship to Customer;ships to;customer;;Customer;
Service Station;Turbocharger received;receives;Turbocharger;receives;;
Supervisor;Approve Order;approves;Order;;Order;
Service Station;Order new turbocharger;orders;new turbocharger;Orders;;
Service Station;Check new turbocharger;checks;new turbocharger;Checks;;
Service Station;Send broken turbocharger to headquarters;sends;broken turbocharger to headquarters;Sends;;
Supervisor;Approve order;approves;order;;order;
Sales;Communicate with the customer;communicates with;customer;;customer;
Claim Adjuster;Send rejection letter with explanation;sends;rejection letter with explanation;Sends;letter with explanation;
Secretariat;Copy and send original discharge letter;copies|sends;original discharge letter;Copies|sends;letter;
Robert;Download File;downloads;Download File;Downloads;File;
Robert;Do a manual activity;does;manual activity;Dos;manual activity;
Physician;Dictate discharge letter on audio tape;dictates;discharge letter on audio tape;;letter on audio tape;
