Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Supplier;Process Paymement;processes;Paymement;Processes;;Paymement
Student;Pick up drop class form;picks up;drop class form;Picks up;drop class form;
Professor;Sign course drop form;signs;course drop form;;Sign course drop form;
Advisor;Sign course drop form;signs;course drop form;;Sign course drop form;
Sales;Create Quote;creates;Quote;Creates;Quote;
Sales;Create Sales Order;creates;Sales Order;Creates;Sales Order;
Warehouse;place on backorder;places on;backorder;;place on backorder;
Warehouse;send Shipment to customer;sends;Shipment to customer;sends;Shipment to customer;
Warehouse;Add Shipping Information;adds;Shipping Information;Adds;;Shipping Information
Accounting;Prepare Invoice;prepares;Invoice;Prepares;;Invoice
Accounting;Record Payment;records;Payment;;Payment;Record
Accounting;Send Reminder;sends;Reminder;Sends;;Reminder
Customer;Create Inquiry;creates;Inquiry;Creates;;Inquiry
Customer;Process Shipment;processes;Process Shipment;Processes;Shipment;
Customer;Process Payment;processes;Process Payment;Processes;Payment;
Sales;Treat order;treats;order;Treats;order;
Sales;check client data;checks;client data;;check client data;
Sales;correct client data;corrects;correct client data;;correct client data;
Sales;check liquity;checks;liquity;;check liquity;
Sales;cancel order;cancels;order;cancels;order;
Logistics;check stock;checks;stock;;check stock;
Logistics;check, if the needed material to produce is available;checks;material;produces;check|material;
Logistics;order material;orders;material;;order material;
Logistics;produce spare parts;produces;spare parts;produces;spare parts;
Team;Assign roles in teams;assigns;roles in teams;Assigns;roles in teams;
Legal department;Create new contract proposal;creates;new contract proposal;Creates;new contract proposal;
Legal department;Check and improve current contract proposal;checks;current contract proposal;Checks|improves;current contract proposal;
Higher management;Sign contract;signs;contract;;Sign contract;
Higher management;Deal detailed conditions with chosen FIs;deals;detailed conditions with chosen Fis;;detailed conditions|FIs;Deal
Higher management;Create a bid for FI;creates;bid for FI;Creates;bid for FI;
Financial department;Analyze current financial institution propositions;analyzes;current financial institution propositions;Analyzes;current financial institution propositions;
Agent;Visit FI and propose cooperation;"visits;proposes";"FI;cooperation";;Visit FI|cooperation;
Offerer;Contact REA, provide basic information;"contacts;provides";"REA;basic information";;Contact REA|basic information;
Offerer;Sign contract;signs;contract;;Sign contract;
Offerer;Revise and correct sale expectations;revises|corrects;sale expectations;Revises|corrects;sale expectations;
Offerer;Check contract;checks;contract;Checks;contract;
Offerer;Correct contract;corrects;contract;;Correct contract;
Higher management;Check sale conditions;checks;sale conditions;Checks;sale conditions;
Real estate agent;Estate inspection;;Estate inspection;;inspection;Estate
Real estate agent;Prepare sale conditions;prepares;sale conditions;Prepares;sale conditions;
Real estate agent;Propose sale conditions to the offerer;proposes;sale conditions to the offerer;Proposes;sale conditions to the offerer;
Real estate agent;Agree with the offerer on an inspection date;agrees with;offerer on an inspection date;Agrees with;offerer on an inspection date;
Legal department;Correct the contract;corrects;contract;Corrects;contract;
Legal department;Check contract;checks;contract;Checks;contract;
ABB Turbo System Service station;Determine turbo charger specifications;determines;turbo charger specifications;;Determine turbo charger specifications;
ABB Turbo System Service station;Dispatch Inquiry;dispatches;Dispatch Inquiry;;;Dispatch Inquiry
ABB Turbo System Service station;Repair Turbocharger;repairs;Turbocharger;Repairs;;Turbocharger
ABB Turbo System Baden Warehouse;Look for Turbo Charger Drawing;looks for;Turbo Charger Drawing;Looks for;Drawing;Turbo Charger
ABB Turbo System Baden Warehouse;Identify proper part in drawing;identifies;proper part in drawing;Identifies;proper part in drawing;
ABB Turbo System Baden Warehouse;Check availability in Baden Warehouse;checks;availability in Baden Warehouse;Checks;availability;Baden Warehouse
ABB Turbo System Baden Warehouse;Initiate Shipment;initiates;Shipment;Initiates;Shipment;
ABB Turbo System Baden Warehouse;Check availability in service station warehouse;checks;availability in service station warehouse;Checks;availability in service station warehouse;
Repair Department;Repair turbo charger;repairs;Repairs turbo charger;;Repair turbo charger;
Our Enterprise;put order in order system;puts;order in order system;;order in order system;
Our Enterprise;Deliver;delivers;;Delivers;;
Our Enterprise;Send message to customer, that it can't be delivered;sends;message to customer;Sends|is;message to customer|it;
Customer;Send Order;sends;Order;Sends;;Order
Customer;Receive message;receives;message;Receives;message;
Customer;Receive goods;receives;goods;Receives;goods;
Customer;Call the Call Center;calls;Call Center;Calls;;Call Center
Customer;Receive spare parts;receives;spare parts;Receives;spare parts;
AMAG - central spare part warehouse;Order spare parts;orders;spare parts;;spare parts;Order
AMAG - central spare part warehouse;Calculate needs continuously;calculates;needs;Calculates;needs;
AMAG - central spare part warehouse;Receive shipment;receives;shipment;Receives;shipment;
AMAG - central spare part warehouse;Store goods;stores;goods;;goods;Store
AMAG - central spare part warehouse;Assemble shipment;assembles;shipment;Assembles;shipment;
AMAG - central spare part warehouse;Send shipment;sends;shipment;Sends;shipment;
AMAG - central spare part warehouse;Clear customs;clears;customs;;Clear customs;
AMAG - central spare part warehouse;Check quantity;checks;quantity;Checks;quantity;
AMAG - central spare part warehouse;Check quality;checks;quality;Checks;quality;
Car manufacturer (VW and Porsche);Assemble shipment;assembles;shipment;Assembles;shipment;
Car manufacturer (VW and Porsche);Send shipment;sends;shipment;Sends;shipment;
Customer;Call Call Center;calls;Call Center;Calls;;Call Center
Regional Warehouse;Assemble shipment;assembles;shipment;Assembles;shipment;
Regional Warehouse;Store goods;stores;goods;;goods;Store
Customer;pay;pays;;;pay;
regional warehouse;Assemble shipment;assembles;shipment;Assembles;shipment;
regional warehouse;Send shipment;sends;shipment;Sends;shipment;
central warehouse;Order spare parts from supplier;orders;spare parts from supplier;;spare parts from supplier;Order
central warehouse;Calculate needs continuously;calculates;needs;Calculates;needs;
central warehouse;Receive shipment;receives;shipment;Receives;shipment;
central warehouse;Store goods;stores;goods;;goods;Store
central warehouse;Clear customs;clears;customs;;Clear customs;
central warehouse;Check quantity;checks;quantity;Checks;quantity;
central warehouse;Check quality;checks;quality;Checks;quality;
central warehouse;Assemble shipment;assembles;shipment;Assembles;shipment;
central warehouse;Send shipment;sends;shipment;Sends;shipment;
central warehouse;Financial Settlement;;Financial Settlement;;;Financial Settlement
central warehouse;receive all orders;receives;orders;receives;orders;
Central Warehouse;Receives orders;receives;orders;;orders;
Central Warehouse;Check delivery;checks;delivery;Checks;delivery;
Central Warehouse;Assemble shipment;assembles;shipment;Assembles;shipment;
Central Warehouse;Ship the goods;ships;goods;;Ship the goods;
5 Regional Warehouse;Receive order from the distribution center;receives;order from the distribution center;Receives;order from the distribution center;
5 Regional Warehouse;Send needs;sends;needs;Sends;needs;
5 Regional Warehouse;Receive the goods;receives;goods;Receives;goods;
5 Regional Warehouse;Send the goods;sends;goods;Sends;goods;
36 distribution centers;Receives order from the customer;receives;order from the customer;;order from the customer;
36 distribution centers;Send the order;sends;order;Sends;order;
36 distribution centers;Receive the goods;receives;goods;Receives;goods;
Call center;Receive the call;receives;call;Receives;call;
Customers;Receive their goods;receives;goods;Receives;goods;
AMAG;Register spare parts;registers;spare parts;;spare parts;Register
AMAG;Clear customs;clears;customs;;Clear customs;
AMAG;Receive sealed shipment;receives;sealed shipment;Receives;shipment;
AMAG;Enter into IT system;enters into;system;Enters into;IT system;
AMAG;Check Availability;checks;Availability;Checks;Availability;
AMAG;Find the nearest warehouse;finds;nearest warehouse;Finds;warehouse;
AMAG;Send order to distributor;sends;order to distributor;Sends;order to distributor;
Integrated Carrier;Load Shipment;loads;shipment;;Load Shipment;
Integrated Carrier;transport to destination;transports to;destination;;transport to destination;
Integrated Carrier;clear Customs;clears;customs;;clear Customs;
Warehouse (Central / Regional);scan shipment information into system;scans;shipment information into system;scans;shipment information into system;
Warehouse (Central / Regional);unload delivery;unloads;delivery;unloads;delivery;
Warehouse (Central / Regional);assemble customer shipment;assembles;customer shipment;assembles;customer shipment;
Warehouse (Central / Regional);Load trucks;loads;trucks;;Load trucks;
Warehouse (Central / Regional);Deliver shipment;delivers;shipment;Delivers;shipment;
Volkswagen / Porsche;Assemble goods;assembles;goods;Assembles;goods;
central warehouse;Check quantity and quantity;checks;quantity|quantity;Checks;quantity|quantity;
Central warehouse;check barcodes;checks;barcodes;;check barcodes;
Customer;Telephone Call Center;;Telephone Call Center;;;Telephone Call Center
sales level;Store goods;stores;goods;;goods;Store
sales level;Delivery service;;Delivery service;;Delivery service;
sales level;receive all orders;receives;orders;receives;orders;
sales level;Commissioning;;Commissioning;;Commissioning;
Import level;Order spare parts from supplier;orders;spare parts from supplier;;spare parts from supplier;Order
Import level;Calculate needs continuously;calculates;needs;Calculates;needs;
Import level;Receive shipment;receives;shipment;Receives;shipment;
Import level;Clear customs;clears;customs;;Clear customs;
Import level;Check quantity and quantity;checks;quantity|quantity;Checks;quantity|quantity;
Central System;create bill;creates;bill;creates;bill;
Central System;send bill;sends;bill;sends;bill;
Central System;receive payment;receives;payment;receives;payment;
Service Station;receive bill;receives;bill;receives;bill;
Service Station;send payment;sends;payment;sends;payment;
AMAG - Central spare part Warehouse;Calculate needs continously;calculates;needs;Calculates;needs;
AMAG - Central spare part Warehouse;Order spare parts;orders;spare parts;;spare parts;Order
AMAG - Central spare part Warehouse;Clear customs;clears;customs;;Clear customs;
AMAG - Central spare part Warehouse;Check delivery;checks;delivery;Checks;delivery;
AMAG - Central spare part Warehouse;Store goods;stores;goods;;goods;Store
Car manufacturer;Assemble shipment;assembles;shipment;Assembles;shipment;
Car manufacturer;Receive order;receives;order;Receives;order;
Car manufacturer;Sent order;sents;order;;Sent order;
AMAG;Receive order;receives;order;Receives;order;
AMAG;Receive part status;receives;part status;Receives;part status;
AMAG;Check if individual parts are in stock;checks;individual parts|stock;Checks if;individual parts|stock;
AMAG;Order spare parts;orders;spare parts;;spare parts;Order
AMAG;Enter parts into the system;enters;parts into the system;Enters;parts into the system;
AMAG;Remove from storage;removes from;storage;Removes from;storage;
AMAG;Assemble shipment;assembles;shipment;Assembles;shipment;
AMAG;Check delivery;checks;delivery;Checks;delivery;
AMAG;Send order;sends;order;Sends;order;
AMAG;Receive parts;receives;parts;Receives;parts;
AMAG;Assemble shipment.;assembles;shipment;Assembles;shipment;
AMAG;Send parts to the closest warehouse to customer;sends;parts to the closest warehouse|customer;Sends;parts|warehouse to customer;
Service stations, dealers and customers;Order spare parts;orders;spare parts;;spare parts;Order
Service stations, dealers and customers;Receive spare parts;receives;spare parts;Receives;spare parts;
Car manufacturer;Send order;sends;order;Sends;order;
AMAG;Store goods;stores;goods;;goods;Store
AMAG;Calculate needs continously;calculates;needs;Calculates;needs;
Car manufacturer;Submit electronical customs clearance;submits;electronical customs clearance;Submits;electronical customs clearance;
Regional Warehouse;Assemble customer shipment;assembles;customer shipment;Assembles;customer shipment;
Regional Warehouse;Receive inbound shipment;receives;inbound shipment;Receives;inbound shipment;
Central Warehouse Luzern;Assemble Shipment;assembles;Shipment;Assembles;Shipment;
Central Warehouse Luzern;Assemble inbound shipment;assembles;inbound shipment;Assembles;inbound shipment;
Central Warehouse Luzern;Send inbound shipment;sends;inbound shipment;Sends;inbound shipment;
AMAG;Send confirmation;sends;confirmation;Sends;confirmation;
AMAG;send bill;sends;bill;sends;bill;
AMAG;receive payment;receives;payment;receives;payment;
AMAG;Send Shipment;sends;Shipment;Sends;Shipment;
AMAG;Receive Order;receives;Order;Receives;;Order
AMAG;Enter in the System;enters in;System;Enters in;;System
AMAG;Billing;;Billing;;Billing;
Carrier;load shipment;loads;shipment;;load shipment;
Carrier;transport to destination;transports to;destination;;transport to destination;
Warehouse;load company owned trucks;loads;company owned trucks;;load company|trucks;
Warehouse;deliver shipment;delivers;shipment;delivers;shipment;
Warehouse;clear customs;clears;clear customs;;clear customs;
Volkswagen;assemble ordered goods;assembles;ordered goods;assembles;goods;
Logistics;Clear customs;clears;customs;;Clear customs;
Logistics;Store goods;stores;goods;;goods;Store
Logistics;Check delivery;checks;delivery;Checks;delivery;
IT;Order spare parts;orders;spare parts;;spare parts;Order
IT;Enter parts into the system;enters;parts into the system;Enters;parts into the system;
Sales;Receive order;receives;order;Receives;order;
Sales;Receive part status;receives;part status;Receives;part status;
Warehouse;Assemble shipment;assembles;shipment;Assembles;shipment;
Warehouse;Send order;sends;order;Sends;order;
Warehouse;Check delivery;checks;delivery;Checks;delivery;
Warehouse;Receive parts;receives;parts;Receives;parts;
IT;Remove from storage;removes from;storage;Removes from;storage;
IT;Print out work order;prints out;work order;Prints out;work order;
Warehouse;Assemble shipment.;assembles;shipment;Assembles;shipment;
Central Warehouse Luzern;Check Availability;checks;Availability;Checks;Availability;
Central Warehouse Luzern;Find the nearest warehouse;finds;nearest warehouse;Finds;warehouse;
Central Warehouse Luzern;Send order to distributor;sends;order to distributor;Sends;order to distributor;
Central Warehouse Luzern;Receive bill;receives;bill;Receives;bill;
Central Warehouse Luzern;Send payment;sends;payment;Sends;payment;
ABB Turbo Systems Baden;Initiate Shipment;initiates;Shipment;Initiates;Shipment;
Service Station;Request Turbocharger Production;requests;Request Turbocharger Production;;Production;Request Turbocharger
Service Station;Select Spare Part;selects;Spare Part;;;Select Spare Part
Service Station;Research Availability;researches;Availability;;;Research Availability
Service Station;Initiate Order;initiates;Order;Initiates;;Order
Service Station;Research Turbocharger production;researches;Turbocharger production;;production;Research Turbocharger
Service Station;Check Received Parts;checks;Received Parts;Checks;;Received Parts
Service Station;Ship to Customer;ships to;customer;;Ship to Customer;
Service Station;Turbocharger received;receives;Turbocharger;;;Turbocharger
Supervisor;Approve Order;approves;Order;Approves;;Order
Service Station;Order new turbocharger;orders;new turbocharger;;new turbocharger;Order
Service Station;Check new turbocharger;checks;new turbocharger;Checks;new turbocharger;
Service Station;Send broken turbocharger to headquarters;sends;broken turbocharger to headquarters;Sends;broken turbocharger to headquarters;
Supervisor;Approve order;approves;order;Approves;order;
Sales;Communicate with the customer;communicates with;customer;Communicates with;customer;
Claim Adjuster;Send rejection letter with explanation;sends;rejection letter with explanation;Sends;rejection letter with explanation;
Secretariat;Copy and send original discharge letter;copies|sends;original discharge letter;Copies|sends;original discharge letter;
Robert;Download File;downloads;Download File;Downloads;;File
Robert;Do a manual activity;does;manual activity;Dos;manual activity;
Physician;Dictate discharge letter on audio tape;dictates;discharge letter on audio tape;Dictates;discharge letter on audio tape;
Physician;Forward audio tape;forwards;audio tape;;audio tape;
Physician;Create discharge letter (digital);creates;discharge letter;Creates;discharge letter;
Secretary;Create discharge letter (digital);creates;discharge letter;Creates;discharge letter;
Secretary;Print discharge letter;prints;discharge letter;Prints;discharge letter;
Store Manager;Show Stock Reports;shows;Stock Reports;;;Show Stock Reports
Store Manager;Order Products;orders;Products;;;Order Products
Store Manager;Change Price;changes;Price;;;Change Price
Stock Manager;Receive Ordered Products;receives;Ordered Products;Receives;;Ordered Products
Bank A;Check loan request;checks;loan request;Checks;loan request;
Bank A;Inform customer about cancel;informs;customer about cancel;Informs|cancels;customer;
Finance;Add overhead costs;adds;overhead costs;Adds;overhead costs;
Sales;Verify RFQ;verifies;RFQ;Verifies;;RFQ
Sales;Send to customer;sends to;customer;Sends to;customer;
Sales;Generate Sales Quotes;generates;Sales Quotes;Generates;Sales;
Engineering;Produce labor and material costs estimate;produces;labor|material costs estimate;Produces;labor|material costs;
Customer;Search Amazon catalogue for used book.;searches;Amazon catalogue for used book;Searches;catalogue|book;Amazon
Customer;Proceed to Checkout;proceeds to;Checkout;Proceeds to;;Checkout
Customer;Sign in;signs in;;;Sign;
Customer;Confirm Shipping Destination;confirms;Shipping Destination;Confirms;;Shipping Destination
Customer;Confirm Payment Details;confirms;Payment Details;Confirms;Payment Details;
Customer;Confirm Transaction;confirms;Transaction;Confirms;Transaction;
Shopping Basket;Create and Update basket;creates;Update basket;Creates;basket;Update
Shopping Basket;Retrieve payment details;retrieves;payment details;Retrieves;payment details;
Amazon Sub Seller;Receive Order from Amazon;receives;Order from Amazon;Receives;;Order|Amazon
Customer;Enter New Payment Details;enters;New Payment Details;Enters;Payment Details;New
Customer;Enter Discount Code;enters;Discount Code;Enters;;Discount Code
Customer;Create New Payment Details;creates;New Payment Details;Creates;Payment Details;New
Amazon;Retrieve payment details;retrieves;payment details;Retrieves;payment details;
Amazon;Verify Payment Details;verifies;Payment Details;Verifies;Payment Details;
Amazon;Present new payment options.;presents;new payment options;;Present new payment options;
Amazon;Process Payment;processes;Payment;Processes;Payment;
Amazon;Process discount code.;processes;Discount Code;Processes;discount code;
Customer;Select Book and Add to Cart;selects;Book|Cart;Adds to;;Select Book|Cart
Customer;Filter on Used Books;filters on;Used Books;;Books;Filter
Catalogue Browser;Return filtered results;returns;filtered results;;Return|results;
Amazon;Verify Credentials;verifies;Credentials;Verifies;Credentials;
Amazon;Verify Address;verifies;Address;Verifies;Address;
Amazon;Add user to database;adds;user to database;Adds;user to database;
Customer;Enter New Profile Details;enters;New Profile Details;Enters;;New Profile Details
Used Book seller on Amazon;Send product info;sends;product info;Sends;product info;
Used Book seller on Amazon;Enter New Address;enters;New Address;Enters;;New Address
Used Book seller on Amazon;Select attained address;selects;attained address;;address;Select
Used Book seller on Amazon;Verify Address Reachability;verifies;Address Reachability;Verifies;;Address Reachability
Amazon;Verify Sign in;verifies;Sign in;Verifies;Sign;
Amazon;Attain address;attains;address;Attains;address;
Amazon;Validate Shipping;validates;Shipping;Validates;Shipping;
Amazon;Check Address Reachability;checks;Address Reachability;Checks;;Address Reachability
Mail Staff;Receive Invoice;receives;Invoice;Receives;;Invoice
Mail Staff;Open Invoice;opens;Invoice;Opens;;Invoice
Mail Staff;Categorise Invoice;categorises;Invoice;;;Categorise Invoice
Mail Staff;Forward to Admin Officers (Level 2);forwards to;Admin Officers|Level 2;;;Admin Officers|Level
Admin Officer;Send Incorrect Invoice to Customer;sends;Incorrect Invoice to Customer;Sends;Customer;Incorrect Invoice
Admin Officer;Receive Updated Invoice;receives updated;Invoice;Receives;;Updated Invoice
Admin Officer;Check SLA;checks;SLA;Checks;;SLA
Admin Officer;Place Red Stamp on Invoice Entry Form;places;Red Stamp on Invoice Entry Form;;Form;Place Red Stamp|Invoice Entry
Admin Officer;Forward to Data Entry Staff;forwards to;Data Entry Staff;;Data;Entry Staff
Admin Officer;Registration Check;;Registration Check;Checks;Registration;
Admin Officer;Send to Experienced Team Member;sends to;Experienced Team Member;Sends to;;Experienced Team Member
Admin Officer;Contact Client;contacts;Client;;Contact Client;
Registry;Receive Report;receives;Report;Receives;;Report
Registry;Receive Invoice;receives;Invoice;Receives;;Invoice
Client;Receive Report;receives;Report;Receives;;Report
Mail Staff;Deliver to Admin Officer;delivers to;Admin Officer;Delivers to;;Admin Officer
Admin Officer;Receive Invoices;receives;Invoices;Receives;Invoices;
Data Entry Staff;Place in Outbox;places in;Place in Outbox;;Place;Outbox
Master Data Entry Staff;Place in Outbox;places in;Place in Outbox;;Place;Outbox
Master Data Entry Staff;Receives new account request;receives;new account request;;new account request;
Master Data Entry Staff;Create new Master Record Entry;creates;new Master Record Entry;Creates;;Master Record Entry
Data Validation Officer;Return to Data Entry;returns to;Data Entry;;Return;Data Entry
Accounts Receivable;Receive Report;receives;Report;Receives;;Report
Payment Office;Automated Payment;;Automated Payment;;Payment;
Payment Office;Send Report;sends;Report;Sends;;Report
Vendor;Receive Payment;receives;Payment;Receives;Payment;
Vendor;Contact Registry for Correction;contacts;Registry for Correction;;Contact Registry for Correction;
Mark;Call Taxi;calls;Taxi;Calls;Taxi;
Mark;Taxi Arrives;arrives;Taxi;;Taxi;
Mark;Airport Checkout Possiblities;;Airport Checkout Possiblities;;Airport;Checkout Possiblities
Mark;Online chekout;;Online chekout;;Online chekout;
Mark;Ticket counter;;Ticket counter;;Ticket counter;
Mark;System check data;;System check data;;check data;System
Mark;Data correct;;Data;;Data;
Mark;Data incorrect;;Data;;Data;
Security Check;Security check;;Security check;;check;Security
Boarding Gate;Lines up in queue;;Lines up in queue;;queue;Lines
Boarding Gate;Boards flight;boards;flight;;Boards flight;
CUSTOMER;Choose shipping method;chooses;shipping method;Chooses;shipping method;
Order Management System;Verification of Purchase Order;;Verification of Purchase Order;;Verification;Purchase Order
Order Management System;Registration & Assignment of Order ID;;Registration|Assignment of Order ID;;;Registration|Assignment|Order ID
Order Management System;Consolidation into Single Order (with Customer Profile Details);;Consolidation into Single Order|Customer Profile Details;;Consolidation into Single Order|Customer;Profile Details
Order Management System;Creation of BILL;;Creation of BILL;;Creation of BILL;
Order Management System;Process Order - Raw Material Replenishment;;Process Order|Raw Material Replenishment;Processes;Raw;Order|Material Replenishment
Order Management System;APPROVE Shipment Details;approves;Shipment Details;APPROVEs;Shipment Details;
Order Management System;Process Payment Information;processes;Payment Information;Processes;Payment Information;
CRM;Perform Credit Check;performs;Credit Check;Checks;;Perform Credit
Inventory Management Service;Check for Quantities (Warehouse to Warehouse Transportation);checks for;Quantities|Warehouse to Warehouse Transportation;Checks for;Quantities;Warehouse|Warehouse Transportation
Inventory Management Service;Receive Raw Materials;receives;Raw Materials;Receives;Raw;Materials
Inventory Management Service;Prepare Inventory Results for Logistics Provider;prepares;Inventory Results for Logistics Provider;Prepares;Results;Inventory|Logistics Provider
Inventory Management Service;Prepare products for shipment;prepares;products for shipment;Prepares;products for shipment;
Inventory Management Service;Update inventory;updates;inventory;;inventory;Update
Manufacturing;Manufacturing Process;;Manufacturing Process;Processes;;Manufacturing
Manufacturing;Prepare Finished Products For Inventory;prepares;Finished Products For Inventory;Prepares;;Finished Products|Inventory
Logistics Provider;Send shipment schedule to participants;sends;shipment schedule to participants;Sends;shipment schedule to participants;
AVERS OEM - Raw Material Supply;Release Invoices for Payment;releases;Invoices for Payment;;Payment;Release Invoices
AVERS OEM - Raw Material Supply;Confirm Payment with Supplier;confirms;Payment with Supplier;Confirms;Payment with Supplier;
Regional Headquarters;Request Monitoring & Reporting Status;requests;Monitoring|Reporting Status;;Request Monitoring;Reporting Status
Regional Headquarters;Receive Monitoring & Reporting Status;receives;Monitoring|Reporting Status;Receives;Monitoring;Reporting Status
Manufacturing Factory;Send Monitoring & Reporting Status;sends;Monitoring|Reporting Status;Sends;Monitoring;Reporting Status
Manufacturing Factory;Request CD Players & Electronic Equipment Supply;requests;CD Players|Electronic Equipment Supply;Requests;;CD Players|Electronic Equipment Supply
Manufacturing Factory;Receive CD Players & Electronic Equipment;receives;CD Players|Electronic Equipment;Receives;;CD Players|Electronic Equipment
Regional Electronic Equipment Company;Supply CD Players & Electronic Equipment;supplies;CD Players|Electronic Equipment;;;Supply CD Players|Electronic Equipment
Logistics Provider;Transport CD Players & Electronic Equipment to Factory;transports;CD Players|Electronic Equipment;;Factory;Transport CD Players|Electronic Equipment
Manufacturing Factory;Request Tyres Supply;requests;Tyres Supply;;;Request Tyres Supply
Manufacturing Factory;Receive Tyres;receives;Tyres;Receives;Tyres;
Regional Type Company;Supply Tyres;supplies;Tyres;;Supply Tyres;
Logistics Provider;Transport Tyres to Factory;transports;Tyres to Factory;;Transport Tyres to Factory;
Manufacturing Factory;Request AC Units Supply;requests;Request AC Units Supply;;Request AC Units Supply;
Manufacturing Factory;Receive AC Units;receives;AC Units;Receives;AC Units;
Air Conditioner Company;Supply AC Units;supplies;AC Units;;AC Units;Supply
Logistics Provider;Transport AC Units to Factory;transports;AC Units to Factory;;Transport AC Units to Factory;
Manufacturing Factory;Request Seats Supply;requests;Seats Supply;;Seats Supply;Request
Manufacturing Factory;Receive Seats;receives;Seats;Receives;Seats;
Car Upholstery Company;Supply Seats;supplies;Seats;;Seats;Supply
Logistics Provider;Transport Seats to Factory;transports;Seats to Factory;;Transport Seats to Factory;
Manufacturing Factory;Request Paints Supply;requests;Paints Supply;;Request|Supply;
Manufacturing Factory;Receive Paints;receives;Paints;Receives;;Paints
Paint Company;Supply Paint;supplies;Paint;;;Supply Paint
Logistics Provider;Transport Paints to Factory;transports;Paints to Factory;;Transport|Factory;
EU Headquarters;Send Chassis & Circuitry;sends;Chassis|Circuitry;Sends;;Chassis|Circuitry
Manufacturing Factory;Request Chassis & Circuitry;requests;Chassis|Circuitry;;;Request Chassis|Circuitry
Manufacturing Factory;Receive Chassis and Circuitry;receives;Chassis|Circuitry;Receives;;Chassis|Circuitry
Manufacturing Factory;Supply Finished Cars;supplies;Finished Cars;;Supply|Cars;
Warehouse;Receive Finished Cars;receives;Finished Cars;Receives;Cars;Finished
Retail Outlet;Receive Cars from Warehouse;receives;Cars from Warehouse;Receives;Cars;Warehouse
Auto Inc HQ;Create manufacture Work Order;creates;manufacture Work Order;Creates;manufacture Work Order;
Auto Inc HQ;Send Manufacture Work Order;sends;Manufacture Work Order;Sends;;Manufacture Work Order
Factory Vietnam;Receive Work Order;receives;Work Order;Receives;;Work Order
Factory Vietnam;Analyze Work Order;analyzes;Work Order;Analyzes;;Work Order
Factory Vietnam;Create Accessories Order;creates;Accessories Order;Creates;;Accessories Order
Factory Vietnam;Create Body Parts Order;creates;Body Parts Order;Creates;;Body Parts Order
Factory Vietnam;Send Price and Availability Request;sends;Price|Availability Request;Sends;;Price|Availability Request
Factory Vietnam;Receive Price/Availability Response;receives;Price|Availability Response;Receives;;Price/Availability Response
Factory Vietnam;Analyze Responses;analyzes;Responses;Analyzes;Responses;
Factory Vietnam;Send Order;sends;Order;Sends;;Order
Factory Vietnam;Receive Response;receives;Response;Receives;Response;
Factory Vietnam;Receive Body Parts;receives;Body Parts;Receives;;Body Parts
Factory Vietnam;Confirm Orders;confirms;Orders;Confirms;Orders;
Factory Vietnam;Receive Materials/Parts;receives;Materials|Parts;Receives;Materials/Parts;
Factory Vietnam;Chassis Assembly;;Chassis Assembly;;Chassis Assembly;
Factory Vietnam;Painting and Accessories;;Painting|Accessories;;Painting|Accessories;
Factory Vietnam;Upholstery;;Upholstery;;Upholstery;
Factory Vietnam;User Customization;;User Customization;;User Customization;
Factory Vietnam;Create Shipping Request;creates;Shipping Request;Creates;;Shipping Request
Factory Vietnam;Send Shipping Request;sends;Shipping Request;Sends;;Shipping Request
Factory Vietnam;Receive Confirmation;receives;Confirmation;Receives;Confirmation;
Factory Vietnam;Ship Cars;ships;Cars;;Ship Cars;
Regional Supplier;Receive Confirmation;receives;Confirmation;Receives;Confirmation;
Regional Supplier;Create Shipping Request;creates;Shipping Request;Creates;;Shipping Request
Regional Supplier;Send Shipping Request;sends;Shipping Request;Sends;;Shipping Request
Regional Supplier;Ship Materials;ships;Materials;;;Ship Materials
Regional Supplier;Receive Shipping Work Order;receives;Shipping Work Order;Receives;Shipping;Work Order
Regional Supplier;Ship Materials;ships;Materials;;;Ship Materials
Regional Supplier;Analyze Work Order;analyzes;Work Order;Analyzes;;Work Order
Regional Supplier;Wait for Notification;waits for;Notification;Waits for;Notification;
Regional Supplier;Receive Confirmation;receives;Confirmation;Receives;Confirmation;
Regional Supplier;Create Shipping Request;creates;Shipping Request;Creates;;Shipping Request
Regional Supplier;Send Shipping Request;sends;Shipping Request;Sends;;Shipping Request
Regional Supplier;Ship Materials;ships;Materials;;;Ship Materials
EU HQ Supplier;Receive Order;receives;Order;Receives;;Order
EU HQ Supplier;Send Order;sends;Order;Sends;;Order
EU HQ Supplier;Create Shipping Order;creates;Shipping Order;Creates;;Shipping Order
EU HQ Supplier;Ship Parts;ships;Parts;;Ship Parts;
EU HQ Supplier;Send Shipping Failure Notification;sends;Shipping Failure Notification;Sends;Failure Notification;Shipping
Logistics Provider;Receive Request;receives;Request;Receives;Request;
Logistics Provider;Process Request;processes;Request;Processes;;Request
Logistics Provider;Create Order Confirmation/Rejection;creates;Order Confirmation|Rejection;Creates;;Order Confirmation/Rejection
Logistics Provider;Send Confirmation/ Rejection;sends;Confirmation|Rejection;Sends;Confirmation;Rejection
Logistics Provider;Receive Shipping Work Order;receives;Shipping Work Order;Receives;Shipping;Work Order
Logistics Provider;Ship Materials;ships;Materials;;;Ship Materials
Logistics Provider;Receive Request;receives;Request;Receives;Request;
