Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
costume designer;hire people;hires;people;hires;people;
costume designer;staff scheduling;;staff scheduling;;staff scheduling;
costume designer;set organization;sets;organization;sets;organization;
costume designer;costume planning;;costume planning;;costume planning;
costume staff;dress actor;;dress actor;;dress actor;
costume staff;take actor to shooting location;takes;actor to shooting location;takes;actor to shooting location;
costume staff;check first take of costumes;checks;first take of costumes;checks;first take of costumes;
costume staff;check if actor is ready;checks;actor;checks if|is;actor;
costume staff;rehearse;rehearses;;rehearses;;
costume staff;fix costumes;fixes;costumes;fixes;costumes;
costume staff;take first shot of scene;takes;first shot of scene;takes;first shot of scene;
costume staff;take photo of actor;takes;photo of actor;takes;photo of actor;
costume staff;take notes about clothing details;takes;notes about clothing details;takes;notes about clothing details;
costume staff;put photo into set book;puts;photo into set book;puts;photo into set book;
costume staff;get actor changed;gets;actor;gets|changes;actor;
costume staff;undress actor;undress;actor;;undress actor;
costume staff;clean costume;clean;costume;;clean costume;
PhD Student;Pick up all the receipts;picks up;receipts;Picks up;receipts;
PhD Student;uses personal money;uses;personal money;uses;personal money;
PhD Student;tries to find a sponsor;tries to find;sponsor;tries|finds;sponsor;
PhD Office;Gives a quick look to the receipts;gives;quick look to the receipts;Giveses;quick look to the receipts;
Administration office;Check all the information;checks;information;Checks;information;
Administration office;calculate the amount of the repayment;calculates;amount of the repayment;calculates;amount of the repayment;
Administration office;try to remove funds from the travel fund;tries to remove;funds from the travel fund;tries|removes;funds from the travel fund;
Administration office;Remove funds from the travel fund;removes;funds from the travel fund;Removes;funds from the travel fund;
Administration office;makes the repayment to the bank account of the student;makes;repayment to the bank account of the student;makes;repayment to the bank account of the student;
Advisor;Check study plan;checks;study plan;Checks;study plan;
Phd office;Commission evaluation;;Commission evaluation;;Commission evaluation;
Phd office;Courses scheduling;;Courses scheduling;schedules;Courses;
Phd office;Publishing courses information;;Publishing courses information;;Publishing courses information;
Phd office;check the study plan;checks;study plan;checks;study plan;
Phd office;Check study plan;checks;study plan;Checks;study plan;
Phd office;reject study plan;rejects;study plan;rejects;study plan;
Phd student;Create study plan;creates;study plan;Creates;study plan;
Phd student;give up;gives up;;gives up;;
Phd student;Try to make another one;tries to make;one;Tries|makes;one;
Phd student;change study plan;changes;study plan;;change study plan;
PhD Student;Request a certification;requests;certification;Requests;certification;
PhD Student;Check form data;checks;form data;Checks;form data;
PhD Student;compile and sign the documents;compiles;documents;compiles|signs;documents;
PhD office;choose the correct certification;chooses;correct certification;chooses;correct certification;
PhD office;Prepares the certificate;prepares;certificate;Prepareses;certificate;
PhD office;Compile the form;compiles;form;Compiles;form;
Department assistant;sign the document;signs;document;signs;document;
PhD student;Pick up all the recipts;picks up;recipts;Picks up;recipts;
PhD student;Must found more funds;founds;more funds;finds;more funds;
PhD student;use my money;uses;money;uses;money;
PhD student;Fund procedure;funds;procedure;;Fund procedure;
PhD office;Gives a quick look to the recipts;gives;quick look to the recipts;Giveses;quick look to the recipts;
PhD office;try to remove fund from the travel fund;tries;fund from the travel fund;tries|removes;fund from the travel fund;
Administration office;Check all the informations of the recipts;checks;informations of the recipts;Checks;informations of the recipts;
Administration office;Calculate the amont of the repayment;calculates;amont of the repayment;Calculates;amont of the repayment;
Administration office;take up the fund of the travel funder;takes up;fund of the travel funder;takes up;fund of the travel funder;
Administration office;make the repayment to the bank account of the student;makes;repayment to the bank account of the student;makes;repayment to the bank account of the student;
Phd Office;Prepare all the document;prepares;document;Prepares;document;
Phd Office;Prepare contract;prepares;contract;Prepares;contract;
Phd Office;Attend to the mark from the professor;attends to;mark from the professor;Attends to;mark from the professor;
Phd Office;Send all document to the administration for repayment;sends;document to the administration for repayment;Sends;document to the administration for repayment;
Teacher;make the course;makes;course;makes;course;
Teacher;Evaluate the students;evaluates;students;Evaluates;students;
PhD Office;Attend to the material of the lessons;attends to;material of the lessons;Attends to;material of the lessons;
PhD Office;Attend to the mark;attends to;mark;Attends to;mark;
PhD Office;Send document for the payment to the administration;sends;document for the payment to the administration;Sends;document for the payment to the administration;
Teacher;prepare the material for the lessons;prepares;material for the lessons;prepares;material for the lessons;
Teacher;evaluate student's exam;evaluates;student’s exam;evaluates;student's exam;
PhD Student;Fill the correct form;fills;correct form;Fills;correct form;
PhD Student;pass the exam and upload thesis on the website;"passes;uploads";"exam;thesis on the website";passes|uploads;exam|thesis on the website;
PhD Central Office;organize all documentation for the exam;organizes;documentation for the exam;organizes;documentation for the exam;
PhD Central Office;store the data;stores;data;stores;data;
Advisor;choose te members of evaluate commission;chooses;members of evaluate commission;chooses|evaluates;members|commission;
Exam Commission;Evaluate the exam;evaluates;exam;Evaluates;exam;
PhD Student;need signature;needs;signature;needs;signature;
Signatory;Sign the document;signs;document;Signs;document;
Phd Office;send the documents;sends;documents;sends;documents;
PhD Student;Prepare all the receipts and submit them;prepares;receipts;Prepares|submits;receipts;
PhD student;Pick up all the receipts;picks up;receipts;Picks up;receipts;
PhD office;Gives a quick look to the receipts;gives;quick look to the receipts;Giveses;quick look to the receipts;
PhD student;Must find more funds;finds;more funds;finds;more funds;
Administration office;Check all the information about the recipts;checks;information about the recipts;Checks;information about the recipts;
Loan Order Process;Collect Credit Information;collects;Credit Information;Collects;Credit Information;
Loan Order Process;Assess Risk;assesses;Risk;Assesses;Risk;
Loan Order Process;Request Approval;;Request Approval;;Request Approval;
Loan Order Process;Accept Credit;accepts;Credit;Accepts;Credit;
Loan Order Process;Reject Credit;rejects;Credit;Rejects;Credit;
customer;Review the Vendors;reviews;Vendors;Reviews;Vendors;
customer;Send the RFQ;sends;RFQ;Sends;RFQ;
customer;Review the Sales Quote;reviews;Sales Quote;Reviews;Sales Quote;
sales;Verify the RFQ;verifies;RFQ;Verifies;RFQ;
sales;Communicate with the Customer;communicates with;Customer;Communicates with;Customer;
sales;Review pricing options and generate sales quote;"review;generates";"pricing options;sales quote";generates;Review pricing options|sales;
Customer;Submit the insurance claim;submits;insurance claim;Submits;insurance claim;
Customer Service Representative;Review the claim;reviews;claim;Reviews;claim;
Customer Service Representative;Communicate with the customer;communicates with;customer;Communicates with;customer;
Claim Adjuster;Send Payment;sends;Payment;Sends;Payment;
Claim Adjuster;Send rejection letter with explanation;sends;rejection letter with explanation;Sends;rejection letter with explanation;
Supervisor;Evaluate the claim;evaluates;claim;Evaluates;claim;
Customer;Delete Order;deletes;Order;Deletes;Order;
Customer;Order shipped;shippeds;Order;ships;Order;
Catering service;Order Deleted;deleteds;Order;Deleteds;Order;
Catering service;Check Payment;checks;Payment;Checks;Payment;
Booking service;Check booking request;checks;booking request;Checks;booking request;
Traveller;travel choice;;travel choice;;travel choice;
Traveller;change reservations;changes;reservations;;change reservations;
Traveller;cancel reservations;cancels;reservations;cancels;reservations;
Bank;start secure connection;starts;secure connection;starts;secure connection;
Bank;payment authorization request;;payment authorization request;;payment authorization request;
Bank;send payment confirmation;sends;payment confirmation;sends;payment confirmation;
Booking Service;check request;checks;request;checks;request;
Booking Service;book attraction;;book attraction;;book attraction;
Booking Service;handle booking manually;handles;booking;handles;booking;
Booking Service;handle request manually;handles;request;handles;request;
Client;send selected travel;sends;selected travel;sends selected;travel;
Client;receive confirmation;receives;confirmation;receives;confirmation;
Client;cancel confirmation;cancels;confirmation;cancels;confirmation;
Booking Service;Write log message;writes;log message;Writes;log message;
Traveller;Ask for booking;asks for;booking;Asks for;booking;
Insurance Company;process payment;processes;payment;;process payment;
Insurance Company;choose company with the best intervention time;chooses;company with the best intervention time;chooses;company with the best intervention time;
Insurance Company;wait for intervention notification;waits for;intervention notification;waits for;intervention notification;
Insurance Company;check customer's insurance policy;checks;customer’s insurance policy;checks;customer's insurance policy;
Breakdown service company;send intervention time evaluation;sends;intervention time evaluation;sends;intervention time evaluation;
Breakdown service company;send breakdown truck;sends;breakdown truck;sends;breakdown truck;
Breakdown service company;notify transport concluded;notifies;transport;notifies|concludes;transport;
Customer;examine damage;examines;damage;examines;damage;
Customer;explain solution;explains;solution;explains;solution;
Customer;wait truck notify;waits;truck notify;waits;truck notify;
Customer;receive medical support;receives;medical support;receives;medical support;
Customer;wait repair shop notify;waits;repair shop notify;waits;repair shop notify;
Insurance Company;open/handle dossier;opens|handles;dossier;handles;dossier;
Clinic;calculate estimate;calculates;estimate;calculates;estimate;
Clinic;provide healthcare service;provides;healthcare service;provides;healthcare service;
Clinic;discharge patient;discharges;patient;;discharge patient;
Insurance Company;check customer's domicile;checks;customer’s domicile;checks;customer's domicile;
Insurance Company;find closest healthcare providers covered by the insurance;finds;closest healthcare providers covered by the insurance;finds|covers by;closest healthcare providers|insurance;
Insurance Company;contact healthcare provider;contacts;healthcare provider;contacts;healthcare provider;
Insurance Company;approve;approves;;approves;;
Insurance Company;send specialistic staff;sends;specialistic staff;sends;specialistic staff;
Insurance Company;carry out assessments;carries out;assessments;carries out;assessments;
Insurance Company;refuse;refuses;;refuses;;
Insurance company;check accident position;checks;accident position;checks;accident position;
Insurance company;ask position;asks;position;asks;position;
Insurance company;notify repair shops list;notifies;repair shops list;notifies;repair shops list;
Insurance company;send car to repair shop;sends;car to repair shop;sends;car to repair shop;
Insurance company;accept;accepts;;accepts;;
Insurance company;send expert;sends;expert;sends;expert;
Insurance company;calculate damage;calculates;damage;calculates;damage;
Insurance company;refuse;refuses;;refuses;;
Insurance company;process payment;processes;payment;;process payment;
Repair shop;calculate repair price estimation;calculates;repair price estimation;calculates;repair price estimation;
Repair shop;repair car;repairs;car;;repair car;
Repair shop;notify reparation concluded;notifies;reparation;notifies|concludes;reparation;
Customer;Review Process and Send RFQ;sends;Review Process|RFQ;Sends;Review Process|RFQ;
Supplier;Send Purchase order;sends;Purchase order;Sends;Purchase order;
Supplier;Send PO;sends;PO;Sends;PO;
Supplier;Send Invoice;sends;Invoice;Sends;Invoice;
Supplier;Payment Received;receives;Payment;Receiveds;Payment;
Warehouse;purchase requisition;purchases;requisition;;purchase requisition;
Warehouse;Receive PO;receives;PO;Receives;PO;
Warehouse;Goods Receipt Received;receives;Goods Receipt;Receiveds;Goods Receipt;
Accounting;Goods Receipt Received;receives;Goods Receipt;Receiveds;Goods Receipt;
Accounting;Receive Invoice;receives;Invoice;Receives;Invoice;
Accounting;Send Payment;sends;Payment;Sends;Payment;
Purchasing;Receive Requisition;receives;Requisition;Receives;Requisition;
Purchasing;Select Vendor;selects;Vendor;Selects;Vendor;
Supplier;Create an invoice;creates;invoice;Creates;invoice;
Supplier;Send ordered Materials;sends;ordered Materials;Sends ordered;Materials;
Supplier;Process Paymement;processes;Paymement;;Process Paymement;
Student;Pick up drop class form;picks up;drop class form;Picks up;drop class form;
Professor;Sign course drop form;signs;course drop form;;Sign course drop form;
Advisor;Sign course drop form;signs;course drop form;;Sign course drop form;
Sales;Create Quote;creates;Quote;Creates;;
Sales;Create Sales Order;creates;Sales Order;Creates;Sales Order;
Warehouse;place on backorder;places on;backorder;;place on backorder;
Warehouse;send Shipment to customer;sends;Shipment to customer;sends;Shipment to customer;
Warehouse;Add Shipping Information;adds;Shipping Information;Adds;Shipping Information;
Accounting;Prepare Invoice;prepares;Invoice;Prepares;Invoice;
Accounting;Record Payment;records;Payment;;Record Payment;
Accounting;Send Reminder;sends;Reminder;Sends;Reminder;
Customer;Create Inquiry;creates;Inquiry;Creates;Inquiry;
Customer;Process Shipment;processes;Process Shipment;;Process Shipment;
Customer;Process Payment;processes;Process Payment;;Process Payment;
Sales;Treat order;treats;order;Treats;order;
Sales;check client data;checks;client data;checks;client data;
Sales;correct client data;corrects;correct client data;;correct client data;
Sales;check liquity;checks;liquity;checks;liquity;
Sales;cancel order;cancels;order;cancels;order;
Logistics;check stock;checks;stock;checks;stock;
Logistics;check, if the needed material to produce is available;checks;material;checks|needs|produces is;material to;
Logistics;order material;orders;material;;order material;
Logistics;produce spare parts;produces;spare parts;produces;spare parts;
Team;Assign roles in teams;assigns;roles in teams;Assigns;roles in teams;
Legal department;Create new contract proposal;creates;new contract proposal;Creates;new contract proposal;
Legal department;Check and improve current contract proposal;checks;current contract proposal;Checks|improves;current contract proposal;
Higher management;Sign contract;signs;contract;;Sign contract;
Higher management;Deal detailed conditions with chosen FIs;deals;detailed conditions with chosen Fis;details|chooses;Deal|conditions|FIs;
Higher management;Create a bid for FI;creates;bid for FI;Creates;bid for FI;
Financial department;Analyze current financial institution propositions;analyzes;current financial institution propositions;Analyzes;current financial institution propositions;
Agent;Visit FI and propose cooperation;"visits;proposes";"FI;cooperation";Visits|proposes;FI|cooperation;
Offerer;Contact REA, provide basic information;"contacts;provides";"REA;basic information";Contacts|provides;REA|basic information;
Offerer;Sign contract;signs;contract;;Sign contract;
Offerer;Revise and correct sale expectations;revises|corrects;sale expectations;Revises|corrects;sale expectations;
Offerer;Check contract;checks;contract;Checks;contract;
Offerer;Correct contract;corrects;contract;;Correct contract;
Higher management;Check sale conditions;checks;sale conditions;Checks;sale conditions;
Real estate agent;Estate inspection;;Estate inspection;;Estate inspection;
Real estate agent;Prepare sale conditions;prepares;sale conditions;Prepares;sale conditions;
Real estate agent;Propose sale conditions to the offerer;proposes;sale conditions to the offerer;Proposes;sale conditions to the offerer;
Real estate agent;Agree with the offerer on an inspection date;agrees with;offerer on an inspection date;Agrees with;offerer on an inspection date;
Legal department;Correct the contract;corrects;contract;Corrects;contract;
Legal department;Check contract;checks;contract;Checks;contract;
ABB Turbo System Service station;Determine turbo charger specifications;determines;turbo charger specifications;Determines;turbo charger specifications;
ABB Turbo System Service station;Dispatch Inquiry;dispatches;Dispatch Inquiry;;Dispatch Inquiry;
ABB Turbo System Service station;Repair Turbocharger;repairs;Turbocharger;;Repair Turbocharger;
ABB Turbo System Baden Warehouse;Look for Turbo Charger Drawing;looks for;Turbo Charger Drawing;Looks for|Drawings;Turbo Charger;
ABB Turbo System Baden Warehouse;Identify proper part in drawing;identifies;proper part in drawing;Identifies|draws;proper part;
ABB Turbo System Baden Warehouse;Check availability in Baden Warehouse;checks;availability in Baden Warehouse;Checks;availability in Baden Warehouse;
ABB Turbo System Baden Warehouse;Initiate Shipment;initiates;Shipment;Initiates;Shipment;
ABB Turbo System Baden Warehouse;Check availability in service station warehouse;checks;availability in service station warehouse;Checks;availability in service station warehouse;
Repair Department;Repair turbo charger;repairs;Repairs turbo charger;;Repair turbo charger;
Our Enterprise;put order in order system;puts;order in order system;puts;order in order system;
Our Enterprise;Deliver;delivers;;Delivers;;
Our Enterprise;Send message to customer, that it can't be delivered;sends;message to customer;Sends|is delivered;message to customer;
Customer;Send Order;sends;Order;Sends;Order;
Customer;Receive message;receives;message;Receives;message;
Customer;Receive goods;receives;goods;Receives;goods;
Customer;Call the Call Center;calls;Call Center;Calls;Call Center;
Customer;Receive spare parts;receives;spare parts;Receives;spare parts;
AMAG - central spare part warehouse;Order spare parts;orders;spare parts;Orders;spare parts;
AMAG - central spare part warehouse;Calculate needs continuously;calculates;needs;Calculates;needs;
AMAG - central spare part warehouse;Receive shipment;receives;shipment;Receives;shipment;
AMAG - central spare part warehouse;Store goods;stores;goods;;Store goods;
AMAG - central spare part warehouse;Assemble shipment;assembles;shipment;Assembles;shipment;
AMAG - central spare part warehouse;Send shipment;sends;shipment;Sends;shipment;
AMAG - central spare part warehouse;Clear customs;clears;customs;;Clear customs;
AMAG - central spare part warehouse;Check quantity;checks;quantity;Checks;quantity;
AMAG - central spare part warehouse;Check quality;checks;quality;Checks;quality;
Car manufacturer (VW and Porsche);Assemble shipment;assembles;shipment;Assembles;shipment;
Car manufacturer (VW and Porsche);Send shipment;sends;shipment;Sends;shipment;
Customer;Call Call Center;calls;Call Center;Calls;Call Center;
Regional Warehouse;Assemble shipment;assembles;shipment;Assembles;shipment;
Regional Warehouse;Store goods;stores;goods;;Store goods;
Customer;pay;pays;;pays;;
regional warehouse;Assemble shipment;assembles;shipment;Assembles;shipment;
regional warehouse;Send shipment;sends;shipment;Sends;shipment;
central warehouse;Order spare parts from supplier;orders;spare parts from supplier;;Order spare parts from supplier;
central warehouse;Calculate needs continuously;calculates;needs;Calculates;needs;
central warehouse;Receive shipment;receives;shipment;Receives;shipment;
central warehouse;Store goods;stores;goods;;Store goods;
central warehouse;Clear customs;clears;customs;;Clear customs;
central warehouse;Check quantity;checks;quantity;Checks;quantity;
central warehouse;Check quality;checks;quality;Checks;quality;
central warehouse;Assemble shipment;assembles;shipment;Assembles;shipment;
central warehouse;Send shipment;sends;shipment;Sends;shipment;
central warehouse;Financial Settlement;;Financial Settlement;;Financial Settlement;
central warehouse;receive all orders;receives;orders;receives;orders;
Central Warehouse;Receives orders;receives;orders;Receiveses;orders;
Central Warehouse;Check delivery;checks;delivery;Checks;delivery;
Central Warehouse;Assemble shipment;assembles;shipment;Assembles;shipment;
Central Warehouse;Ship the goods;ships;goods;Ships;goods;
5 Regional Warehouse;Receive order from the distribution center;receives;order from the distribution center;Receives;order from the distribution center;
5 Regional Warehouse;Send needs;sends;needs;Sends;needs;
5 Regional Warehouse;Receive the goods;receives;goods;Receives;goods;
5 Regional Warehouse;Send the goods;sends;goods;Sends;goods;
36 distribution centers;Receives order from the customer;receives;order from the customer;Receiveses;order from the customer;
36 distribution centers;Send the order;sends;order;Sends;order;
36 distribution centers;Receive the goods;receives;goods;Receives;goods;
Call center;Receive the call;receives;call;Receives;call;
Customers;Receive their goods;receives;goods;Receives;goods;
AMAG;Register spare parts;registers;spare parts;Registers;spare parts;
AMAG;Clear customs;clears;customs;;Clear customs;
AMAG;Receive sealed shipment;receives;sealed shipment;Receives sealed;shipment;
AMAG;Enter into IT system;enters into;system;Enters into;IT system;
AMAG;Check Availability;checks;Availability;Checks;Availability;
AMAG;Find the nearest warehouse;finds;nearest warehouse;Finds;nearest warehouse;
AMAG;Send order to distributor;sends;order to distributor;Sends;order to distributor;
Integrated Carrier;Load Shipment;loads;shipment;;Load Shipment;
Integrated Carrier;transport to destination;transports to;destination;;transport to destination;
Integrated Carrier;clear Customs;clears;customs;;clear Customs;
Warehouse (Central / Regional);scan shipment information into system;scans;shipment information into system;scans;shipment information into system;
Warehouse (Central / Regional);unload delivery;unloads;delivery;unloads;delivery;
Warehouse (Central / Regional);assemble customer shipment;assembles;customer shipment;assembles;customer shipment;
Warehouse (Central / Regional);Load trucks;loads;trucks;;Load trucks;
Warehouse (Central / Regional);Deliver shipment;delivers;shipment;Delivers;shipment;
Volkswagen / Porsche;Assemble goods;assembles;goods;Assembles;goods;
central warehouse;Check quantity and quantity;checks;quantity|quantity;Checks;quantity|quantity;
Central warehouse;check barcodes;checks;barcodes;checks;barcodes;
Customer;Telephone Call Center;;Telephone Call Center;;Telephone Call Center;
sales level;Store goods;stores;goods;;Store goods;
sales level;Delivery service;;Delivery service;;Delivery service;
sales level;receive all orders;receives;orders;receives;orders;
sales level;Commissioning;;Commissioning;;Commissioning;
Import level;Order spare parts from supplier;orders;spare parts from supplier;;Order spare parts from supplier;
Import level;Calculate needs continuously;calculates;needs;Calculates;needs;
Import level;Receive shipment;receives;shipment;Receives;shipment;
Import level;Clear customs;clears;customs;;Clear customs;
Import level;Check quantity and quantity;checks;quantity|quantity;Checks;quantity|quantity;
Central System;create bill;creates;bill;creates;bill;
Central System;send bill;sends;bill;sends;bill;
Central System;receive payment;receives;payment;receives;payment;
Service Station;receive bill;receives;bill;receives;bill;
Service Station;send payment;sends;payment;sends;payment;
AMAG - Central spare part Warehouse;Calculate needs continously;calculates;needs;Calculates;needs;
AMAG - Central spare part Warehouse;Order spare parts;orders;spare parts;Orders;spare parts;
AMAG - Central spare part Warehouse;Clear customs;clears;customs;;Clear customs;
AMAG - Central spare part Warehouse;Check delivery;checks;delivery;Checks;delivery;
AMAG - Central spare part Warehouse;Store goods;stores;goods;;Store goods;
Car manufacturer;Assemble shipment;assembles;shipment;Assembles;shipment;
Car manufacturer;Receive order;receives;order;Receives;order;
Car manufacturer;Sent order;sents;order;Sents;order;
AMAG;Receive order;receives;order;Receives;order;
AMAG;Receive part status;receives;part status;Receives;part status;
AMAG;Check if individual parts are in stock;checks;individual parts|stock;Checks if|is in;individual parts|stock;
AMAG;Order spare parts;orders;spare parts;Orders;spare parts;
AMAG;Enter parts into the system;enters;parts into the system;Enters;parts into the system;
AMAG;Remove from storage;removes from;storage;Removes from;storage;
AMAG;Assemble shipment;assembles;shipment;Assembles;shipment;
AMAG;Check delivery;checks;delivery;Checks;delivery;
AMAG;Send order;sends;order;Sends;order;
AMAG;Receive parts;receives;parts;Receives;parts;
AMAG;Assemble shipment.;assembles;shipment;Assembles;shipment;
AMAG;Send parts to the closest warehouse to customer;sends;parts to the closest warehouse|customer;Sends;parts to the closest warehouse to customer;
Service stations, dealers and customers;Order spare parts;orders;spare parts;Orders;spare parts;
Service stations, dealers and customers;Receive spare parts;receives;spare parts;Receives;spare parts;
Car manufacturer;Send order;sends;order;Sends;order;
AMAG;Store goods;stores;goods;;Store goods;
AMAG;Calculate needs continously;calculates;needs;Calculates;needs;
Car manufacturer;Submit electronical customs clearance;submits;electronical customs clearance;Submits;electronical customs clearance;
Regional Warehouse;Assemble customer shipment;assembles;customer shipment;Assembles;customer shipment;
Regional Warehouse;Receive inbound shipment;receives;inbound shipment;Receives;inbound shipment;
Central Warehouse Luzern;Assemble Shipment;assembles;Shipment;Assembles;Shipment;
Central Warehouse Luzern;Assemble inbound shipment;assembles;inbound shipment;Assembles;inbound shipment;
Central Warehouse Luzern;Send inbound shipment;sends;inbound shipment;Sends;inbound shipment;
AMAG;Send confirmation;sends;confirmation;Sends;confirmation;
AMAG;send bill;sends;bill;sends;bill;
AMAG;receive payment;receives;payment;receives;payment;
AMAG;Send Shipment;sends;Shipment;Sends;Shipment;
AMAG;Receive Order;receives;Order;Receives;Order;
AMAG;Enter in the System;enters in;System;Enters in;System;
AMAG;Billing;;Billing;;Billing;
Carrier;load shipment;loads;shipment;;load shipment;
Carrier;transport to destination;transports to;destination;;transport to destination;
Warehouse;load company owned trucks;loads;company owned trucks;owns;load company|trucks;
Warehouse;deliver shipment;delivers;shipment;delivers;shipment;
Warehouse;clear customs;clears;clear customs;;clear customs;
Volkswagen;assemble ordered goods;assembles;ordered goods;assembles ordered;goods;
Logistics;Clear customs;clears;customs;;Clear customs;
Logistics;Store goods;stores;goods;;Store goods;
Logistics;Check delivery;checks;delivery;Checks;delivery;
IT;Order spare parts;orders;spare parts;Orders;spare parts;
IT;Enter parts into the system;enters;parts into the system;Enters;parts into the system;
Sales;Receive order;receives;order;Receives;order;
Sales;Receive part status;receives;part status;Receives;part status;
Warehouse;Assemble shipment;assembles;shipment;Assembles;shipment;
Warehouse;Send order;sends;order;Sends;order;
Warehouse;Check delivery;checks;delivery;Checks;delivery;
Warehouse;Receive parts;receives;parts;Receives;parts;
IT;Remove from storage;removes from;storage;Removes from;storage;
IT;Print out work order;prints out;work order;Prints out;work order;
Warehouse;Assemble shipment.;assembles;shipment;Assembles;shipment;
Central Warehouse Luzern;Check Availability;checks;Availability;Checks;Availability;
Central Warehouse Luzern;Find the nearest warehouse;finds;nearest warehouse;Finds;nearest warehouse;
Central Warehouse Luzern;Send order to distributor;sends;order to distributor;Sends;order to distributor;
Central Warehouse Luzern;Receive bill;receives;bill;Receives;bill;
Central Warehouse Luzern;Send payment;sends;payment;Sends;payment;
ABB Turbo Systems Baden;Initiate Shipment;initiates;Shipment;Initiates;Shipment;
Service Station;Request Turbocharger Production;requests;Request Turbocharger Production;;Request Turbocharger Production;
Service Station;Select Spare Part;selects;Spare Part;Selects;Spare Part;
Service Station;Research Availability;researches;Availability;;Research Availability;
Service Station;Initiate Order;initiates;Order;Initiates;Order;
Service Station;Research Turbocharger production;researches;Turbocharger production;;Research Turbocharger production;
Service Station;Check Received Parts;checks;Received Parts;Receiveds;Check|Parts;
Service Station;Ship to Customer;ships to;customer;;Ship to Customer;
Service Station;Turbocharger received;receives;Turbocharger;receives;Turbocharger;
Supervisor;Approve Order;approves;Order;Approves;Order;
Service Station;Order new turbocharger;orders;new turbocharger;;Order new turbocharger;
Service Station;Check new turbocharger;checks;new turbocharger;Checks;new turbocharger;
Service Station;Send broken turbocharger to headquarters;sends;broken turbocharger to headquarters;Sends;broken turbocharger to headquarters;
Supervisor;Approve order;approves;order;Approves;order;
Sales;Communicate with the customer;communicates with;customer;Communicates with;customer;
Claim Adjuster;Send rejection letter with explanation;sends;rejection letter with explanation;Sends;rejection letter with explanation;
Secretariat;Copy and send original discharge letter;copies|sends;original discharge letter;sends;Copy|original discharge letter;
Robert;Download File;downloads;Download File;Downloads;File;
Robert;Do a manual activity;does;manual activity;Dos;manual activity;
Physician;Dictate discharge letter on audio tape;dictates;discharge letter on audio tape;Dictates;discharge letter on audio tape;
Physician;Forward audio tape;forwards;audio tape;;Forward audio tape;
Physician;Create discharge letter (digital);creates;discharge letter;Creates;discharge letter;
Secretary;Create discharge letter (digital);creates;discharge letter;Creates;discharge letter;
Secretary;Print discharge letter;prints;discharge letter;;Print discharge letter;
Store Manager;Show Stock Reports;shows;Stock Reports;Shows|Reportses;Stock;
Store Manager;Order Products;orders;Products;;Order Products;
Store Manager;Change Price;changes;Price;;Change Price;
Stock Manager;Receive Ordered Products;receives;Ordered Products;Receives Ordered;Products;
Bank A;Check loan request;checks;loan request;Checks;loan request;
Bank A;Inform customer about cancel;informs;customer about cancel;Informs;customer about cancel;
Finance;Add overhead costs;adds;overhead costs;Adds;overhead costs;
Sales;Verify RFQ;verifies;RFQ;Verifies;RFQ;
Sales;Send to customer;sends to;customer;Sends to;customer;
Sales;Generate Sales Quotes;generates;Sales Quotes;Generates;Sales Quotes;
Engineering;Produce labor and material costs estimate;produces;labor|material costs estimate;Produces;labor|material costs estimate;
Customer;Search Amazon catalogue for used book.;searches;Amazon catalogue for used book;uses;Search Amazon catalogue|book;
Customer;Proceed to Checkout;proceeds to;Checkout;Proceeds to;Checkout;
Customer;Sign in;signs in;;Signs in;;
Customer;Confirm Shipping Destination;confirms;Shipping Destination;Confirms;Shipping Destination;
Customer;Confirm Payment Details;confirms;Payment Details;Confirms;Payment Details;
Customer;Confirm Transaction;confirms;Transaction;Confirms;Transaction;
Shopping Basket;Create and Update basket;creates;Update basket;Creates|Updates;basket;
Shopping Basket;Retrieve payment details;retrieves;payment details;Retrieves;payment details;
Amazon Sub Seller;Receive Order from Amazon;receives;Order from Amazon;Receives;Order from Amazon;
Customer;Enter New Payment Details;enters;New Payment Details;Enters;New Payment Details;
Customer;Enter Discount Code;enters;Discount Code;Enters;Discount Code;
Customer;Create New Payment Details;creates;New Payment Details;Creates;New Payment Details;
Amazon;Retrieve payment details;retrieves;payment details;Retrieves;payment details;
Amazon;Verify Payment Details;verifies;Payment Details;Verifies;Payment Details;
Amazon;Present new payment options.;presents;new payment options;;Present new payment options;
Amazon;Process Payment;processes;Payment;;Process Payment;
Amazon;Process discount code.;processes;Discount Code;;Process discount code;
Customer;Select Book and Add to Cart;selects;Book|Cart;Selects|Adds to;Book|Cart;
Customer;Filter on Used Books;filters on;Used Books;;Filter on Used Books;
Catalogue Browser;Return filtered results;returns;filtered results;filters;Return|results;
Amazon;Verify Credentials;verifies;Credentials;Verifies;Credentials;
Amazon;Verify Address;verifies;Address;Verifies;Address;
Amazon;Add user to database;adds;user to database;Adds;user to database;
Customer;Enter New Profile Details;enters;New Profile Details;Enters;New Profile Details;
Used Book seller on Amazon;Send product info;sends;product info;Sends;product info;
Used Book seller on Amazon;Enter New Address;enters;New Address;Enters;New Address;
Used Book seller on Amazon;Select attained address;selects;attained address;Selects attained;address;
Used Book seller on Amazon;Verify Address Reachability;verifies;Address Reachability;Verifies;Address Reachability;
Amazon;Verify Sign in;verifies;Sign in;Verifies;Sign;
Amazon;Attain address;attains;address;Attains;address;
